prompt,generated_text,language
Men det var,"Men det var ikke bare i Norge at det var vanskelig å få tak i nok arbeidskraft. I 1918 var det også stor mangel på arbeidskraft i Sverige, og det var ikke bare nordmenn som søkte seg dit. I 1918 var det også en stor utvandring fra Sverige til Norge. I alt utvandret det i 1918 ca. 40.000 svensker, og det var en økning på ca. 30.000 fra året før. Det var særlig unge mennesker som utvandret, og det var særlig de som hadde fått arbeid i Norge som utvandret. Det var også mange som utvandret fordi de ikke fikk arbeid i Sverige. Det var særlig i de store byene at det var vanskelig å få arbeid. I Stockholm var det i 1918 ca. 40.000 arbeidsløse, og i Goteborg var det ca. 20.000 arbeidsløse. I 1918 var det også stor arbeidsledighet i Norge. I 1918 var det ca. 80.000 arbeidsledige i Norge, og det var ca. 30.000 flere enn i 1917. Det var særlig i de store byene at det",nno
Det var ein,"Det var ein gong ein mann som hadde tre søner. Den eldste heitte Per, den andre heitte Pål, og den yngste heitte Espen Oskeladd. Dei to eldste var flinke og hendige karar, men den yngste var så liten og lett at dei kunne ikkje bruka han til stort. Han kunne ikkje gjera stort anna enn å ri på kjepphesten og blåsa i luren og ropa: «Ho-i-ho!» for han var så fæl til å skryta at dei vart reint redde for han.
Men han hadde det ikkje for godt heime heller. Faren ville støtt ha han med seg ut, og mora ville han skulle vera inne. Og så måtte han gå og stella seg sjølv heile dagen og kom aldri ut i frisk luft. Han hadde ikkje anna å ta seg til enn å blåsa i luren, og så passa han kjepphesten og ri på han og gjeta han og passa på at han ikkje skulle gjera noko gale. Men han hadde",nno
Det var så,Det var så stille i huset at det var som om det var dødt. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det var som om det var dødt i hele huset. Det,nno
Ja det var,"Ja det var en gang en liten gutt som het Ole. Han bodde i et lite hus sammen med moren og faren sin. Faren hans var snekker og moren var sydame. Ole var veldig glad i å leke med biler og andre ting som han fant i garasjen til faren. En dag fant han en gammel bil som han syntes var veldig fin. Han tok den med seg inn i huset og satte den på en hylle i stua. Han hadde ikke lyst til å leke med den bilen så han tok den med seg ut i garasjen igjen. Der satte han den på en hylle og glemte den helt. Etter en stund kom faren hans inn i garasjen og så at bilen var borte. Han ble veldig lei seg og gikk inn i huset for å fortelle moren sin hva som hadde skjedd. Moren ble også lei seg og gikk inn i garasjen for å se om hun kunne finne bilen til Ole. Hun lette og lette, men fant den ikke. Da ble hun veldig sint og gikk inn i huset for",nno
Ja det er,Ja det er jo ikke så rart at jeg ikke har fått skrevet noe i det siste. Jeg har vært så opptatt med å få ferdig denne boken. Jeg har hatt det så travelt at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt tid til å skrive. Jeg har hatt så mye å gjøre med å få ferdig denne boken at jeg ikke har hatt,nno
Så var det,"Så var det en dag at en av de unge mennene i menigheten kom til meg og sa: «Jeg har en venn som er blitt en kristen. Han er en god mann, men han har et problem. Han er gift med en kvinne som er svært vanskelig. Hun er en god kristen, men hun er svært vanskelig. Hun er en god hustru, men hun er svært vanskelig. Hun er en god mor, men hun er svært vanskelig. Hun er en god datter, men hun er svært vanskelig. Hun er en god søster, men hun er svært vanskelig. Hun er en god venn, men hun er svært vanskelig. Hun er en god nabo, men hun er svært vanskelig. Hun er en god lærer, men hun er svært vanskelig. Hun er en god mor, men hun er svært vanskelig. Hun er en god datter, men hun er svært vanskelig. Hun er en god søster, men hun er svært vanskelig. Hun er en god venn, men hun er svært vanskelig. Hun er en god nabo, men hun er svært vanskelig",nno
Det var som,"Det var som om han hadde fått et slag i ansiktet. Han hadde ikke ventet at det skulle skje. Han hadde ikke ventet at det skulle skje i det hele tatt. Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde ikke ventet at det skulle skje i det hele tatt.
Han hadde",nno
Det er ikkje,Det er ikkje alltid lett å finne ut kva som er rett og gale i livet. Det er ikkje alltid lett å vite kva som er rett og gale i politikken. Det er ikkje alltid lett å vite kva som er rett og gale i religionen. Det er ikkje alltid lett å vite kva som er rett og gale i kjærleiken. Det er ikkje alltid lett å vite kva som er rett og gale i livet. Det er ikkje alltid lett å vite kva som er rett og gale i politikken. Det er ikkje alltid lett å vite kva som er rett og gale i religionen. Det er ikkje alltid lett å vite kva som er rett og gale i kjærleiken. Det er ikkje alltid lett å vite kva som er rett og gale i livet. Det er ikkje alltid lett å vite kva som er rett og gale i politikken. Det er ikkje alltid lett å vite kva som er rett og gale i religionen. Det er ikkje alltid lett å vite kva som er rett og gale i kjær,nno
Kor mange prosent,Kor mange prosent av elevane i klassen din er gutar? Kor mange prosent av elevane i klassen din er jenter? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din er ikkje norske? Kor mange prosent av elevane i klassen din,nno
Det er veldig,"Det er veldig viktig at du leser denne boka før du begynner å bruke programmet. Det er også viktig at du leser denne boka etter at du har brukt programmet en stund. Da kan du kontrollere at du har forstått det som står i boka og at du kan bruke programmet på en fornuftig måte.
Det er også viktig at du leser denne boka etter at du har brukt programmet en stund. Da kan du kontrollere at du har forstått det som står i boka og at du kan bruke programmet på en fornuftig måte.
Det er også viktig at du leser denne boka etter at du har brukt programmet en stund. Da kan du kontrollere at du har forstått det som står i boka og at du kan bruke programmet på en fornuftig måte.
Det er også viktig at du leser denne boka etter at du har brukt programmet en stund. Da kan du kontrollere at du har forstått det som står i boka og at du kan bruke programmet på en fornuftig måte.
Det er også viktig at du leser denne boka etter at du har brukt programmet en stund. Da kan du kontrollere at du har forstått det som",nno
