prompt,generated_text,language
Men det var,"Men det var likevel noen som gjorde opp for dette, slik som herr Bork. Han så også ut til å finne seg vel i dette livet, skjønt han var gammel nå, femti år, og en kunne tenke seg at det ikke kom til å vare stort lenger nå. Tydeligvis var det ikke mange dager siden han hadde sendt den store gåslingen fra seg. Det var vel ikke godt for ham det heller, for det var hans egen far Bork, herren til Tovesbo, som var død, han med nesen, og da hadde selvfølgelig Bork gitt opp å prøve å hindre det.
Ja, det var vel så, men likevel var det trist å se for alle hadde vært glad i far Bork.
Nei, jeg vil ikke snakke om dette. Det får være nok å si at herr Bork, etter at den gåslingen fra Krakamarken var flyttet til sitt eget hjem i den store borgen, ikke lenger la sine reiser rundt omkring i landet an slik som han hadde gjort før. Riktignok tok han fram og tilbake",nno
Det var ein,"Det var ein haustdag i 1909. Me sat om bord i skyssbåten til Olav Vika for å vera med og henta ei brureferd på Hylsfjorden. Farbror min, Anund, var med. Han var gift med ei av døtrene til Olav Vika, og var brorson til brudgomen, Ola Åsvoll. Dei to var gamle kjente, for dei budde i lag på den andre sida av Sørfjorden. Nå var det meininga dei skulle flytta over til Arabygdi, dit brudgomen var komen ifrå, og bygdi venta store ting av ny-bryllaupet. For første gong i ei bryllaupsferd kunne dei få vera i fred for tigging og slikt, nå hadde dei sjølve selt den vesle garden sin, og på det nye stellet måtte dei nok nøyas med mindre. Men nå vart det nok noko å koma dit med, og den lange fjorden heim var nok det einaste som minka",nno
Det var så,"Det var så godt når mora grete og så ikke så godt når hu mor grete. Nå er det jamen to som gret, de går i samme seng. Det var så fredfullt når de gikk to sammen og gret og bare kjente og gret. Så godt det var, jeg forstår det ikke nå, men det var det så lenge de levde. Ingen som var så snill med meg som henne da hun levde. Det var så tungt da hu døde. Det var da de andre fikk det også. Det har aldri vært så godt noen gang som da mora mi og mora mi grete. Men det er noe jeg ikke forstår. Det var ingen som kom og sa ""mor"". Det er ingen som sier det nå. Det er blitt så vanskelig alt etter at mora blei borte.
Jeg skulle bli lærerinne, men det blei det ikke noe av. Jeg ble gående hjemme og stelle for far og mor.
Vi hadde et barn til, en gutt som hette Johan. Han var den kjekkeste av alle barna.",nno
Ja det var,"Ja det var det. Han kunne ikkje hugse kva han hadde vore i lag med før, ikkje når det røynde på. For den dag i dag, sjølv om det var ti år sidan, kunne han hugse at han hadde sagt til mora, det var ein lørdagskveld: Eg har det bra no, mor. Men det trur du ikkje, fordi du er så sterk, seier Aagot.
Ja ja no skal han ut i verda og stelle med trekkspelmusikk. Han skal ha konsertar i by og bygd. Det er eit slit, for han må reise med dag og natt, men det er no eit yrke. Det som han har vore så lenge i tvil om. Det er eit stort lyspunkt at han har vore i Amerika og studert musikklivet der over i fjorten dagar. Men det var mykje nytt og mykje interessant, det var mange fine konsertar med stor variasjon frå det han til dagleg var van med, men det kunne han ikkje bruke her. Ikkje til dagleg.
Kvart",nno
Ja det er,"Ja det er som å høre ham!
det samme jeg var ferdig gikk han ut og kastet meg ut!
som alle andre er jeg redd for alt!
men hvis jeg finner noen som tror på den måten vil jeg kunne se ham som han virkelig er!
han er en feiging og en dritt! jeg elsker deg enda jeg ville ha spyttet deg i fjeset!
(POLITI, BÅNDOPPTAGER.)
(POLITI LYSKASTERE, SIRENER ETC)
når man blir gammel har de fleste glemt hvem du er!
som har det vondt kan noen gange se ut som en engel;
det er ingen som kan se at han egentlig er en psykopat!
(HEROLD LYSKASTERE)
Jeg har et forslag det gjelder de to siste!
har tenkt å hjelpe de to siste så de kan slippe å være redd; la dem få et sted de kan dra til, kanskje på en gård eller et slikt et sted hvor ingen ser dem",nno
Så var det,"Så var det ikke mer å snakke om. Jeg ville bare legge meg til på sofaen, men han spurte: «Hvordan har du det i natt, gutten min? Det er så lytt her at jeg ikke kan snakke med noen på denne måten.» Jeg prøvde å late som om jeg ikke skjønte hva han mente. Det er den gamle historien som alle menn forteller seg seiv like etter: jeg er alene. Hva om jeg tar opp gitaren og spiller en liten nattlig melodi med min egen stemme? Han spurte om jeg ville bli med på en spasertur. Det var noe han hadde lyst til å vise meg, og han sa like før vi skiltes: «Nå går jeg og ser om det ikke skulle la seg gjøre å få litt lys i natt.
Jeg var svært glad over å treffe ham. Mens mor levde, hadde han ofte tatt meg med ut for at jeg skulle se på stjernene. Men etter at tante var kommet, var han nesten aldri hjemme. Men han fortsatte å ta meg med til de beste stedene i byen, og",nno
Det var som,"Det var som om jeg våknet av en ond drøm. Det er slik det kjennes når jeg har drømt noe skammelig, eller drømt om en dårlig handling. Jeg har begynt å tvile på at englene hjelper meg, seiv om jeg noen ganger må klynge meg fast til det de sier at jeg skal gjøre. En gang så jeg meg i speilet og visste at jeg trengte hjelp. Jeg så en jente som hadde mistet håpet i livet og ikke lenger så verdien av det gode jeg gjorde, og som tok sjanser der andre ville ha vært forsiktige med livet sitt. Hun bar på en sorg og var plaget av skyldfølelse. Jeg var glad jeg endelig forsto hvem hun var og kunne sette navn på ting jeg så i andre som trengte hjelp.
■ nk * - AJ. y *
- ""- * ' V ' ' '"" fV '? ' ' - ■ * • • ■ ■ • > •: * ""■» f I ' < * ""• ■ ■""",nno
Det er ikkje,"Det er ikkje så rart at den eldste delen av stavkyrkja er bygd kring år 1200. Det var den tida Norge gjekk over frå å være ein del av det danske unionsriket til å bli ein sjølvstendig nasjon. Frå denne tida kjem også namna på dei fremste styresmennene. Det er nemnt i lovene at då skulle ein reise seg når dei tala. For menn var dette den store overgangen frå vikingtid til kristen-tid. No måtte dei ikkje slåst meir, berre kristne med sverdet. Dei måtte heller ikkje reise seg i kyrkja.
Det er også nemnt i lovene at då skulle dei ta bort alle heidenske bilete frå hov og hus, og det måtte berre vera to tre mann i kvart hus. Dette viser oss at det var smått med kulturen i landet vårt endå om det hadde vore eit rikt vikingliv. Det var ikkje mange att i Norge som verka til at landet vårt fekk ein sjølvstendig kultur. Vi har høyrt om at det gamle skriftspråket",nno
Kor mange prosent,"Kor mange prosent er det av figuren? Kor mange prosent er det av sirkelen? Kor mange prosent er sirklet?
6.7 Omkrinsen av ei rektangelforma fotballgrop er 90 cm.
Sidene i rektangelet er 10 cm og 20 cm. Vi skal finne kor mange prosent den største sida er av omkrinsen.
Ola betaler 400 kr for ein datamaskin som kostar 8000 kr. Kor mange prosent kostar maskinen meir enn datamaskinen?
Prøve på oppgåva kan vere:
Som prøve på oppgåva kan vere:
På tavla kan vi vise at 400 kr er 66,67 % av 8000 kr.
7.3 Kor mykje er ein pizza vege opp i når han har massen 380 g?
Om lag kor mange prosent er:
7.5 a) Ein trekant har sider på 16, 23 og 32 cm. Teikn trekanten. b)
Konstruer ein firkant ABCD, der D = 60°, BC = 4,2 cm, AB = 7,1 cm og di",nno
Det er veldig,"Det er veldig kjekt å få lage denne kokeboken. Jeg husker at jeg som liten jente pleide å lese i kokebøker, og jeg likte veldig godt å lage mat. Når jeg fikk søsken, fikk mormor en rolle som det var kjekt for ungene å se på, og de ble veldig interessert i hva det var hun laget i stand. Etter at de fikk søsken, har jeg også laget masse god mat! Jeg er helt sikkert en stor matmamma, for de liker å prøve ut nye oppskrifter.
pommes frittes eller chips. Eller kanskje du baker sammen med mormor, og dere koser dere med nybakt brød? Dette er bare noen eksempler på hvordan du kan holde på med mat - det er mange gleder knyttet til matlaging! Det trenger heller ikke å være så slitsomt som det gjerne gjør når du leser matoppskrifter fra perm til perm, for mange finner fort ut at oppskriftene i boka her ikke er så veldig forskjellige fra deres egne. Det kommer an på smak og",nno
