prompt,generated_text,language
Men det var,"Men det var ikke bare han som var god. I fjor kom også hans samboer Ida Kristine Aukan med, og i år fikk også hans svigerfar sin første laks. Den tok hun med seg hjem. Der har hun også røkt den, og det var svigerfaren som hadde invitert henne på middag til foreldrene sine, sammen med henne. – Så der sto jeg på kjøkkenet med svigerfaren min og mammaen til Ida, ler han. I år blir det to laks på de gode svigerforeldrene, og en på svigerinnen som er i Alta. Den femte laksen tok han selv. Nå skal han hjem og slappe av etter noen intense dager.
– Jeg skal kose meg sammen med Ida, men så lenge det er laks å fiske på, blir det nok også en tur eller to til elva, sier han. Det hele ble feiret med bobler og god mat ute på byen i Alta. – Vi er nok et par som kommer til å være ganske trøtt i morgen, men det var veldig artig da, avslutter han.",nno
Det var ein,"Det var ein tung dag for alle som har vore engasjert i saka om utbygging av kraftlinenett i Hardanger, og eg synest særleg det er trist at me ikkje kom noko lenger i å få aksept frå regjeringa. For meg er det viktigaste at me tek på alvor dei grunnleggjande problema med denne uvettige kraftutbygginga og dei inngrepa det fører med seg i naturen vår. Det er nok å minne om dei mange utgreiingane som viser kor enorme konsekvensar dette har for dyrelivet og naturen elles i Hardanger.
No er det viktig at me tar vare på dei som har kjempa mot kraftlinene i Hardanger i årevis, og særleg dei blant lokalbefolkninga som har risikert mykje ved å engasjere seg i denne saka. Særleg gjeld dette familiane til motstandarane i Hardanger, og eg vonar dei vil føle støtte, sympati og ei utstrekt hand frå oss andre, for det fortener dei.
Med dette legg eg",nno
Det var så,"Det var så godt å ha ein kveld der alt vart lagt bort, og vi berre kunne fokusere på kvarandre og maten. Det er ikkje mykje ein treng for å gjere ein kveld koseleg, tende lys og god mat gjer susen. Så neste gong du vurderer å ta den lettaste løysninga, så prøv noko nytt! Det kan faktisk vere vel so godt.
Kutt dei opp i smått, og stek på sterk varme i 2 minutt på kvar side. Senk varmen, og tilsett fløte, kraft, vin og krydderet. La det småputtre i 5 minutt, tilsett so kjøt og spinat. La det putre til kjøtet er varmt og spinaten har mjuknet. Smak til med salt og peppar. Server med fersk pasta! Dette er ein rett som skal etast med gaffel, og ein god dæsj med parmesan er viktig!",nno
Ja det var,"Ja det var det som var min plan fra jeg var 15 år og fram til jeg ble voksen. Jeg hadde kjøpt meg den perfekte gården og så for meg et liv der, jeg og en flokk med småkatter. Det kunne bli fint, men... det viste seg at jeg var allergisk. Så da ble det en hundeflokk isteden og den drømmen slapp aldri taket. Livet var perfekt med alle sine fire beinte, jeg ble en av dem og gikk ikke lengre i kirken på grunn av troa. Nå ser det ut til å bli hund igjen, en ny drøm. Jeg har endelig forstått at jeg passer til å være hundeeier, har blitt voksen nok. Hadde ikke denne sykdommen min dukket opp som den gjorde med påfølgende store inngrep, vet jeg ikke hvor lenge jeg hadde hatt denne flokken min heller. Så da har jeg vel nådd min skjebne? Jeg kan se tilbake på mange flotte opplevelser med alle i flokken og det er godt å ha med seg videre. Jeg hadde ikke byttet dem ut mot noe annet for vi hadde det",nno
Ja det er,"Ja det er ingen tvil! I går fikk vi en liten forsmak på det som skal bli sommeren! Så deilig! For på vei hjem fra jobben måtte jeg stoppe å kjøpe en softis og en pose Maarud potetgull med paprika- og ostesmak, som ble nyt i solveggen på terrassen når jeg kom hjem! Det er slike dager som gir energi!
Det begynner å bli veldig hyggelig her ute nå. Det som gjenstår nå og som snart er på plass er paviljongen! Det gleder vi oss veldig til og tror det blir enda et løft for terrassen. Da blir det plutselig et nytt rom vi kan trekke inn i når kveldene kommer, hvor den ene kortsiden åpnes helt opp slik at det blir mer åpent og enda mer luftig enn det allerede er ute i hagen. Men enn så lenge nyter vi sommeren som er her, og ikke minst lyset som er lengre – det gir nesten et energikick det også! For en fin helg vi har i vente! Det er så",nno
Så var det,"Så var det klart for å nyte årets første skitur her i Trysil. Sol fra skyfrihimmel og helt nypreppa løyper. Kunne ikke blitt bedre, og nå er lykken komplett! Jeg og mine småsøsken var ute og tok årets jomfrutur på ski. Vi gikk ikke langt i dag, men du å du så herlig. Det er så lett å glemme fra år til år hvordan den følelsen er når man først kommer seg ut på ski. Nå skal det nok bli mer av det framover tenker jeg. I morgen er det jobb på meg igjen, siden det er søndagsåpent på Match i morgen. Her skal pengene renne ut, og alle skal få nye og flotte klær til vinteren. En herlig og fin tid vi går i møte ♥
Nå har vi nettopp vært ute på skitur, men kjenner at det skal bli godt å slappe av litt nå. Vi skal sette oss til i godstolen med en kopp varm kakao, og se på de to siste episodene fra farmen. Kjenner det blir",nno
Det var som,"Det var som kjent en ganske hard tørn for de tyske overløpere i begynnelsen av krigen. De ble så og si revet ned av pidestallene på løpende band. Det var ikke tvil om hvor de hadde landet med hodet først. Senere har det vært svært stilt om dem. Det er ingen ting som tyder på at de er blitt så opphøyd igjen. Og dette har sikkert gitt dem en god del bekymring. Nå ser de med håp på framtiden. Det første for slag til «fredsslutning» er blitt tatt vel imot av de «norske» quis linger som fremdeles er fri og i sik kerhet. Så det er nok mulig at alt blir som før.
Imidlertid melder det danske Rit zau Bureau nå at de norske quis linger nå ser framtiden trygt i mø te. Det heter i meldingen: «Så vel den danske som den svenske be ffilrelsesgruppe i Oslo har overfor sine respektive regjeringer gitt ut trykk for ønsket om at der på et tidligst mulig",nno
Det er ikkje,"Det er ikkje vanskeleg å skjøne at mange av dei mest utsette elevane har kome i skuggen når det har vore heimeskule og stengte barnehagar i vekevis det siste året. Det er heller ikkje vanskeleg å sjå for seg at det har sett nokre foreldre med særs viktig rolle i lokalsamfunnet, under eit stort press. Men det er lettare å kritisere og seie at ein del av denne gruppa dessverre ikkje kjem like godt ut, etter snart eitt år med korona og nedstenging.
I går kunne NRK fortelje at den nest vanlegste diagnosen for å få barn sendt til barnevernet, er psykiske helseproblem. I mange tilfelle har psykiske helseproblem sin bakgrunn i at nokon i familien har problem med rus eller psykiske problem. Men også ein del barn og unge med psykiske helseplager blir fanga opp av hjelpeapparatet, og i ein periode med kraftig overbelasting i fleire helserelaterte sektorar, og der kommunane sjølve har eit betydeleg press, seier det seg sjølv",nno
Kor mange prosent,"Kor mange prosent går alle dei fire regjeringspartia tilbake frå stortingsvalet i 2005? Svaret kan avgje heile regjeringa si framtid. Etter valet i 2013 utgjorde det samla talet på stemmer for dei fire partia 61,8 prosent av alle dei avlagte, gyldige røystene. Kor stor del utgjer same andelen av dei avlagte, gyldige røystene i 2013 i prosent i år? Kor nær prosent er det mogleg å kome før regjeringa bør kaste korta og takke for seg?
Venstre har i dag ti mandat på Stortinget. Kva vil skje med desse mandata dersom Venstre går under sperregrensa på over fire prosent og får færre enn fire prosent av dei gyldige røystene? Vil Venstre verte heilt utradert, eller får partiet tilbake mandat som det før var utanfor rekkevidde av?
Kva er det beste valresultatet Venstre har gjort i etterkrigstida? Kor mange prosent av dei gyldige røystene hadde partiet ved desse høva?",nno
Det er veldig,"Det er veldig forskjellig hvem som søker om utsettelse på studiene. På jusstudiet er det et stort antall som gjør det, og det handler stort sett om at studenter prioriterer å få seg jobb, forteller studiesjef Monica Melhus ved UiO til Aftenposten. Hun sier mange studenter prioriterer arbeidslivet framfor studiene.
– Vi merker at studentene har en tankegang om at arbeidslivet «venter». Mange tenker nok at det er større sjanse for å få godt betalte jobber hvis de utsetter utdanningen, sier Melhus.
Nestleder for Utdanningsvitenskapelig fakultet ved UiO, Birgitte Bøgh-Olsen, sier det samme om de økonomiske motivene bak.
– I likhet med andre studier på Det samfunnsvitenskapelige fakultet ved UiO, ser vi at dette er en utbredt trend hos oss også. På et av våre mest populære studieprogram, pedagogikk, er det en tredjedel av nye studenter som har søkt om dette.
Det er veldig varierende alder for hvor lenge studentene utsetter studiene, og både 20 år gamle studenter så vel som de på",nno
