tokenized_text,lix_score
"['Noen', 'beskjed', 'i', 'tilfelle', 'han', 'ombestemte', 'seg', '?', 'Nei', ',', 'vi', 'tok', 'ikke', 'det', 'med', 'i', 'bereg', 'ningen', '.', 'Vi', 'tok', 'det', 'vi', 'syntes', 'at', 'vi', 'trengte', 'med', 'på', 'båten', '.', 'Svaret', 'hans', 'var', 'altså', 'nei', '!', 'Da', 'han', 'omsider', 'ble', 'rodd', 'inn', 'til', 'kai', 'i', 'Risør', ',', 'ble', 'jeg', 'ikke', 'lite', 'overrasket', 'over', 'at', 'han', 'virkelig', 'sa', 'nei', 'takk', 'til', 'en', 'hyggelig', 'og', 'lærerik', 'tur', '.', 'Han', 'takket', 'ikke', 'en', 'gang', 'for', 'turen', '.', 'Det', 'gikk', 'så', 'fort', 'over', '.', 'Men', 'det', 'har', 'jeg', 'tenkt', 'på', 'i', 'ettertid', '.', 'Han', 'så', 'ikke', 'ut', 'som', 'noen', 'eventyrer', '?', 'Nei', ',', 'han', 'var', 'stille', 'og', 'rolig', '.', 'Men', 'så', 'var', 'da', 'også', 'tanten', 'min', 'fra', 'Risør', '.', 'Han', 'hadde', 'en', 'onkel', 'som', 'hadde', 'vært', 'i', 'Austra', 'lia', '.', 'Da', 'han', 'døde', 'i', 'fjor', ',', 'var', 'han', 'gammel', 'og', 'hadde', 'sikkert', 'hatt', 'et', 'rikt', 'liv', '.', 'Han', 'hadde', 'ikke', 'tenkt', 'seg', 'dit', 'seiv', '.', 'Seiv', 'gikk', 'han', 'på', 'den', 'tiden', 'av', 'året', 'på', 'skole', 'i', 'Risør', '.', 'Men', 'han', 'hadde', 'vært', 'ute', 'en', 'gang', 'før', ',', 'i', 'Syd', 'havet', '.', 'Jeg', 'har', 'fått', 'brev', 'fra', 'ham', 'der', 'nede', 'nå', '.', 'Han', 'syntes', 'det', 'var', 'så', 'deilig', 'å', 'være', 'i', 'Norge', '.', 'Du', 'var', 'hjemme', 'et', 'halvt']",16.5959595959596
"['Men', 'så', 'banket', 'jomfru', 'Hansen', 'neven', ',', 'en', 'lang', 'og', 'en', 'krummere', ':', 'Nå', 'skal', 'jomfruen', 'holde', 'kjeft', '!', 'Skitt', 'i', 'åssen', 'je', 'er', 'laga', 'hell', 'itte', 'laga', '!', 'De', 'skulle', 'ikke', 'hørt', 'maken', 'til', 'jente', ',', 'skulle', 'en', 'tru', '!', 'Ja', ',', 'han', 'hadde', 'nok', 'sett', 'henne', 'på', 'butikkstrøket', 'når', 'han', 'kom', 'med', 'en', 'bunke', 'brødmerker', ',', 'han', 'så', 'åssen', 'ho', 'leet', 'på', 'seg', 'med', 'de', 'breie', 'hoftene', 'sine', '.', 'Ja', ',', 'her', 'skulle', 'du', 'treffe', 'fin', 'jente', ',', 'skulle', 'du', 'sjå', '.', 'Men', 'i', 'dag', 'var', 'han', 'kommet', 'for', 'langt', 'til', 'å', 'få', 'et', 'skikkelig', 'gløtt', 'av', 'henne', '.', 'Rett', 'som', 'han', 'skulle', 'legge', 'seg', 'innunder', 'ei', 'buske', ',', 'sto', 'det', 'to', 'svarte', 'småjenter', 'foran', 'ham', ',', 'og', 'jomfru', 'Hansen', 'måtte', 'bli', 'stående', 'igjen', '.', 'Han', 'holdt', 'på', 'å', 'gi', 'seg', 'med', 'det', 'samme', ',', 'for', 'jentene', 'var', 'visst', 'ikke', 'å', 'lite', 'på', '.', 'Han', 'hadde', 'ikke', 'riktig', 'fått', 'snudd', 'seg', 'da', 'ei', 'stor', 'fin', 'byj', 'ente', 'kom', 'stikkende', 'fram', 'bak', 'en', 'stein', 'og', 'ville', 'springe', 'med', 'ham', 'bortover', '.', 'Og', 'så', 'gikk', 'det', 'i', 'stå', 'for', 'ham', 'igjen', '.']",24.275460122699386
"['Det', 'synspunkt', 'at', 'miljøskifte', 'og', 'miljøforandring', 'kan', 'påvirke', 'oss', 'gjennom', 'hele', 'livsløpet', ',', 'er', 'blitt', 'ytterligere', 'klargjort', 'gjennom', 'de', 'senere', 'års', 'forskning', '.', 'Når', 'den', 'som', 'er', 'ferdig', 'med', 'sin', 'yrkeskarriere', ',', 'i', 'noen', 'grad', 'har', 'slått', 'seg', 'til', 'ro', 'og', 'slått', 'seg', 'til', 'ro', 'med', 'sin', 'livsform', 'i', 'yngre', 'år', ',', 'vil', 'en', 'del', 'ting', 'plutselig', 'stå', 'klarere', 'for', 'en', ',', 'særlig', 'når', 'en', 'blir', 'eldre', '.', 'Livssitusjonens', 'betydning', 'for', 'aldring', 'og', 'aldringens', 'betydning', 'for', 'videre', 'livssirkel', 'og', 'ny', 'start', 'kan', 'man', 'kanskje', 'si', 'er', 'de', 'to', 'sider', 'av', 'den', 'samme', 'sak', '.', 'Mental', 'aldring', 'kan', 'ikke', 'for', 'en', 'stor', 'del', 'ses', 'som', 'resultat', 'av', 'ytre', 'faktorer', 'alene', '.', 'Som', 'vi', 'tidligere', 'har', 'vært', 'inne', 'på', ',', 'er', 'ikke', 'mental', 'aldring', 'ensbetydende', 'med', 'at', 'noe', 'er', 'feil', 'med', 'de', 'ytre', 'vilkår', 'vi', 'lever', 'under', '.', 'Det', 'betyr', 'ikke', 'at', 'en', 'i', 'sin', 'alminnelighet', 'kan', 'si', 'at', 'enhver', 'psykofysisk', 'tilstand', 'og', 'enhver', 'atferd', 'avspeiler', 'indre', 'egenskaper', ',', 'eller', 'hvordan', 'man', 'vil', 'uttrykke', 'seg', ':', 'Den', 'indre', 'kohesive', 'livskraft', '.', 'Nei', ',', 'her', 'må', 'en', 'bruke', 'mer', 'spesielle', 'begrep', 'i']",49.096602972399154
"['Nei', 'sa', 'Beatrice', 'Bare', 'gå', 'bort', 'og', 'si', 'til', 'den', 'fyren', 'at', 'han', 'skal', 'stoppe', ',', 'han', 'har', 'ikke', 'gjort', 'oss', 'noe', 'galt', ',', 'så', 'kan', 'han', 'heller', 'ta', 'seg', 'en', 'runde', 'med', 'oss', 'etterpå', '.', 'Hippiejentene', 'er', 'i', 'har', 'nisk', 'og', 'ser', 'ikke', 'akkurat', 'ut', 'som', 'glade', 'småjenter', 'når', 'dette', 'skjer', '.', 'Be', 'atrice', 'har', 'nå', 'gått', 'til', 'aksjon', 'og', 'fått', 'tak', 'i', 'den', 'verste', 'av', 'guttene', ',', 'en', 'brutal', 'bølle', 'ved', 'navn', 'Frank', '.', 'Denne', 'må', 'nå', 'gå', 'til', 'fysisk', 'an', 'grep', 'på', 'Beatrice', 'for', 'å', 'få', 'kontroll', 'over', 'situasjonen', '.', 'En', 'situasjon', 'som', 'blir', 'farlig', 'for', 'ham', '-', 'han', 'greier', 'ikke', 'å', 'takle', 'Beatrice', ',', 'og', 'slår', 'hodet', 'hennes', 'med', 'vilje', 'i', 'ste', 'det', '.', 'Det', 'blir', 'en', 'vill', 'og', 'blodig', 'kamp', 'der', 'Beatrise', 'dør', '.', 'De', 'andre', 'hysteriske', 'jentene', 'står', 'rundt', 'og', 'ser', 'hjelpeløst', 'på', 'at', 'kameraten', 'til', 'Beatriee', 'må', 'bøte', 'med', 'livet', '-', 'hun', 'var', 'tross', 'alt', 'grunnen', 'til', 'at', 'de', 'var', 'sammen', 'med', 'ham', '.', 'Beatrice', 'døde', 'av', 'sjokk', '.']",31.5
"['For', '2', 'av', 'elevene', 'har', 'skolen', 'ikke', 'kunnet', 'gi', 'slik', 'informasjon', '.', 'De', 'siste', '3', 'er', 'med', 'i', 'en', 'kontrollgruppe', 'på', 'ca.', '80', 'elever', 'som', 'ikke', 'vil', 'bli', 'berørt', 'av', 'streiken', 'i', 'en', 'gruppe', 'vi', 'har', 'kalt', '«', 'foreløbig', 'sammenligningsgruppe', '»', '.', 'Ved', 'den', 'ordinære', 'prøven', 'besvarte', '5', 'av', 'kontrollgruppen', 'oppgaven', ',', 'mens', 'ingen', 'i', 'sammenligningsgruppen', 'svarte', 'på', 'oppgåvene', '.', 'Blant', 'elevene', 'som', 'ble', 'berørt', 'av', 'streiken', ',', 'var', 'det', '14', 'som', 'besvarte', 'oppgaven', 'på', 'prøvedagen', 'og', '22', 'på', 'eksamensdagen', '.', 'Dette', 'innebærer', 'at', 'i', 'alt', '31', 'av', 'kontrollgruppen', 'og', '31', 'av', 'sammenligningsgruppen', 'besvarte', 'oppgaven', '.', 'Dette', 'er', 'en', 'svarprosent', 'på', 'henhoidsvis', '88,2', 'og', '91,7', '.', 'STATISTIKK', '1', '-', '2', 'Materialet', 'var', 'som', 'det', 'går', 'fram', 'av', 'tabellene', '3', 'og', '4', 'på', '3', 'nivåer', ':', 'Fra', 'elevene', 'som', 'svarte', 'på', 'prøven', 'ble', 'det', 'samlet', 'opp', 'svar', 'for', '4', 'elever', '.', 'Fra', 'denne', 'gruppen', 'ble', 'det', 'også', 'samlet', 'opp', 'svar', 'for', 'i', 'alt', '5', 'elever', 'i', 'en', 'kontrollgruppe', 'på', '35', '.', 'Disse', '5', 'elevene', 'ble', 'også', 'plukket', 'ut', 'ved', 'lod']",39.46343537414966
"['Utover', 'høsten', '1987', 'vil', 'det', 'bli', 'gitt', 'orientering', 'om', 'opplegget', 'på', 'folkehøgskulane', ',', 'til', 'alle', 'folke', 'høgskuleelevar', ',', 'og', 'dei', 'politiske', 'ungdomsorganisa', 'sjonane', ',', 'opplyste', 'kirke-', 'og', 'undervisningsminister', 'Kirsti', 'Kolle', 'Grøndahl', 'på', 'en', 'pressekonferanse', 'i', 'Oslo', 'fredag', '.', 'som', 'gjelder', 'denne', 'høsten', '.', 'Den', 'vil', 'bli', 'sendt', 'til', 'alle', 'folkehøgskular', ',', 'og', 'til', 'alle', 'landets', 'skoleelever', '.', 'Vi', 'vil', 'også', 'arrangere', 'et', 'kurs', 'for', 'politiske', 'ungdomsorganisasjoner', 'for', 'å', 'orientere', 'om', 'opp', 'legget', 'overfor', 'folkehøg', 'skulen', ',', 'sa', 'hun', '.', 'Det', 'er', 'viktig', 'å', 'få', 'gjort', 'det', 'kjent', 'hvorfor', 'den', 'nye', 'loven', 'er', 'lagt', 'opp', 'slik', 'som', 'den', 'er', 'gjort', '.', 'Jeg', 'håper', 'at', 'den', 'nye', 'loven', 'vil', 'styrke', 'folke', 'høgskulen', 'og', 'vil', 'gjøre', 'det', 'kjent', 'hvem', 'de', 'er', ',', 'sa', 'Kolle', 'Grøn', 'dahl', '.', 'Folkehøgskulen', 'er', 'ikke', 'ment', 'å', 'skulle', 'være', 'en', 'skole', 'i', 'vanlig', 'forstand', ',', 'men', 'et', 'tilbud', 'til', 'elever', 'i', 'aldersgruppen', '16-19', 'år', '.', 'til', 'folkehøgskulane', '.', 'Vi', 'vil', 'også', 'satse', 'på', 'internasjo', 'nalt', 'arbeid', ',', 'sa', 'hun', 'og', 'nevnte', 'at', 'folkehøgskul']",36.875
"['Personell', 'og', 'organisering', 'av', 'sekretariatet', ':', 'Dette', 'er', 'basert', 'på', 'eksisterende', 'bemanning', 'av', 'sekretariatet', '.', 'Det', 'blir', 'ikke', 'endringer', 'ut', 'over', 'et', 'redusert', 'antall', 'på', 'en', 'halv', 'stilling', '.', 'Teknisk', 'bistand', 'til', 'sekretariatet', ':', 'Her', 'forutsettes', 'det', 'kontakt', 'og', 'samarbeid', 'med', 'sekretariatsfunksjonene', 'i', 'KS', '.', 'Det', 'blir', 'lagt', 'opp', 'til', 'en', 'god', 'samordning', 'mellom', 'sekretariatet', 'og', 'det', 'nasjonale', 'fagorganet', 'for', 'PP-tjenesten', ',', 'og', 'det', 'forventes', 'felles', 'kompetansehevingstiltak', 'for', 'PP-tjenesten', 'og', 'sekretariatet', '.', 'Pedagogisk-psykologisk', 'tjeneste', '(', 'PPT', ')', 'sin', 'rolle', 'i', 'det', 'nye', 'kompetansesystemet', '-', 'for', 'å', 'kunne', 'gjøre', 'en', 'god', 'jobb', 'som', 'sakkyndig', 'instans', 'må', 'PPT', 'ha', 'god', 'kompetanse', 'på', 'sakkyndighetsarbeid', 'og', 'på', 'å', 'gi', 'veiledning', 'og', 'råd', 'om', 'skole-', 'og', 'opplæringsrelaterte', 'spørsmål', '.', 'Helsestasjon', 'og', 'skolehelsetjenesten', ':', 'Dette', 'er', 'et', 'kommunalt', 'ansvarsområde', 'og', 'kan', 'ikke', 'inngå', 'i', 'det', 'kompetanseorganet', 'som', 'her', 'foreslås', '.', 'Personer', 'med', 'språk-', 'og', 'kommunikasjonsvansker', '(', 'språk-', 'og', 'talevansker', ')', ':', 'Dette', 'er', 'en', 'liten', 'gruppe', 'som', 'det', 'forventes', 'at', 'kan', 'få', 'hjelp', 'av', 'P']",53.73118279569893
"['De', 'nevnte', 'artiklene', 'i', 'FNB', 'om', 'E18', 'fra', 'Bygdøylokket', 'til', 'Framnes', 'er', 'etter', 'min', 'klare', 'mening', 'sterkt', 'overdrevet', ',', 'men', 'de', 'kan', 'ha', 'underbygget', 'dette', 'inntrykket', 'som', 'er', 'skapt', 'av', 'Oslo-politiet', ',', 'Oslo', 'byantikvar', 'og', 'av', 'deler', 'av', 'hovedstadspressen', '.', 'Jeg', 'kjenner', 'til', 'tre', 'eksempler', ':', 'Et', 'av', 'de', 'første', 'problemene', 'som', 'dukket', 'opp', 'var', 'nettopp', 'at', 'veibanen', 'ble', 'for', 'smal', 'i', 'forhold', 'til', 'veimyndighetene', 'sine', 'anbefalinger', '.', 'Derfor', 'ble', 'det', 'satt', 'i', 'gang', 'et', 'byggeprosjekt', 'for', 'å', 'utvide', 'veibanen', 'med', '10', 'cm', 'og', 'for', 'å', 'lage', 'en', 'møteplass', 'på', 'Hengsengen', '.', 'I', 'skrivende', 'øyeblikk', 'er', 'det', 'lite', 'som', 'tyder', 'på', 'at', 'det', 'vil', 'gi', 'noen', 'store', 'problemer', 'for', 'trafikken', 'på', 'E18', '.', 'Et', 'annet', 'fenomen', 'med', 'de', 'foreslåtte', 'tunnelene', 'er', 'at', 'de', 'blir', 'svært', 'dype', 'og', 'rommer', 'veldig', 'mye', 'fjellmasse', '.', 'Dersom', 'man', 'tar', 'det', 'i', 'betraktning', 'blir', 'det', 'vanskelig', 'å', 'forstå', 'hvorfor', 'det', 'er', 'så', 'veldig', 'vanskelig', 'å', 'lage', 'en', 'tunnel', 'som', 'er', 'en', 'kilometer', 'lenger', 'enn', 'den', 'som', 'er', 'der', 'i', 'dag', '.', 'I', 'de', 'nevnte', 'artiklene', 'kan', 'man', 'se', 'et', 'forslag', 'om']",47.85232067510549
"['Bør', 'minimum', 'være', '10', 'av', '10', 'mulige', ',', 'da', 'er', 'vi', 'der', 'vi', 'skal', 'være', 'i', 'den', 'øverste', 'divisjonen', '.', 'Lyn', ':', 'Den', 'klubben', 'har', 'jeg', 'ikke', 'noe', 'forhold', 'til', 'i', 'det', 'hele', 'tatt', ',', 'må', 'være', 'en', 'av', 'de', 'dårligste', 'jeg', 'har', 'sett', 'i', 'år', '.', '0', 'poeng', 'så', 'langt', '.', 'Ranheim', ':', 'En', 'fin', 'start', 'med', 'stor', 'seier', 'til', 'Ranheim', '.', 'Ser', 'ut', 'som', 'de', 'klarer', 'seg', 'bra', 'så', 'langt', '.', 'Strømsgodset', ':', 'En', 'jevn', 'start', 'av', 'Strømsgodset', 'i', 'serien', ',', 'men', 'de', 'virker', 'veldig', 'solide', '.', 'Jeg', 'tror', 'de', 'har', 'bra', 'sjans', 'til', 'å', 'kjempe', 'om', 'en', 'bra', 'se', 'rieplassering', 'i', 'år', '.', 'De', 'vinner', 'nok', 'ikke', 'seriegullet', ',', 'men', 'er', 'på', 'øvre', 'halvdel', 'kan', 'du', 'si', '.', 'Det', 'er', 'vanskelig', 'å', 'si', 'hvordan', 'det', 'vil', 'gå', 'videre', 'i', 'serien', '.', 'Men', 'jeg', 'tipper', 'dem', 'på', 'en', '3.', '-', '4.', 'plass', '.', 'De', 'kan', 'jo', 'også', 'havne', 'blant', 'de', 'fire', 'beste', ',', 'men', 'det', 'er', 'nok', 'mer', 'realistisk', '.', 'De', 'får', 'det', 'nok', 'tøffere', 'utover', 'i', 'sesongen', 'med', 'den', 'pengebru', 'ken', 'til', 'Rosenborg', '.', 'Molde', ':', 'En', 'helt', 'grei', 'åpningsrunde', '.', 'En', 'kamp']",25.41958041958042
"['Artikkel', '3', 'tar', 'opp', 'Kommisjonens', 'forslag', 'til', 'en', 'bestemmelse', 'som', 'presiserer', 'en', 'presumsjon', 'om', 'at', 'det', 'foreligger', 'et', 'grenseoverskridende', 'element', 'når', 'en', 'avtaleparts', 'hovedkontor', 'og', 'setet', 'for', 'den', 'aktuelle', 'virksomhet', 'befinner', 'seg', 'i', 'forskjellige', 'land', '.', 'Bestemmelsen', 'kommer', 'bare', 'til', 'anvendelse', 'når', 'en', 'av', 'partene', 'er', 'en', 'utenlandsk', 'avtalepart', ',', 'og', 'regulerer', 'hvilken', 'stats', 'lovgivning', 'som', 'skal', 'gjelde', 'for', 'avtaler', 'som', 'den', 'annen', 'part', 'har', 'inngått', 'med', 'en', 'utenforstående', 'tredjemann', ',', 'jfr.', 'artikkel', '3.6', 'i', 'utkastet', 'til', 'forordning', 'om', 'det', 'europeiske', 'selskap', '.', 'Artikkel', '3', 'synes', 'å', 'innebære', 'at', 'partene', 'i', 'en', 'slik', 'avtale', 'ikke', 'lenger', 'vil', 'være', 'bundet', 'av', 'hovedkontorets', 'lovvalg', 'hvis', 'selskapet', 'skal', 'kunne', 'regnes', 'som', 'et', 'europeisk', 'selskap', '.', 'Kommisjonen', 'begrunner', 'dette', 'med', 'at', 'hvis', 'hovedkontoret', 'og', 'forretningsstedet', 'ikke', 'har', 'samme', 'nasjonalitet', ',', 'har', 'man', 'etter', 'utkastet', 'ikke', 'en', 'presumsjon', 'om', 'at', 'det', 'foreligger', 'et', 'grenseoverskridende', 'element', '.', 'Kommisjonen', 'gjør', 'imidlertid', 'uttrykkelig', 'oppmerksom', 'på', 'at', 'hvis', 'dette', 'ikke', 'gjøres', ',', 'vil', 'hovedkontoret', 'likevel', 'måtte', 'kunne', 'regnes', 'som', 'et', 'europeisk', 'selskap', '.', '235', 'Ot.prp', '.']",63.109341825902334
