tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu,compression_ratio,pos_compression_ratio,3_gram_diversity_score,4_gram_diversity_score
"[ , Rettsreglenes, viktigste, formål, er, adferdsregulering, ,, konfliktløsning, og, fordeling, av, goder, og, byrder, i, samfunnet, ., Miljøforvaltningsrettens, formål, og, virkemåter, må, sees, i, lys, av, miljøproblemenes, årsaker, og, de, interessekonfliktene, og, fordelingsoppgavene, den, skal, løse, ., Den, har, alle, de, nevnte, formålene, ,, og, mange, lover, og, enkeltregler, har, flere, formål, samtidig, ., De, virker, gjennom, både, plikter, ,, rettigheter, og, forskjellige, former, for, insentiver, ., Ett, eksempel, er, forurensningsloven, §, 7, som, setter, forbud, mot, å, «, ha, gjøre, eller, sette, i, verk, noe, som, kan, medføre, fare, for, forurensning, ..., 
, regulerer, adferd, gjennom, selve, forbudet, ,, gir, grunnlag, for, løsning, av, konflikten, mellom, den, som, forurenser, og, den, som, rammes, av, forurensningen, ved, å, legge, plikten, på, forurenseren, ,, og, fordeler, dermed, også, goder, og, byrder, mellom, dem, ., Et, annet, eksempel, er, reglene, om, arealplanlegging, i, plan-, og, bygningsloven, ., De, skal, både, legge, til, rette, for, en, fornuftig, bruk, av, landets, arealer, ,, og, løse, konkrete, interessekon]",SPACE NOUN ADJ NOUN AUX NOUN PUNCT NOUN CCONJ NOUN ADP NOUN CCONJ NOUN ADP NOUN PUNCT NOUN NOUN CCONJ NOUN AUX VERB ADP NOUN ADP NOUN NOUN CCONJ DET NOUN CCONJ NOUN PRON AUX VERB PUNCT PRON AUX DET DET ADJ NOUN PUNCT CCONJ ADJ NOUN CCONJ NOUN VERB ADJ NOUN ADJ PUNCT PRON VERB ADP CCONJ NOUN PUNCT NOUN CCONJ ADJ NOUN ADP NOUN PUNCT NUM NOUN AUX NOUN NOUN NUM PRON VERB NOUN SCONJ PART PUNCT AUX VERB CCONJ VERB ADP NOUN PRON PRON AUX VERB NOUN ADP NOUN PUNCT SPACE VERB NOUN ADP DET NOUN PUNCT VERB NOUN ADP NOUN ADP NOUN ADP PRON PRON VERB CCONJ PRON PRON VERB ADP NOUN SCONJ PART VERB NOUN ADP NOUN PUNCT CCONJ VERB ADV ADV NOUN CCONJ NOUN ADP PRON PUNCT DET DET NOUN AUX NOUN ADP NOUN ADP NOUN CCONJ NOUN PUNCT PRON AUX CCONJ VERB ADP ADJ ADP DET ADJ NOUN ADP NOUN NOUN PUNCT CCONJ ADJ ADJ NOUN,0.03546099290780142,0.3678678038379523,163,987,0.5214723926380368,0.02698523111121262,1.843,3.41,2.675,3.675
"[ , Under, kartlegginga, har, vi, konsentrert, oss, om, fast, brensel, som, kan, brukes, som, reduksjonsmiddel, etter, pyrolyse, ., Vi, har, ikke, kartlagt, vanlig, avfall, ,, papir, ,, gjødsel, ,, deponigass, eller, energivekster, som, gir, flytende, biobrensel, (, rapsolje, o.l., ), ., 
, Vi, har, bare, tatt, med, ressurser, som, er, tilgjengelige, nå, ,, dvs., at, vi, ikke, har, regna, med, tiltak, for, å, øke, ressursene, (, planting, av, energiskog, osv., ), ., Vi, har, også, trukket, fra, det, som, allerede, er, i, bruk, i, dag, ., Som, eksempel, er, nesten, all, celluloseflis, fra, trelastindustrien, i, bruk, ,, hovedsakelig, som, massevirke, i, treforedlingsindustrien, ., For, å, få, realistiske, tall, på, hva, som, i, praksis, er, tilgjengelig, har, vi, lagt, inn, flere, innsamlingsreduksjoner, ., Alle, tall, som, blir, presentert, er, med, innsamlingsreduksjon, dersom, det, ikke, står, noe, annet, ., 
, Analyser, av, halm, indikerer, 19, vekt-%, fix, C, 1, av, tørrstoffet, ., For, de, andre, karbonkildene, er, det, som, et]",SPACE ADP NOUN AUX PRON VERB PRON ADP ADJ NOUN PRON AUX VERB SCONJ NOUN ADP NOUN PUNCT PRON AUX PART VERB ADJ NOUN PUNCT NOUN PUNCT NOUN PUNCT PROPN CCONJ NOUN PRON VERB ADJ NOUN PUNCT NOUN ADV PUNCT PUNCT SPACE PRON AUX ADV VERB ADP NOUN PRON AUX ADJ ADV PUNCT ADV SCONJ PRON PART AUX VERB ADP NOUN SCONJ PART VERB NOUN PUNCT NOUN ADP NOUN ADV PUNCT PUNCT PRON AUX ADV VERB ADP PRON PRON ADV AUX ADP NOUN ADP NOUN PUNCT ADP NOUN AUX ADV DET NOUN ADP NOUN ADP NOUN PUNCT ADJ ADP NOUN ADP NOUN PUNCT SCONJ PART VERB ADJ NOUN ADP PRON PRON ADP NOUN AUX ADJ AUX PRON VERB ADP ADJ NOUN PUNCT DET NOUN PRON AUX VERB AUX ADP NOUN SCONJ PRON PART VERB DET DET PUNCT SPACE NOUN ADP NOUN VERB NUM PROPN X PROPN NUM ADP NOUN PUNCT ADP DET DET NOUN AUX PRON SCONJ DET,0.04723502304147465,0.3840781440781439,158,868,0.5632911392405063,0.07508498688993052,1.608,3.098,2.708,3.708
"[ , Når, en, trygdet, arbeider, hos, flere, arbeidsgivere, ,, sva, *, rer, den, arbeidsgivar, som, betaler, hans, syketrygd, for, hele, arbeidsløshetspremien, uten, rett, til, å, søke, sin, del, igjen, hos, noen, av, de, andre, arbeidsgivere, ., 
, Stryking, av, premie, må, godkjennes, av, arbeidsløshets, *, nevnden, ., 
, Reglene, om, innkreving, av, og, utpantning, for, syke, *, trygdpremie, ,, gjelder, for, øvrig, på, tilsvarande, måte, ., 
, §, 19., Lar, arbeidsgivaren, være, å, gi, melding, efter, §, 2, eller, betale, skyldig, premie, ,, er, den, trygdepliktige, like, *, vel, å, regne, som, trygdet, med, rett, til, stønad, som, om, melding, var, gitt, og, premie, betalt, ., 
, §, 20., Premiene, går, til, et, stedlig, arbeidsløshetsfond, ,, som, utreder, alle, utgifter, efter, denne, lov, ,, når, ikke, annet, er, fastsatt, ., Midler, som, ikke, går, med, til, å, dekke, løpende, utgifter, ,, skal, settes, fast, efter, regler, gitt, av, Kongen, ., 
, Innen, 3, måneder, efter, utløpet, av, hvert, halvår, skal, trygdekommunen, betale]",SPACE SCONJ DET ADJ NOUN ADP ADJ NOUN PUNCT NOUN PUNCT VERB DET NOUN PRON VERB PRON NOUN ADP ADJ NOUN ADP NOUN SCONJ PART VERB PRON NOUN ADV ADP DET ADP DET DET NOUN PUNCT SPACE NOUN ADP NOUN AUX VERB ADP NOUN PUNCT NOUN PUNCT SPACE NOUN ADP NOUN ADP CCONJ NOUN ADP ADJ PUNCT NOUN PUNCT VERB ADP ADJ ADP ADJ NOUN PUNCT SPACE NOUN ADJ VERB NOUN AUX PART VERB NOUN NOUN NOUN NUM CCONJ VERB ADJ NOUN PUNCT AUX DET ADJ ADJ PUNCT ADV PART VERB SCONJ ADJ ADP NOUN ADP NOUN SCONJ SCONJ NOUN AUX VERB CCONJ NOUN VERB PUNCT SPACE NOUN ADJ NOUN VERB ADP DET ADJ NOUN PUNCT PRON VERB DET NOUN VERB DET NOUN PUNCT SCONJ PART DET AUX VERB PUNCT NOUN PRON PART VERB ADP SCONJ PART VERB ADJ NOUN PUNCT AUX VERB ADJ NOUN NOUN VERB ADP PROPN PUNCT SPACE ADP NUM NOUN VERB NOUN ADP DET NOUN AUX NOUN VERB,0.04976851851851852,0.39236809815950896,162,864,0.4382716049382716,0.057793600919730445,1.74,3.157,2.714,3.714
"[ , Det, er, i, Norge, ikke, foretatt, noen, undersøkelser, som, primært, har, tatt, sikte, på, å, redegjøre, for, behov, for, eller, bruk, av, barneparker, ., Men, det, er, foretatt, flere, intervjuundersøkelser, for, å, kartlegge, ønsker, om, og, behov, for, forskjellige, barnetilsynsordninger, blant, barnefamiliene, ., Flere, boligmiljøundersøkelser, har, tatt, sikte, på, å, belyse, ulike, beboergruppers, situasjon, i, boligområder, ., 
, organiserte, leketilbud, ., 
, Vi, vil, her, kort, referere, noen, resultater, fra, fem, slike, intervjuundersøkelser, ,, som, viser, behov, for, barnetilsyn, ,, og, hvor, barnepark, har, vært, et, aktuelt, alternativ, til, barnehager, ., 
, noen, konklusjoner, av, undersøkelsene, ., 
, Free, AF, !, SHØYS, NORGES, HAN, De, HU, BIBLIOTEKFT, 1., Brynnildsen, ,, K.S., Hva, en, undersøkelse, i, Lillehammer, forteller, ,, I, og, II, ., Kommunalt, sosialt, tidsskrift, ,, vol., 37, (, 1967, ), nr., 1, ,, es, ., 1-6, ,, nr., 2, ,, 8., 21-25., 
, Undersøkelsen, var, en, del, av, behovsanalysen, til, bruk, ved, utbyggingsplan, for, lekeområder, ,, barnehager, og, barne]",SPACE PRON AUX ADP PROPN PART VERB DET NOUN PRON ADJ AUX VERB NOUN SCONJ PART VERB ADP NOUN ADP CCONJ NOUN ADP NOUN PUNCT CCONJ PRON AUX VERB ADJ NOUN SCONJ PART VERB VERB ADP CCONJ NOUN ADP ADJ NOUN ADP NOUN PUNCT ADJ NOUN AUX VERB NOUN SCONJ PART VERB ADJ NOUN NOUN ADP NOUN PUNCT SPACE VERB NOUN PUNCT SPACE PRON VERB ADV ADJ VERB DET NOUN ADP NUM DET NOUN PUNCT PRON VERB NOUN ADP NOUN PUNCT CCONJ ADV NOUN AUX AUX DET ADJ NOUN ADP NOUN PUNCT SPACE DET NOUN ADP NOUN PUNCT SPACE PROPN PROPN PUNCT PROPN PROPN PROPN PROPN PROPN PROPN ADJ PROPN PUNCT PROPN PRON DET NOUN ADP PROPN VERB PUNCT PROPN CCONJ NUM PUNCT ADJ ADJ NOUN PUNCT ADV NUM PUNCT NUM PUNCT NOUN NUM PUNCT PROPN PUNCT NUM PUNCT NOUN NUM PUNCT NUM NOUN SPACE NOUN AUX DET NOUN ADP NOUN ADP NOUN ADP NOUN ADP NOUN PUNCT NOUN CCONJ NOUN,0.06514657980456026,0.4105963302752288,161,921,0.422360248447205,0.03125380164879021,1.609,3.256,2.709,3.694
"[ , Hvilken, betalingsbetingelse, er, den, sikreste, i, internasjonal, handel, ?, 
, 62, Du, har, tidligere, lest, om, ulike, inngangsstrategier, for, utenlandske, markeder, ., Dersom, du, skal, bruke, politisk, risiko, som, kriterium, for, valg, av, inngangsstrategi, ,, hvilken, inngangsstrategi, vil, da, være, gunstigst, for, bedriften, ?, Disse, oppgåvene, skal, du, besvare, skriftlig, og, sende, inn, til, faglæreren, din, for, å, få, dem, kommentert, og, vurdert, ., 
, Repeter, gjerne, det, som, står, om, å, besvare, innsendingsoppgaver, på, s., 8, f., før, du, går, i, gang, med, dem, ., 
, Oslo-bedriften, som, har, engasjert, deg, i, sin, salgsavdeling, ,, har, ikke, drevet, med, eksport, tidligere, ., I, den, senere, tid, har, imidlertid, interessen, for, dette, økt, ., Dette, er, én, av, grunnene, til, at, nettopp, du, fikk, tilbud, om, stilling, i, bedriften, -, til, tross, for, at, det, var, over, 230, søkere, til, salgsjobben, ., Du, har, fått, ansvar, for, utviklingen, av, eksportsalget, i, bedriften, ,, og, din, nærmeste, overordnede, er, bedriftens, salgssjef, ., 
, 1, Den, første, oppgaven, du, får, av, ledelsen, i, bedriften, er, å]",SPACE DET NOUN AUX DET ADJ ADP ADJ NOUN PUNCT SPACE NUM PRON AUX ADJ VERB ADP ADJ NOUN ADP ADJ NOUN PUNCT SCONJ PRON AUX VERB ADJ NOUN SCONJ NOUN ADP NOUN ADP NOUN PUNCT DET NOUN AUX ADV AUX ADJ ADP NOUN PUNCT DET NOUN AUX PRON VERB ADJ CCONJ VERB ADP ADP NOUN PRON SCONJ PART VERB PRON VERB CCONJ VERB PUNCT SPACE VERB ADV PRON PRON VERB SCONJ PART VERB NOUN ADP NOUN NUM ADP SCONJ PRON VERB ADP NOUN ADP PRON PUNCT SPACE NOUN PRON AUX VERB PRON ADP PRON NOUN PUNCT AUX PART VERB ADP NOUN ADJ PUNCT ADP DET ADJ NOUN VERB ADV NOUN ADP DET ADJ PUNCT PRON AUX NUM ADP NOUN SCONJ SCONJ ADV PRON VERB NOUN ADP NOUN ADP NOUN PUNCT SCONJ SCONJ SCONJ SCONJ PRON VERB ADP NUM NOUN ADP NOUN PUNCT PRON AUX VERB NOUN ADP NOUN ADP NOUN ADP NOUN PUNCT CCONJ PRON ADJ ADJ AUX NOUN NOUN PUNCT SPACE NUM DET ADJ NOUN PRON VERB ADP NOUN ADP NOUN AUX PART,0.042355371900826444,0.3746463547334066,175,968,0.5828571428571429,0.07100674588395149,1.691,3.248,2.697,3.697
"[ , Dette, er, viktig, for, kommunene, både, fordi, det, signaliserer, en, endring, i, EUs, prioriteringer, som, vil, påvirke, norsk, økonomi, og, sysselsetting, indirekte, og, fordi, en, rekke, av, disse, tiltakene, kan, komme, til, å, bli, felles, EU-EFTA-, tiltak, ., Samtidig, gir, hviteboken, en, rekke, gode, ideer, om, prinsipper, og, tiltak, for, arbeidsmarkedspolitikken, som, kommunene, kan, lære, av, ., I, et, fremtidig, EU, og, EØS, vil, den, sosiale, dimensjon, definitivt, bli, vesentlig, bredere, ., 
, Et, interessant, trekk, ved, den, nye, fokusering, på, sysselsetting, i, EU, i, det, siste, året, er, at, alle, grupper, og, organisasjoner, i, EU, nå, spiller, inn, overfor, EU, med, forslag, til, sysselsettingstiltak, ., I, tillegg, er, det, flere, aktører, som, kommer, med, sin, egen, tiltakspakke, ., For, KS, er, det, spesielt, sosiale, dialog, "", vedtatt, retningslinjer, for, hvordan, deres, offentlige, virksomhets, medlemmer, skal, delta, i, kampen, for, full, sysselsetting, ved, :, 
, a., Innen, virksomheten, trene, de, ansatte, med, henblikk, på, omstilling, for, å, hjelpe, dem, til, å, kunne, gå, inn, i, nye, jobber, dersom, de, blir, overflødige, i, deres, nåværende, jobb, ., 
, b., Hjelpe, til, å, skape, nye, jobber, i, virksomheten]",SPACE PRON AUX ADJ ADP NOUN CCONJ SCONJ PRON VERB DET NOUN ADP PROPN NOUN PRON AUX VERB ADJ NOUN CCONJ NOUN ADJ CCONJ SCONJ DET NOUN ADP DET NOUN AUX VERB SCONJ PART VERB ADJ NOUN NOUN PUNCT ADJ VERB NOUN DET NOUN ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN PRON NOUN AUX VERB ADP PUNCT ADP DET ADJ PROPN CCONJ PROPN AUX DET ADJ NOUN ADJ VERB ADJ ADJ PUNCT SPACE DET ADJ NOUN ADP DET ADJ NOUN ADP NOUN ADP PROPN ADP DET ADJ NOUN AUX SCONJ DET NOUN CCONJ NOUN ADP PROPN ADV VERB ADP ADP PROPN ADP NOUN ADP NOUN PUNCT ADP NOUN VERB PRON ADJ NOUN PRON VERB ADP PRON DET NOUN PUNCT CCONJ PROPN AUX PRON ADJ ADJ NOUN PUNCT VERB NOUN SCONJ ADV PRON ADJ NOUN NOUN AUX VERB ADP NOUN ADP ADJ NOUN ADP PUNCT SPACE PUNCT ADP NOUN VERB DET ADJ ADP NOUN ADP NOUN SCONJ PART VERB PRON SCONJ PART AUX VERB ADP ADP ADJ NOUN SCONJ PRON VERB ADJ ADP PRON ADJ NOUN PUNCT SPACE PUNCT VERB SCONJ PART VERB ADJ NOUN ADP NOUN,0.038317757009345796,0.36887365328109484,187,1070,0.5347593582887701,0.026609932194001016,1.741,3.381,2.647,3.647
"[ , Den, andre, forutsetningen, er, kompetanse, for, endring, ., Utdanningens, betydning, i, innovasjonssammenheng, er, helt, sentral, ., Alle, organisasjoner, som, har, hatt, fastlagte, program, over, lang, tid, vil, ha, kompetansen, bundet, til, dets, gjennomføring, ., Fra, et, endringssynspunkt, er, det, en, svakhet, når, opplæringen, hovedsaklig, er, rettet, mot, et, bestemt, program, og, ikke, bygger, på, en, mere, generell, opplæring, ., På, kort, sikt, ligger, løsningen, i, kurs, og, veiledning, for, gjennomføring, av, nye, program, ., På, lengre, sikt, er, det, imidlertid, nødvendig, å, stille, større, krav, til, generell, opplæring, ., Utdanningens, betydning, som, formidler, mellom, forskning, ,, utviklingsarbeid, og, dens, praktiske, iverksetting, kan, vanskelig, overdrives, ., For, å, kunne, utnytte, informasjon, om, nye, næringsmuligheter, ,, bør, det, utarbeides, og, iverksettes, et, konkret, opplæringsprogram, som, både, bør, gi, kortsiktige, etterutdanningskursar, for, næringsutøvere, og, ansatte, i, forvaltninge, og, mer, langsiktig, målrettet, fiskerifaglig, utdanning, ., 
, Den, tredje, forutsetningen, for, innovasjon, er, tilgang, på, risikovillig, kapital, ., 
, Forsøksvirksomhet, er, beheftet, med, risiko, seiv, om, all, tilgjengelig, informasjon, og, kunnskaper, utnyttes, maksim]",SPACE DET DET NOUN AUX NOUN ADP NOUN PUNCT NOUN NOUN ADP PROPN AUX ADJ ADJ PUNCT DET NOUN PRON AUX VERB ADJ NOUN ADP ADJ NOUN AUX VERB NOUN VERB ADP DET NOUN PUNCT ADP DET NOUN AUX PRON DET NOUN SCONJ NOUN ADJ AUX VERB ADP DET ADJ NOUN CCONJ PART VERB ADP DET ADJ ADJ NOUN PUNCT ADP ADJ NOUN VERB NOUN ADP NOUN CCONJ NOUN ADP NOUN ADP ADJ NOUN PUNCT ADP ADJ NOUN AUX PRON ADV ADJ PART VERB ADJ NOUN ADP ADJ NOUN PUNCT NOUN NOUN PRON VERB ADP NOUN PUNCT NOUN CCONJ DET ADJ NOUN AUX ADJ VERB PUNCT SCONJ PART AUX VERB NOUN ADP ADJ NOUN PUNCT AUX PRON VERB CCONJ VERB DET ADJ NOUN PRON CCONJ AUX VERB ADJ NOUN ADP NOUN CCONJ ADJ ADP NOUN CCONJ ADJ ADJ ADJ ADJ NOUN PUNCT SPACE DET ADJ NOUN ADP NOUN AUX NOUN ADP ADJ NOUN PUNCT SPACE NOUN AUX VERB ADP NOUN VERB ADP DET ADJ NOUN CCONJ NOUN VERB ADJ,0.029023746701846966,0.36628676470588123,169,1137,0.47337278106508873,0.09444342950558557,1.825,3.322,2.727,3.727
"[ , Vil, du, vite, om, du, er, bærer, ?, 
, -, Det, vet, jeg, faktisk, ikke, ., Problemstillingen, har, rett, og, slett, ikke, vært, særlig, aktuell, ., Så, lenge, en, er, ung, vil, man, ikke, tenke, så, mye, på, sykdom, ,, en, test, ville, bare, skape, unødig, engstelse, ,, sier, Atle, ., 
, -, Hva, ville, vært, positivt, med, å, teste, seg, ?, 
, -, Det, kunne, jo, være, greit, å, kjenne, til, den, eksakte, risikoen, ,, eller, blitt, «, frikjent, », ..., 
, På, den, andre, siden, ,, dersom, Atle, er, bærer, ,, og, hans, kone, også, er, det, -, skal, de, likevel, bruke, mulighetene, som, finnes, til, å, teste, fosteret, ?, Atle, mener, at, det, vanskeligste, med, å, teste, seg, med, tanke, på, fosterdiagnostikk, er, at, det, er, nærmest, umulig, å, lese, ut, av, gentesten, hvor, alvorlig, sykdommen, vil, slå, ut, ., 
, -, Jeg, synes, det, er, vanskelig, å, sette, seg, til, doms, over, livet, på, denne, måten, ., Om, man, får, vite, at, man, får, et, sykt, barn, ,, har, man, likevel, rett, til, å, dømme, det, fra, livet, ?, Man, risikerer, jo, dessuten, å, abortere, bort, barn, som, kunne, hatt, et]",SPACE AUX PRON VERB SCONJ PRON AUX VERB PUNCT SPACE PUNCT PRON VERB PRON ADJ PART PUNCT NOUN VERB ADJ CCONJ ADJ PART AUX ADJ ADJ PUNCT ADV ADJ PRON AUX ADJ AUX PRON PART VERB ADV ADJ ADP NOUN PUNCT DET NOUN AUX ADV VERB ADJ NOUN PUNCT VERB PROPN PUNCT SPACE PUNCT PRON AUX AUX ADJ SCONJ PART VERB PRON PUNCT SPACE PUNCT PRON AUX ADV AUX ADJ PART VERB ADP DET ADJ NOUN PUNCT CCONJ AUX PUNCT VERB PUNCT PUNCT SPACE ADP DET DET NOUN PUNCT SCONJ PROPN AUX VERB PUNCT CCONJ PRON NOUN ADV AUX PRON PUNCT AUX PRON ADV VERB NOUN PRON VERB SCONJ PART VERB NOUN PUNCT PROPN VERB SCONJ DET ADJ SCONJ PART VERB PRON ADP NOUN ADP NOUN AUX SCONJ PRON AUX ADJ ADJ PART VERB ADP ADP NOUN ADV ADJ NOUN AUX VERB ADP PUNCT SPACE PUNCT PRON VERB PRON AUX ADJ PART VERB PRON ADP NOUN ADP NOUN ADP DET NOUN PUNCT SCONJ PRON AUX VERB SCONJ PRON VERB DET ADJ NOUN PUNCT VERB PRON ADV NOUN SCONJ PART VERB PRON ADP NOUN PUNCT PRON VERB ADV ADV PART VERB ADP NOUN PRON AUX VERB DET,0.046067415730337076,0.3826634958382877,196,890,0.5969387755102041,0.05958244457664674,1.658,3.411,2.648,3.648
"[ , Den, pedagogisk-psykologiske, tjenesten, arbeider, spesielt, med, å, hjelpe, barn, og, ungdom, ., Opplysninger, som, nedtegnes, makuleres, 10, år, etter, at, eleven, har, forlatt, grunnskolen, ., ,, For, å, kunne, hjelpe, elever, med, valg, av, fag, ,, gi, råd, om, videre, utdanning, og, bistå, elever, med, problemer, av, ulike, slag, ,, har, ungdomsskolen, egen, rådgiver, ,, som, også, er, tillagt, den, pedagogisk, /, psykologiske, tjenesten, ved, skolen, ., Rådgiveren, samarbeider, med, eleven, ,, hjemmet, og, skolens, øvrige, ansatte, ., Opplysninger, oppbevares, i, inntil, 10, år, etter, at, eleven, er, gått, ut, av, grunnskolen, .]",SPACE DET ADJ NOUN VERB ADJ SCONJ PART VERB NOUN CCONJ NOUN PUNCT NOUN PRON VERB VERB NUM NOUN SCONJ SCONJ NOUN AUX VERB NOUN PUNCT PUNCT SCONJ PART AUX VERB NOUN ADP NOUN ADP NOUN PUNCT VERB NOUN ADP ADJ NOUN CCONJ VERB NOUN ADP NOUN ADP ADJ NOUN PUNCT VERB NOUN DET NOUN PUNCT PRON ADV AUX VERB PRON ADJ PUNCT ADJ NOUN ADP NOUN PUNCT NOUN VERB ADP NOUN PUNCT NOUN CCONJ NOUN ADJ ADJ PUNCT NOUN VERB ADP ADP NUM NOUN SCONJ SCONJ NOUN AUX VERB ADP ADP NOUN PUNCT,0.06284658040665435,0.3869918699186998,94,541,0.425531914893617,0.044330052843383955,1.605,2.525,2.649,3.624
"[ , Erklæring, frå, lege, om, tilstanden, til, testator, bør, leggjast, ved, testament, frå, nokon, som, er, umyndiggjord, eller, har, fått, oppnevnt, hjelpeverge, etter, vergemålsloven, §, 90, a., 1, Endra, med, lov, 24, juni, 1988, nr., 65., -, Jfr, ., §§, 56, og, 57., 
, 2, Jfr, ., kap, ., IV, ., Jfr, ., og, Grunnl, ., §, 108, og, lov, 23, juni, 1888, nr., 3, §, 13, 3, Justisdepartementet, ,, etter, res., 23, juni, 1972., 4, Sjå, lov, 28, nov, 1898., 
, §, 49., 1, Når, ikkje, anna, er, fastsett, i, dette, kapitlet, ,, skal, testament, gjerast, skriftleg, med, to, vitner, som, testator, har, godtatt, og, som, er, til, stades, saman, og, veit, at, dokumentet, skal, vere, testament, ., Testator, skal, ,, medan, dei, er, til, stades, ,, skrive, under, dokumentet, eller, vedkjenne, seg, underskrifta, ., Vitna, skal, skrive, namna, sine, på, dokumentet, medan, testator, er, til, stades, og, etter, hans, ønske, ., 
, Loven, er, ikkje, til, hinder, for, at, fleire, personar, gjer, felles]",SPACE NOUN X NOUN ADP NOUN ADP NOUN AUX VERB ADP NOUN X X PRON AUX ADJ CCONJ AUX AUX VERB NOUN ADP NOUN NOUN NUM PUNCT NUM PROPN ADP NOUN NUM NOUN NUM NOUN NUM PUNCT NOUN PUNCT NOUN NUM CCONJ ADJ SPACE NUM PROPN PUNCT NOUN PUNCT PROPN PUNCT NOUN PUNCT CCONJ PROPN PUNCT NOUN NUM CCONJ NOUN NUM NOUN NUM NOUN NUM NOUN NUM NUM PROPN PUNCT ADP NOUN NUM NOUN NUM NUM ADJ NOUN NUM PROPN NOUN SPACE NOUN PROPN NUM SCONJ X X AUX VERB ADP DET NOUN PUNCT AUX NOUN VERB NOUN ADP NUM NOUN PRON NOUN AUX VERB CCONJ PRON AUX ADP PROPN PROPN CCONJ VERB SCONJ NOUN AUX VERB NOUN PUNCT NOUN AUX PUNCT ADV X AUX ADP NOUN PUNCT VERB ADP NOUN CCONJ VERB PRON NOUN PUNCT PROPN AUX VERB PROPN PRON ADP NOUN ADV NOUN AUX ADP PROPN CCONJ ADP PRON NOUN PUNCT SPACE NOUN AUX ADV ADP NOUN SCONJ SCONJ PROPN PROPN VERB ADJ,0.0603448275862069,0.3863171690694619,165,812,0.4,0.028170345856190604,1.62,3.093,2.644,3.644
