prompt,generated_text,language
Men det var,"Men det var noe annet, en dyp avgrunn som skilte ham og faren. I denne dypereliggende årsaken til at Henrik hadde kommet på avveie, bodde faren også, og det er denne dype og dype avgrunnen hans far har søkt å fylle.
«Jeg vet ikke hvordan du kjenner meg nå,» sa han. «Jeg må vel ha vært en smule ute av meg den siste tiden».
Han kom med en kort og nokså likegyldig replikk ved siden av denne frasen for å få meg til å ta livet mitt alvorlig, og jeg hørte på at han snakket for at jeg skulle fortsette samtalen. Han sa «kanskje det» da han spurte om hvem jeg hadde «hørt». Han visste fremdeles ikke hvor denne faren var å finne, og selv om han husket det i dag, kunne han ikke forutse det den gangen. Det kunne i det minste ikke jeg.
Han spurte om moren sin, men hun ville fortelle om noe annet, tenkte jeg.
Jeg sa at moren min hadde dødd for mange år siden, men at det ennå ikke",nno
Det var ein,"Det var ein gong to ungar som budde i ein landsby, men dei budde ikkje i byen deis. Da sa eine un gen, «eg vil ikkje vere ein bonde i byen, for eg har ikkje så mykje jord i byen.» — Nei, men er ikkje du herifrå, svar te den andre. — Du veit ikkje so godt kva bon desamfunn er, som du veit kva som bur i byen.
— Du har nok lett for å la ge eit samfunn av deg, du du, svar te den andre. —Ja, men det er nett det eg vil ha deg. Eg vil få vita alt om kva som hender, alle gjerningar, ord og tankar til det mennesket som er bonde i byen, og som du no er.
med og syner meg alle dei gjer ningar du har gjort, korleis du har stelt og klypte korn og høner. Og so er du til hjelp for meg når eg skal inn stalla. Eg veit ikkje kvifor, men eg har ikkje høyrt ord om det før for eg hø",nno
Det var så,"Det var så mye å glede seg over i løpet av kampen at det til og med ble for mye for en gammel mann å hanskes med en så god motstander. For første gang på 50 år og på hjemmebane tapte Saprsborg i fotball. Det hadde ikke vært mulig for noen av de andre lagene å slå dem nå, det var et meget godt Sarpelag som møtte dem. Sarpsborg vant til slutt med 4-2 men det gikk som jeg var redd for ut en finspilt og fortjentseier til Sarp etter spill og sjanser. Det er så man får tårer i øynene av å se dette laget og dette laget. Jeg kommer alltid til å huske det med glede i de gode minner jeg har fra min egen tid. Og så er det så moro å se på de to gutta, Ole Christian Fjelddalen og Rolf Norling i spissen for Sarpelaget en kamp mot et meget godt lag. ",nno
Ja det var,"Ja det var en helt udmærket, dejlig og velsmagende frokost. Og god og hyggelig atmosfære - måske ikke alt for mange danskere, men det behøver jo ikke at gøre noget.
God service fra de unge mennesker på baren som kunne give os vores guide og følge til bussen, da vi skulle hjemad. Vi fik også en ""køleboks"" med en god cognac i, som vi kunne tappe den inden afgang.
Gourmet frokost - ikke for dyrt, og de var meget gode til at finde et veltilberedt/smukt anrettet stykke smørrebrød. Det var ikke det store udvalg, men der var noget for enhver smag. Der er jo også plads til at have lyst til at tage og købe lidt af hvert i restauranten. Det gode ved maden var, at der var meget der både så godt ud, men også smagte godt.
Jeg havde ikke været på Cafe Dronning Margrethe før og var spændt på hvad jeg ville komme hjem med, og blev ikke skuffet.
Det",nno
Ja det er,"Ja det er ikke enkelt å vite hvor ting skal. Har et par ganger gått etter at man har funnet det man har leitet etter. Så jeg har begynt med litt rydding, men har nok fremdeles et ganske nakent kjøkken. Hadde iallefall en helt tom kjøkkenbenk da vi flyttet inn, så det har vært godt med en ryddings.
Men det som er enda en liten nøtt, er hvor vi skal ha benken til stua. Vi har prøvd å finne litt inspirasjon på nettet, blant annet HAY og Slettvoll sine sider. På Slettvoll sine sider så står det ""den perfekte løsningen for å skape et mer åpent kjøkken"" Har prøvd det i deres sofabenk for en stund siden. Men dette er bare en ""bordbenk"" så det ville vel bare ha fungert bak sofaen. Og hva er vel bedre enn å kunne plassere et ""opphøyd skrivebord"" rett foran sofaen. Men har nok en ganske liten stue... Eller kanskje det er det at jeg er en smule redd for",nno
Så var det,"Så var det den tiden av året da alle skulle fornye garderobeskapene sine, og jeg er sikker på at alle har en god del skap som ble kjøpt i høst bare for å dekke over et hull eller en mangel. Da jeg så dette, så kom jeg på den gangen jeg fikk et nytt skap for et par år siden. Den gangen var tanken å fornye resten av mine skap og hyller, men jeg kom aldri så langt. Etter at den nye skapdøra var på plass, så la jeg merke til at skapet var ganske slitt, så jeg bare kjørte inn der og fortsatte der jeg slapp. Men så for noen måneder siden så var jeg på en loppis og så at det sto ei dør inne i et skap der som det faktisk var tatt ut maling på, det var malt med litt sånn shippolak-farge. Jeg tok en titt, og jammen var det ei dør som var blitt malt slik. Men da tenkte jeg at den har da kanskje ikke vært malt der i det hele tatt. Det tok",nno
Det var som,"Det var som å ha en ekstra tann i gommen. Jeg hadde jo allerede en som jeg aldri hadde fått til noe spesielt, mens denne ganen ble den noe i overkant vanskelig. Ikke så greit at det ble noen gull. Men en bra runde på en bra bane.
Tommy og Hans Olav: Jeg trodde at jeg hadde slått Jan Aa., men det var helt feil. Han fikk nok ikke satt ballen skikkelig i mål. Men vi vant til slutt, med litt hjelp av Bertil som kom inn og scoret et mål i 7-3. Igjen var det å slå Jan Aa., denne gang med 3-0. Litt bedre enn sist, men ikke bra nok. Men greit nok, jeg slår vel han neste gang. Tommy og Hans Olav spilte begge en god kamp og viste styrke.
Jan A.: Ja, jeg var bedre denne gangen, og kunne jo vinne. Men på denne banen er det vanskelig å avgjøre forskjell på en god og en mindre god. På 5 av de 6 siste har jeg hatt et par-tre mål. Jeg ville jo ikke ha klart",nno
Det er ikkje,"Det er ikkje første gong dei to har vore samde om å sjå fotball, men i desember fekk Fladmark beskjed fra kona at ho ønskte å reise vekk. - Det var då eg skreiv på det første forslaget mitt, fortel Fladmark. I januar skreiv Fladmark og kona under ein ny treårskontrakt. - Det er dei viktigaste grunnane til at vi ønskjer det må gå fort for å få realisert prosjektet. Vi har ikkje så mykje tid på oss, så det er berre å brette opp ermane, fortset han. - Kva er dei største utfordringane med ombygginga av stadion? - Om det blir ei god fotballbane, så er det kanskje litt vanskeleg. Men vi får gjere det beste ut av det, og bygge eit godt anlegg. Eg veit ikkje kva som er mogleg å få til på stadion, men vi tek det dag for dag, svarar Fladmark. - Kva med bana som dei har laga der?
- Eg ser for meg å lage kunstgrasbana",nno
Kor mange prosent,"Kor mange prosent vert det gjort på nynorsk? – På nynorsk var det ikkje lov til å bruka prosentmerker, men å bruka komma. Somme i kommunestyret var redde for at det skulle koma negative reaksjonar dersom dei bruka komma. Men me held oss til det me er blitt lærde opp til å bruka. Eg føler at me har rett til å bruka komma, slår ho fast. – Når eg kjem inn til deg som politikar er språkarbeidet ei av sakene som vert diskuterte. Har du ein politikk på saka som du vil dela med andre? – Det vil eg ikkje seia. – Kva er det som opptek deg? – Det var ein kommune med altfor lite nynorsk i førre periode. Eg er imot det bokmålet, seier ho og smiler, før ho legg til:
– I år har det teke seg opp igjen. Og no er det jo lyst ut over 30 stillingar i kommunen, alle på nynorsk. Eg håpar inderleg at det talet kjem til å auka etter kvart. Dette sit",nno
Det er veldig,"Det er veldig tøft å se at det kun er én i klassen der han går i dag som har valgt noe annet og det er veldig lett for at vi mister en ny elev neste sommer. Sindre har det veldig bra slik det er i dag med vennene sine og jeg vet at klassen til Sindre har et stort og godt miljø der alle elever setter hverandre høyt. Det er veldig flott og en god utviklingsarena for han. Så Sindre fortjener virkelig den plassen han nå får! ❤
Nora forteller at det går veldig bra med Sindre på skolen.
– Sindre stortrives og han vil gjerne jobbe på kjøkkenet her i barnehagen. Han elsker å hjelpe til og er nøye med at alt er i orden med maten og det er alltid ryddig og rent etter han, sier Nora og forteller at Sindre også er med i bursdager, han har vært med og forberedt de og har vært helt i rute for bursdagene som kommer. Det er veldig koselig.
Det er bra å se at Sindre er kommet for å",nno
