prompt,generated_text,language
Men det var,"Men det var ikke bare i Norge at det ble feiret i går. I Sverige ble det også markert at det er 100 år siden den første svenske Nobelprisvinneren i litteratur, Selma Lagerlöf, ble født. Det ble markert med en festforestilling i Stockholm konserthus, der blant andre den svenske kongefamilien var til stede. I tillegg til Lagerlöf ble også den svenske fysikeren og nobelprisvinneren Hannes Alfvén hedret med en festforestilling i konserthuset i går. Alfvén fikk prisen i fysikk i 1970. (NTB) Foto:
Det er ikke bare i Norge at det er 100 år siden en nobelprisvinner i litteratur ble født. I Sverige ble det også markert i går. Her er den svenske kongefamilien på plass i Stockholm konserthus. Foto:
Det er 100 år siden den første svenske nobelprisvinneren i litteratur, Selma Lagerlöf, ble født. Her er hun fotografert i 1909. Foto:",nno
Det var ein,"Det var ein gong ein mann som hadde tre søner. Dei to eldste var så fæle til å lyge at far deira visste ikkje kva han skulle gjere med dei. Til slutt sa han til dei: - No får det vere slutt på lyginga! Den som seier sanninga skal få ein skilling av meg. Den som lyg skal få to skillingar. Men ingen av dei ville halde opp med lyginga.
- Ja, ja, sa faren, - då får eg gå til byen og krevje inn skillingane sjølv. Og så gjekk han til byen og kravde inn skillingane av den første han møtte. - Kor mykje skal du ha? spurde mannen. - To skilling, sa mannen. - Nei, sa mannen, - eg lyg ikkje. - Ja, ja, sa faren, - då får du få ein skilling då. Men då han kom heim, sa han: - No har eg gått til byen og kravd inn skillingane for den første og den",nno
Det var så,"Det var så vidt båten bar for de norske håndballjentene i EM-finalen mot Frankrike. Etter en jevnspilt første omgang, der Norge ledet med ett mål til pause, ble det en dramatisk andre omgang. Frankrike utlignet til 20-20, og Norge klarte ikke å dra ifra i sluttminuttene. Dermed endte det med sølvmedalje til de norske håndballjentene. – Det er en fantastisk følelse. Det er en drøm som går i oppfyllelse. Det er helt sykt. Det er en drøm som går i oppfyllelse, sa Camilla Herrem til NRK etter kampen. – Det er helt sykt. Det er en drøm som går i oppfyllelse. Det er helt sykt, sa Camilla Herrem til NRK etter kampen. – Det er helt sykt. Det er en drøm som går i oppfyllelse. Det er helt sykt, sa Camilla Herrem til NRK etter kampen.",nno
Ja det var,Ja det var en fin tur! Vi var på tur i to dager og overnattet på en hytte. Det var en fin tur med mye fin natur og mange fine opplevelser. Vi fikk se mange fine dyr og vi fikk se mange fine fjell. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjellvann. Vi fikk også se mange fine elver. Vi fikk også se mange fine bekker. Vi fikk også se mange fine blomster. Vi fikk også se mange fine trær. Vi fikk også se mange fine fugler. Vi fikk også se mange fine insekter. Vi fikk også se mange fine dyr. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjell. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjell. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjell. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjell. Vi fikk også se mange fine fosser. Vi fikk også se mange fine fjell. Vi fikk,nno
Ja det er,"Ja det er en god ide at have en god og solid madras, men det er ikke det eneste der er vigtigt for at få en god nattesøvn. Det er også vigtigt at have en god dyne og pude, og det er vigtigt at du har en god seng. Det er vigtigt at du har en seng der passer til din krop, og som du kan ligge godt i. Det er vigtigt at du har en seng der passer til din vægt, og som du kan ligge godt i. Det er vigtigt at du har en seng der passer til din krop. Det er vigtigt at du har en seng der passer til din vægt. Det er vigtigt at du har en seng der passer til din krop. Det er vigtigt at du har en seng der passer til din vægt. Det er vigtigt at du har en seng der passer til din vægt. Det er vigtigt at du har en seng der passer til din vægt. Det er vigtigt at du har en seng der passer til din vægt. Det er vigtigt at du",nno
Så var det,"Så var det dags för en ny vecka och jag har haft en riktigt bra helg. I fredags var jag på en föreläsning med en kvinna som heter Anna Hallén Buitenhuis. Hon pratade om kost och hälsa, och det var väldigt intressant. Jag har inte läst hennes böcker men jag ska göra det nu i veckan tänkte jag. Jag har även hunnit med att träna och umgås med min pojkvän. Igår var jag på en föreläsning med en kvinna som heter Anna Hallén Buitenhuis. Hon pratade om kost och hälsa, och det var väldigt intressant. Jag har inte läst hennes böcker men jag ska göra det nu i veckan tänkte jag. Jag har även hunnit med att träna och umgås med min pojkvän. Igår var jag på en föreläsning med en kvinna som heter Anna Hallén Buitenhuis. Hon pratade om kost och hälsa, och det var väldigt intressant. Jag har inte",nno
Det var som,Det var som om det var i går at jeg satt på en benk i en park i Oslo og så på en mann som satt på en annen benk og leste en bok. Det var en varm sommerdag og jeg hadde på meg en hvit t-skjorte og en shorts. Jeg hadde nettopp kommet hjem fra en lang reise og var sliten og trøtt. Jeg hadde ikke sovet på flere dager og jeg hadde ikke spist på flere dager. Jeg hadde ikke dusjet på flere dager og jeg hadde ikke sovet på flere dager. Jeg hadde ikke spist på flere dager og jeg hadde ikke dusjet på flere dager. Jeg hadde ikke sovet på flere dager og jeg hadde ikke spist på flere dager. Jeg hadde ikke dusjet på flere dager og jeg hadde ikke sovet på flere dager. Jeg hadde ikke spist på flere dager og jeg hadde ikke dusjet på flere dager. Jeg hadde ikke sovet på flere dager og jeg hadde ikke spist på flere dager. Jeg hadde ikke dusjet på flere dager og jeg hadde ikke sovet på flere,nno
Det er ikkje,"Det er ikkje berre i Noreg at det er populært med bubilar. I Europa er det ein stor marknad for bubilar og campingvogner, og det er mange som har dette som hobby. I tillegg er det mange som har dette som ein del av yrket sitt, og som reiser rundt med bubilane sine og sel varer og tenester til turistar som er på reise. I Tyskland er det til dømes mange som driv med bubilutleige, og det er også mange som driv med bubilutleige i andre europeiske land. I Noreg er det også mange som driv med bubilutleige, og det er mange som har dette som ein del av yrket sitt. I tillegg er det mange som har dette som ein hobby. Det er også mange som driv med bubilutleige i Noreg, og det er mange som har dette som ein del av yrket sitt. I tillegg er det mange som har dette som ein hobby.",nno
Kor mange prosent,"Kor mange prosent av dei som har røysterett i Noreg, er under 18 år? Svar: Om lag 20 prosent. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er fordi ein må vere 18 år for å kunne stemme ved val. Kvifor er det slik? Svar: Det er",nno
Det er veldig,"Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt, og det er veldig mange som har vært interessert i å kjøpe det. Det er veldig mange som har vært innom og sett på huset vårt,",nno
Det er ein,Det er ein del av det som skal skje i løpet av dei neste vekene i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i samband med at det er 150 år sidan den kjende kunstnaren vart fødd i Ålesund. Det er også ein del av det som skal skje i,nno
Det er eit,Det er eit stort behov for å få på plass ein ny og betre veg mellom Knarvik og Mongstad. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Flatøy. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Romarheim. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Isdalstø. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Frekhaug. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Ostereidet. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Fløksand. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Alversund. Det er også eit stort behov for å få på plass ein ny veg mellom Knarvik og Mundal.,nno
Det er viktig,Det er viktig å ha en god dialog med de ansatte i en bedrift. Det er de som vet hvor skoen trykker og som kan komme med gode innspill til hvordan man kan gjøre ting bedre. Det er også viktig å ha en god dialog med kundene for å vite hva de ønsker og hva de er fornøyde med. Det er også viktig å ha en god dialog med leverandørene for å vite hva de kan tilby og hva de kan levere. Det er også viktig å ha en god dialog med banken for å vite hva de kan tilby og hva de kan levere. Det er også viktig å ha en god dialog med myndighetene for å vite hva de kan tilby og hva de kan levere. Det er også viktig å ha en god dialog med konkurrentene for å vite hva de kan tilby og hva de kan levere. Det er også viktig å ha en god dialog med kundene for å vite hva de ønsker og hva de er fornøyde med. Det er også viktig å ha en god dialog med leverandørene for å vite hva de kan tilby og hva,nno
