tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu,compression_ratio,pos_compression_ratio,3_gram_diversity_score,4_gram_diversity_score
"[ , Noen, beskjed, ,, i, tilfelle, han, ringer, før, du, kommer, ned, ?, 
, Sarah, stakk, hånden, gjennom, døråpningen, og, tok, imot, morgenkåpen, ., 
, —, Si, til, ham, ., ., ., si, til, ham, at, jeg, har, det, bra, og, at, jeg, vil, snakke, med, ham, om, noen, uker, ., 
, —, Nei, ,, et, bedre, forslag, ., Hva, med, å, legge, av, røret, ?, 
, —, Sarah, !, Hvis, du, har, problemer, med, din, gamle, far, ,, må, du, ordne, opp, selv, ., Å, beskytte, damer, fra, ukebladpressen, er, én, ting, ., Noe, ganske, annet, er, det, å, blande, seg, i, en, feide, mellom, far, og, datter, ., 
, ket, håret, ,, så, det, sto, rundt, henne, som, en, glorie, ,, og, hadde, slengt, morgenkåpen, over, den, våte, kroppen, ., Senere, sa, han, til, seg, selv, at, det, måtte, ha, vært, synet, av, henne, ,, med, den, skinnende, blåveisen, ,, som, koblet, ut, hjernen, hans, ., Med, hendene, på, dørkarmen, lente, han, seg, frem, og, berørte, leppene, hennes, med, sine, ., 
, Det, rare, ,, og, skremmende, ,, var, at, han, hadde, en, svak, følelse, av, at, kysset, bare, var]",SPACE DET NOUN PUNCT ADP NOUN PRON VERB SCONJ PRON VERB ADP PUNCT SPACE PROPN VERB NOUN ADP NOUN CCONJ VERB ADP NOUN PUNCT SPACE PUNCT VERB ADP PRON PUNCT PUNCT PUNCT VERB ADP PRON SCONJ PRON VERB PRON ADJ CCONJ SCONJ PRON AUX VERB ADP PRON ADP DET NOUN PUNCT SPACE PUNCT INTJ PUNCT DET ADJ NOUN PUNCT PRON SCONJ PART VERB ADP NOUN PUNCT SPACE PUNCT PROPN PUNCT SCONJ PRON VERB NOUN ADP PRON ADJ NOUN PUNCT AUX PRON VERB ADP ADV PUNCT PART VERB NOUN ADP NOUN AUX NUM NOUN PUNCT DET ADV DET AUX PRON PART VERB PRON ADP DET NOUN ADP NOUN CCONJ NOUN PUNCT SPACE NOUN NOUN PUNCT CCONJ PRON VERB ADP PRON SCONJ DET NOUN PUNCT CCONJ AUX VERB NOUN ADP DET ADJ NOUN PUNCT ADJ VERB PRON ADP PRON DET SCONJ PRON AUX AUX AUX NOUN ADP PRON PUNCT ADP DET ADJ NOUN PUNCT PRON VERB ADP NOUN PRON PUNCT ADP NOUN ADP NOUN VERB PRON PRON ADP CCONJ ADJ NOUN PRON ADP PRON PUNCT SPACE DET ADJ PUNCT CCONJ ADJ PUNCT AUX SCONJ PRON VERB DET ADJ NOUN SCONJ SCONJ VERB ADV AUX,0.04561824729891957,0.3939030612244899,192,833,0.578125,0.2234462424382268,1.571,3.412,2.717,3.717
"[ , Men, så, banket, jomfru, Hansen, med, fingerbølet, i, bordet, :, 
, Sitt, rope, :, «, Det, er, en, stork, !, —, en, stork, !, », ropte, guttene, ., 
, Dermed, for, jeg, på, dør, ,, men, da, var, også, Munda, Pedersen, og, jomfru, Hansen, like, etter, meg, ,, og, nede, på, gata, sprang, guttene, i, firsprang, over, det, lille, jordet, opp, imot, heia, ,, kløv, over, gjerdet, og, ropte, :, 
, 3, :, Did, Zigmeer=, Bag, 6, 93, Det, skal, hende, undertiden, ,, og, nå, var, det, hendt, ,, og, der, satt, den, lys, levende, ., 
, «, Det, er, en, sjeldenhet, ,, », sa, tollbetjenten, ,, <, en, stor, sjeldenhet, å, se, storken, her, i, Norge, ,, det, må, i, avisen, —, skal, i, avisen, denne, aften, ., 
, Med, en, gang, suste, det, en, stein, etter, storken, ,, og, så, en, til, og, en, til, —, ., 
, «, Ja, ,, du, kan, innbille, deg, at, du, skal, få, den, ,, », sa, jeg, og, så, gav, jeg, ham, en, ørefik, —, ja, ,, det, gjorde, jeg, —, riktig, en, kladask]",SPACE CCONJ ADV VERB PROPN PROPN ADP NOUN ADP NOUN PUNCT SPACE PROPN NOUN PUNCT PUNCT PRON AUX DET NOUN PUNCT PUNCT DET NOUN PUNCT PUNCT VERB NOUN PUNCT SPACE ADV ADP PRON ADP NOUN PUNCT CCONJ ADV AUX ADV PROPN PROPN CCONJ NOUN PROPN ADV ADP PRON PUNCT CCONJ ADP ADP NOUN VERB NOUN ADP NOUN ADP DET ADJ NOUN ADP ADP NOUN PUNCT NOUN ADP NOUN CCONJ VERB PUNCT SPACE NUM PUNCT PROPN PROPN PROPN NUM NUM PRON AUX VERB NOUN PUNCT CCONJ ADV AUX PRON VERB PUNCT CCONJ ADV VERB DET NOUN ADJ PUNCT SPACE PUNCT PRON AUX DET NOUN PUNCT PUNCT VERB NOUN PUNCT VERB DET ADJ NOUN PART VERB NOUN ADV ADP PROPN PUNCT PRON VERB ADP NOUN PUNCT AUX ADP NOUN DET NOUN PUNCT SPACE ADP DET NOUN VERB PRON DET NOUN ADP NOUN PUNCT CCONJ VERB DET ADP CCONJ PRON ADP PUNCT PUNCT SPACE PUNCT INTJ PUNCT PRON AUX VERB PRON SCONJ PRON AUX VERB PRON PUNCT PUNCT VERB PRON CCONJ ADV VERB PRON PRON DET NOUN PUNCT INTJ PUNCT PRON VERB PRON PUNCT ADJ DET NOUN,0.06267029972752043,0.3920291970802926,184,734,0.5054347826086957,0.22347129249576253,1.559,3.388,2.657,3.657
"[ , Det, synspunkt, at, miljøskifte, og, overflytning, bør, unngås, ,, slår, selvsagt, ikke, gjennom, i, alle, saker, og, utgir, seg, heller, ikke, å, være, et, synspunkt, som, alltid, passer, ,, men, stort, sett, kan, man, vel, si, at, den, oppfatning, er, grunnfestet, at, miljøskifte, for, små, barn, bør, unngås, ., 
, Ikke, minst, når, det, gjelder, menneskelige, forhold, hvor, så, meget, er, bygget, på, tro, og, så, lite, på, viten, bør, man, ikke, være, redd, for, å, sette, spørsmålstegn, ved, de, vedtatte, sannheter, fra, tid, til, annen, ., 
, Har, statusprinsippet, for, stor, gjennomslagskraft, ?, Er, man, for, redd, for, å, ta, omkostningene, ved, kortvarige, ulemper, hvis, man, på, lang, sikt, kan, oppnå, en, bedre, situasjon, for, barna, ?, 
, Man, gjennomfører, risikable, og, smertefulle, operasjoner, ellers, for, å, oppnå, fordeler, på, lengre, sikt, ., Kan, man, trekke, paralleller, fra, en, vanlig, medisinsk, operasjon, til, forflytning, av, barn, ?, Er, oppfatningen, av, hva, små, barn, tåler, av, forandringer, stadig, den, samme, hos, barnepsykiaterne, ?, Har, fagfolkene, noen, mening, om, hvorvidt, domstolene, er, for, skudd]",SPACE DET NOUN SCONJ NOUN CCONJ NOUN AUX VERB PUNCT VERB ADJ PART ADP ADP DET NOUN CCONJ VERB PRON ADV PART PART AUX DET NOUN PRON ADV VERB PUNCT CCONJ ADJ VERB AUX PRON ADV VERB SCONJ DET NOUN AUX ADJ SCONJ NOUN ADP ADJ NOUN AUX VERB PUNCT SPACE PART ADJ SCONJ PRON VERB ADJ NOUN ADV ADV ADV AUX VERB ADP NOUN CCONJ ADV ADJ ADP NOUN AUX PRON PART AUX ADJ SCONJ PART VERB NOUN ADP DET ADJ NOUN ADP NOUN ADP DET PUNCT SPACE AUX NOUN ADP ADJ NOUN PUNCT AUX PRON ADV ADJ SCONJ PART VERB NOUN ADP ADJ NOUN SCONJ PRON ADP ADJ NOUN AUX VERB DET ADJ NOUN ADP NOUN PUNCT SPACE PRON VERB ADJ CCONJ ADJ NOUN ADV SCONJ PART VERB NOUN ADP ADJ NOUN PUNCT AUX PRON VERB NOUN ADP DET ADJ ADJ NOUN ADP NOUN ADP NOUN PUNCT AUX NOUN ADP PRON ADJ NOUN VERB ADP NOUN ADJ DET DET ADP NOUN PUNCT VERB NOUN DET NOUN SCONJ SCONJ NOUN AUX SCONJ NOUN,0.03608247422680412,0.37695982627578617,174,970,0.5862068965517241,0.14395912383818102,1.711,3.283,2.679,3.679
"[ , «, Nei, ,, », sa, Beatrice, ., «, Bare, gå, ned, ., Jeg, kommer, om, et, øyeblikk, ., », Han, adlød, og, sjokket, av, sted, i, sine, arabiske, gevanter, ., «, Dette, er, noe, jeg, kanskje, en, gang, kommer, til, å, le, av, ,, », för, det, gjennom, meg, ., Kanskje, jeg, en, gang, om, mange, år, kommer, til, å, si, til, Beatrice, :, «, Kan, du, huske, at, Giles, var, araber, ,, og, du, hadde, slør, over, ansiktet, og, fullt, av, dinglende, halsbånd, og, armbånd, ?, », Men, nå, var, det, ingen, som, syntes, det, var, rart, ,, ingen, som, lo, ., Det, var, ikke, fremtiden, ,, det, var, nåtiden, ., Det, var, altfor, levende, ,, altfor, sant, ., Jeg, satt, på, sengen, og, plukket, på, edderdunsdynen, min, og, trakk, ut, en, bitte, liten, fjær, av, en, sprekk, i, det, ene, hjørnet, ., 
, «, Jeg, får, gå, ned, ., Giles, sier, de, holder, på, å, anrette, middagen, ., Er, du, sikker, på, at, jeg, kan, gå, fra, deg, ?, », «, Å, ,, søte, snille, deg, ., Du, må, ikke, takke, meg, .]",SPACE PUNCT INTJ PUNCT PUNCT VERB PROPN PUNCT PUNCT ADV VERB ADP PUNCT PRON VERB ADP DET NOUN PUNCT PUNCT PRON VERB CCONJ ADJ ADP NOUN ADP PRON ADJ NOUN PUNCT PUNCT PRON AUX PRON PRON ADV DET NOUN VERB SCONJ PART VERB ADP PUNCT PUNCT X PRON ADP PRON PUNCT ADV PRON DET NOUN ADP ADJ NOUN VERB SCONJ PART VERB ADP PROPN PUNCT PUNCT AUX PRON VERB SCONJ PROPN AUX NOUN PUNCT CCONJ PRON VERB NOUN ADP NOUN CCONJ ADJ ADP ADJ NOUN CCONJ NOUN PUNCT PUNCT CCONJ ADV VERB PRON PRON PRON VERB PRON AUX ADJ PUNCT PRON PRON VERB PUNCT PRON AUX PART NOUN PUNCT PRON AUX NOUN PUNCT PRON VERB ADV ADJ PUNCT ADV ADJ PUNCT PRON VERB ADP NOUN CCONJ VERB ADP NOUN PRON CCONJ VERB ADP DET ADJ ADJ NOUN ADP DET NOUN ADP DET NUM NOUN PUNCT SPACE PUNCT PRON AUX VERB ADP PUNCT PROPN VERB PRON VERB SCONJ PART VERB NOUN PUNCT AUX PRON ADJ SCONJ SCONJ PRON AUX VERB ADP PRON PUNCT PUNCT PUNCT PART PUNCT ADJ ADJ PRON PUNCT PRON AUX PART VERB PRON PUNCT,0.057667103538663174,0.3937254901960797,186,763,0.5806451612903226,0.2528397822116232,1.573,3.307,2.633,3.633
"[ , For, 2, av, elevene, har, vi, fått, opplysninger, fra, dem, eller, deres, foreldre, i, telefonen, ., 
, Vi, har, fått, sikre, opplysninger, om, 50, elever, ., Vi, må, regne, med, et, gjennomsnitt, på, 2, forespørsler, pr., person, ., En, vurdering, av, metoden, finnes, i, diskusjonskapitlet, ., 
, Besøk, og, intervjuer, ble, foretatt, fra, midten, av, juni, til, midten, av, september, 1979., Fremgangsmåten, vi, fulgte, var, slik, ;, Vi, besøkte, og, /, eller, intervjuet, 6-7, elever, ., Etter, det, arbeidet, vi, med, notater, fra, besøket, og, med, skolens, rotater, om, eleven, slik, at, vi, hadde, grunnlag, for, individuelle, vurderinger, ., Samtidig, arbeidet, vi, ut, informasjonsmateriale, for, skolen, ., 
, den, individuelle, informasjon, ., Vi, vil, absolutt, anbefale, en, slik, fremgangsmåte, ., Uten, å, dele, opp, arbeidet, og, arbeide, med, 6-7, elever, av, gangen, vil, man, lett, bli, overveldet, av, data, om, individuelle, skjebner, ., Det, er, nødvendig, at, man, får, anledning, til, bearbeiding, av, inntrykk, og, vurdering, av, individuell, utvikling, ., 
, Innenfor, denne, gruppe, har, vi, tatt, med, alle, dem, som, daglig, utfører, arbeid, av, noe, samfunnsmessig, nytte, og, /, eller, kan, si, om, seg, seiv, -, jeg, er, på]",SPACE ADP NUM ADP NOUN AUX PRON VERB NOUN ADP PRON CCONJ PRON NOUN ADP NOUN PUNCT SPACE PRON AUX VERB ADJ NOUN ADP NUM NOUN PUNCT PRON AUX VERB ADP DET NOUN ADP NUM NOUN ADP NOUN PUNCT DET NOUN ADP NOUN VERB ADP NOUN PUNCT SPACE ADJ CCONJ NOUN AUX VERB ADP NOUN ADP NOUN ADP NOUN ADP NOUN NUM NOUN PRON VERB AUX ADV PUNCT PRON VERB CCONJ PUNCT CCONJ VERB NUM NOUN PUNCT ADP DET NOUN PRON ADP NOUN ADP NOUN CCONJ ADP NOUN NOUN ADP NOUN ADV SCONJ PRON VERB NOUN ADP ADJ NOUN PUNCT ADJ VERB PRON ADP NOUN ADP NOUN PUNCT SPACE DET ADJ NOUN PUNCT PRON AUX ADJ VERB DET DET NOUN PUNCT ADP PART VERB ADP NOUN CCONJ VERB ADP NUM NOUN ADP NOUN AUX PRON ADJ VERB VERB ADP NOUN ADP ADJ NOUN PUNCT PRON AUX ADJ SCONJ PRON VERB NOUN ADP NOUN ADP NOUN CCONJ NOUN ADP ADJ NOUN PUNCT SPACE ADP DET NOUN AUX PRON VERB ADP DET PRON PRON ADJ VERB NOUN ADP DET ADJ NOUN CCONJ PUNCT CCONJ AUX VERB ADP PRON NOUN PUNCT PRON AUX SCONJ,0.0421455938697318,0.38319597989949616,191,1044,0.5340314136125655,0.16651815182277174,1.753,3.477,2.671,3.671
"[ , Utover, høsten, 1987, vil, det, bli, arrangert, en, serie, regionale, møter, rundt, om, i, landet, for, bedriftsledere, ,, tilhtsvalgte, og, bednftshelsetjenestepersonell, ., 
, Det, vil, bli, utarbeidet, kursmateriell, og, kursopplegg, tilpasset, arbeidslivets, behov, ., Det, forventes, at, Arbeidslivets, komité, mot, AIDS, etter, hvert, vil, kunne, fungere, som, et, dokumentasjons-, og, opplysmngssenter, for, HIV, og, arbeidslivet, ., 
, Partene, må, nødvendigvis, drøfte, bedriftshelsetjenestens, rolle, i, forbindelse, med, AIDS, ,, Bedriftshelsetjenesten, er, i, prinsippet, miljørettet, ,, dens, oppgave, er, å, kartlegge, helseskadelige, forhold, i, arbeidslivet, ,, og, gi, råd, for, å, bøte, på, disse, ., Bedriftshelsetjenesten, forholder, seg, til, enkeltindivider, når, det, gjelder, vurdennger, av, de, ansattes, helse, og, enkelte, akutte, sykdommer, eller, småskader, ., 
, Slik, bør, det, fortsatt, være, ,, men, det, er, åpenbart, at, AIDS, kan, komme, til, å, rokke, ved, denne, ideelle, modell, i, enkelte, tilfeller, ., I, prinsippet, vil, bedriftshelsetjenesten, ønske, å, unngå, å, teste, arbeidstakere, med, tanke, på]",SPACE ADP NOUN NUM AUX PRON AUX VERB DET NOUN ADJ VERB ADP ADP ADP NOUN ADP NOUN PUNCT ADJ CCONJ NOUN PUNCT SPACE PRON AUX AUX VERB NOUN CCONJ NOUN VERB NOUN NOUN PUNCT PRON VERB SCONJ PROPN NOUN ADP PROPN ADP DET AUX AUX VERB SCONJ DET NOUN CCONJ NOUN ADP PROPN CCONJ NOUN PUNCT SPACE NOUN AUX ADV VERB NOUN NOUN ADP NOUN ADP PROPN PUNCT PROPN AUX ADP NOUN ADJ PUNCT DET NOUN AUX PART VERB ADJ NOUN ADP NOUN PUNCT CCONJ VERB NOUN SCONJ PART VERB ADP PRON PUNCT NOUN VERB PRON ADP NOUN SCONJ PRON VERB NOUN ADP DET ADJ NOUN CCONJ ADJ ADJ NOUN CCONJ NOUN PUNCT SPACE ADV AUX PRON ADV VERB PUNCT CCONJ PRON AUX ADJ SCONJ PROPN AUX VERB SCONJ PART VERB ADP DET ADJ NOUN ADP ADJ NOUN PUNCT ADP NOUN AUX NOUN VERB PART VERB PART VERB NOUN ADP NOUN ADP,0.044012282497441144,0.37607758620689496,153,977,0.477124183006536,0.21268007752257673,1.704,2.925,2.765,3.765
"[ , Personell, og, organisering, av, sekretariatet, side, 18, Rådet, for, høgskoleutdanning, i, helse-, og, sosialfag, ble, oppnevnt, av, Kirke-, ,, Utdannings-, og, Forskingsdepartementet, 29.01.91, ,, for, en, periode, på, 4, år, ., 
, Det, nye, Rådet, erstattet, følgende, tidligere, fagråd, :, 
, Rådet, for, ergoterapeututdanning, og, fysioterapeututdanning, ,, Rådet, for, utdanning, av, medisinsk, teknisk, laboratoriepersonell, ,, Rådet, for, radiografutdanning, ,, Rådet, for, sosialarbeiderutdanning, ,, Rådet, for, sykepleieutdanning, og, Rådet, for, vernepleierutdanning, ., 
, Rådet, for, høgskoleutdanning, i, helse-, og, sosialfag, har, 17, medlemmer, ,, og, er, sammensatt, på, fnlgende, måte, :, 
, Alle, medlemmene, med, unntak, av, lederen, ha, ;, personlige, varamedlemmer, ., 
, partementet, sier, i, sitt, oppnevningsbrev, :, 
, "", Rådet, for, høgskoleutdanning, i, helse-, og, sosialfag, skal, hovudsakleg, være, eit, rådgivande, og, samordnande, organ, ., Rådet, skal, ikkje, ha, forvaltningsoppgåver, i, same, omfang, som, dei, tidlegare, råda, i, helse-, og, sosialfag, ., "", 
, Mandat, for, det, nye, R]",SPACE NOUN CCONJ NOUN ADP NOUN NOUN NUM PROPN ADP NOUN ADP NOUN CCONJ NOUN AUX VERB ADP PROPN PUNCT PROPN CCONJ PROPN NUM PUNCT ADP DET NOUN ADP NUM NOUN PUNCT SPACE DET ADJ NOUN VERB ADJ ADJ NOUN PUNCT SPACE NOUN ADP NOUN CCONJ NOUN PUNCT PROPN ADP NOUN ADP ADJ ADJ NOUN PUNCT PROPN ADP NOUN PUNCT PROPN ADP NOUN PUNCT PROPN ADP NOUN CCONJ PROPN ADP NOUN PUNCT SPACE NOUN ADP NOUN ADP NOUN CCONJ NOUN VERB NUM NOUN PUNCT CCONJ AUX ADJ ADP ADJ NOUN PUNCT SPACE DET NOUN ADP NOUN ADP NOUN VERB PUNCT ADJ NOUN PUNCT SPACE NOUN VERB ADP PRON NOUN PUNCT SPACE PUNCT PROPN ADP NOUN ADP NOUN CCONJ NOUN AUX PROPN AUX X ADJ CCONJ ADJ NOUN PUNCT NOUN AUX X VERB NOUN ADP ADJ NOUN ADP X PROPN X ADP NOUN CCONJ NOUN PUNCT PUNCT SPACE NOUN ADP DET ADJ NOUN,0.04978813559322034,0.39340782122905005,152,944,0.39473684210526316,0.027855442900283994,1.917,3.356,2.414,3.363
"[ , De, nevnte, artiklene, i, FN-pakten, er, utvilsomt, utformet, først, og, fremst, med, tanke, på, bruk, mot, stater, som, opptrer, aggressivt, og, som, dermed, truer, verdensfreden, ., De, har, imidlertid, også, blitt, brukt, som, grunnlag, for, å, bruke, militærmakt, mot, medlemsland, som, nekter, å, følge, opp, vedtak, gjort, av, Sikkerhetsrådet, ,, eller, som, til, og, med, aktivt, motarbeider, gjennomføringen, av, slike, vedtak, ., Et, eksempel, kan, hentes, fra, blokaden, mot, Irak, ,, som, ble, iverksatt, etter, landets, invasjon, av, Kuwait, ., Sikkerhetsrådet, vedtok, da, at, forsøk, på, å, bryte, blokaden, kunne, bekjempes, med, våpenmakt, ., 
, Betoningen, i, dette, avsnittet, av, at, sanksjonsmidler, er, viktige, for, en, overnasjonal, organisasjon, innebærer, ingen, påstand, om, at, slike, midler, alltid, er, nødvendige, når, et, vedtak, går, på, tvers, av, et, medlemslands, interesser, ., Ofte, vil, et, land, utvilsomt, være, best, tjent, med, å, bøye, seg, for, beslutninger, som, det, isolert, sett, er, motstander, av, ,, selv, om, det, ikke, skulle, foreligge, noen, trussel, om, bruk, av, tvang, ., Grunnen, kan, blant, annet, være, frykt, for, såkalt, «]",SPACE DET ADJ NOUN ADP NOUN AUX ADJ VERB ADV CCONJ ADJ ADP NOUN ADP NOUN ADP NOUN PRON VERB ADJ CCONJ PRON ADV VERB NOUN PUNCT PRON AUX ADV ADV AUX VERB SCONJ NOUN SCONJ PART VERB NOUN ADP NOUN PRON VERB PART VERB ADP NOUN VERB ADP PROPN PUNCT CCONJ PRON ADP CCONJ ADP ADJ VERB NOUN ADP DET NOUN PUNCT DET NOUN AUX VERB ADP NOUN ADP PROPN PUNCT PRON AUX VERB ADP NOUN NOUN ADP PROPN PUNCT PROPN VERB ADV SCONJ NOUN SCONJ PART VERB NOUN AUX VERB ADP NOUN PUNCT SPACE NOUN ADP DET NOUN SCONJ SCONJ NOUN AUX ADJ ADP DET ADJ NOUN VERB DET NOUN SCONJ SCONJ DET NOUN ADV AUX ADJ SCONJ DET NOUN VERB ADP NOUN ADP DET NOUN NOUN PUNCT ADJ AUX DET NOUN ADJ AUX ADJ ADJ SCONJ PART VERB PRON ADP NOUN PRON PRON ADJ VERB AUX NOUN ADP PUNCT ADV SCONJ PRON PART AUX VERB DET NOUN ADP NOUN ADP NOUN PUNCT NOUN AUX ADP DET AUX NOUN ADP ADJ PUNCT,0.040877367896311065,0.3679035639412991,174,1003,0.5689655172413793,0.1122931487124318,1.676,3.172,2.724,3.724
"[ , Bør, minimum, være, 10, %, av, omsetningen, ., ), 
, Omløpshastighet, varedebitorer, =, Brutto, salg, Gj.sn, ., 
, Omløpshastighet, varekreditorer, =, Brutto, kjøp, Gj.sn, ., 
, Varelagerets, omløpshastighet, =, Solgte, varers, inntakskost, Gj.sn, ., 
, Finansieringsstruktur, Arbeidskapital, :, 
, (, Varelageret, er, her, korrigert, for, eventuelle, reserver, ., ), (, Jfr, ., kapittel, 4, ), ., 
, (, En, lav, verdi, indikerer, muligheten, for, mer, langsiktig, belåning, ., ), Egenkapitalandelen, :, 
, Driftsresultat, etter, finansposter, Resultatgrad, =, +, gjeldsrenter, x, 100, %, (, lønnsomhets-, Netto, salg, margin, ), 
, Kapitalens, omlopshastighet, =, Netto, sal, *, Gj.sn, ., investert, kapital, "", 
, (, Kapitalens, omløpshastighet, er, et, uttrykk, for, hvor, effektivt, den, investerte, kapital, blir, utnyttet, ., ), 
, Driftsresultat, etter, finansposter, +, gjeldsrenter, x, 100, %, Gj.sn, ., 
, (, En, høy, rentedekningsgrad, indikerer, et, godt, resultat, i]",SPACE AUX NOUN AUX NUM NOUN ADP NOUN PUNCT PUNCT SPACE PROPN VERB PUNCT ADV NOUN PROPN PUNCT SPACE PROPN NOUN PUNCT ADV VERB PROPN PUNCT SPACE NOUN NOUN PUNCT PROPN NOUN NOUN PROPN PUNCT SPACE NOUN PROPN PUNCT SPACE PUNCT NOUN AUX ADV VERB ADP ADJ NOUN PUNCT PUNCT PUNCT PROPN PUNCT NOUN NUM PUNCT PUNCT SPACE PUNCT DET ADJ NOUN VERB NOUN ADP ADJ ADJ NOUN PUNCT PUNCT NOUN PUNCT SPACE NOUN ADP NOUN PROPN PUNCT PUNCT NOUN NOUN NUM NOUN PUNCT NOUN ADV NOUN NOUN PUNCT SPACE NOUN NOUN PUNCT ADV NOUN PUNCT PROPN PUNCT ADJ NOUN PUNCT SPACE PUNCT PROPN NOUN AUX DET NOUN SCONJ ADV ADJ DET ADJ NOUN AUX VERB PUNCT PUNCT SPACE NOUN ADP NOUN PUNCT NOUN NOUN NUM NOUN PROPN PUNCT SPACE PUNCT DET ADJ NOUN VERB DET ADJ NOUN ADP,0.06691919191919192,0.43488559892328316,139,792,0.16546762589928057,0.022733232540323885,1.692,3.264,2.703,3.692
"[ , Artikkel, 3, tar, opp, Kommisjonens, ansvar, for, å, fremme, konsultasjoner, mellom, arbeidsgivere, og, ansatte, på, EF-nivå, ., 
, I, en, egen, deklarasjon, (, 2, ), 
, lette, gjennomføringen, ., 
, Artikkel, 6, gir, de, enkelte, medlemsstater, plikt, til, ågi, lik, lønn, for, likt, arbeid, ., 
, forskjellsbehandling, av, kvinner, når, det, gjelder, lønn, ., 
, Artikkel, 7, tildeler, Kommisjonen, oppgaven, å, utarbeide, en, årlig, rapport, om, realiseringene, av, målsettingene, som, er, angitt, under, artikkel, 1., 
, Spørsmålet, er, da, om, og, når, Maastricht, avtalen, blir, implementert, ., Foreløpig, venter, vi, på, den, nye, folkeavstemningen, i, Danmark, og, sluttbehandligen, i, det, britiske, underhus, ., Et, annet, spørsmål, er, om, avtalen, fullt, ut, blir, satt, i, verk, seiv, om, den, blir, endelig, vedtatt, ., 
, Det, er, viktig, at, både, KS, og, kommunene, setter, seg, meget, grundig, inn, både, i, den, sosiale, handlingsplan, fra, 1989, og, gjennomf, øringen, av, denne, og, ikke, minst, den, sosiale, protokoll, som, 11, av, medlemslandene, vedtok, i, forbindelse, med, Maastricht, avtalen, ., Den, sosiale, dimenssjon, er]",SPACE NOUN NUM VERB ADP PROPN NOUN SCONJ PART VERB NOUN ADP NOUN CCONJ ADJ ADP NOUN PUNCT SPACE ADP DET DET NOUN PUNCT NUM PUNCT SPACE VERB NOUN PUNCT SPACE NOUN NUM VERB DET ADJ NOUN NOUN ADP NOUN ADJ NOUN ADP ADJ NOUN PUNCT SPACE NOUN ADP NOUN SCONJ PRON VERB NOUN PUNCT SPACE NOUN NUM VERB NOUN NOUN PART VERB DET ADJ NOUN ADP NOUN ADP NOUN PRON AUX VERB ADP NOUN ADJ SPACE NOUN AUX ADV ADP CCONJ SCONJ PROPN NOUN AUX VERB PUNCT ADJ VERB PRON ADP DET ADJ NOUN ADP PROPN CCONJ NOUN ADP DET ADJ NOUN PUNCT DET DET NOUN AUX ADP NOUN ADJ ADP AUX VERB ADP NOUN VERB SCONJ PRON AUX ADJ VERB PUNCT SPACE PRON AUX ADJ SCONJ CCONJ PROPN CCONJ NOUN VERB PRON ADV ADJ ADP CCONJ ADP DET ADJ NOUN ADP NUM CCONJ VERB NOUN ADP PRON CCONJ PART ADJ DET ADJ NOUN ADP NUM ADP NOUN VERB ADP NOUN ADP PROPN NOUN PUNCT DET ADJ NOUN AUX,0.04677754677754678,0.3907776560788594,170,962,0.4470588235294118,0.16611655859099686,1.66,3.056,2.747,3.747
