prompt,generated_text,language
Men det var,"Men det var ikkje berre i denne saka Ap-ordføraren gjorde seg dårleg likt hjå H og Frp. Etter at fleir talspartia i førre periode fekk vedteke ein kommuneplan som omfatta ny ferjestø på Stord øya, med eit bygg på åtte etasjar, gjorde Aase dette kjent rett før valet i haust.
■ Tilsette ved Husnes helse tenestesenter, Rosendal om sorgssenter og Rosendal ung domsskule har gjennomført ein felles aksjon og protestert mot nedlegging av skulen i Rosendal. Det vart arrangert eit fak keltog torsdag. Tilsette med born ved barneskulen blei hengt ut og truga. Kvinnherad kommune er i djup økonomisk krise, den beste måten til å berga dei offentlege tilboda er då å unngå å bruka pengar på unødvendige ting», stod det å lesa i Grenda måndag 19. desember 2011. Her vert det mellom anna stilt spørsmål ved ordførar Peder Sjo Slettebø",nno
Det var ein,"Det var ein gong ein bonde som var innkalla til eit møte. Han hadde ikkje hug å koma, og det gjekk to dagar før han likevel reiste til møtet. Under møtet kom ein frå ein annan gard og fekk sjå dette og spurde kva bonden sa. «A, du skjemta og fortalde om kona di, så ho hadde det godt, veit eg.» svara bonden.
«Ja, og så fortalde du om sonen din dg,» kom det frå den andre bonden. «Den fortalde eg vel om, og den har eg hatt mykje glede av.» svara husbonden att.
«Ja, men så fortalde du vel om son din dg, og han har det godt no,» spurde den andre, Og han fekk til svar:
«Å du skjemta om den dg, men den var eg nøydd å tala om, og du veit det var inga hygge med den.» No ville han vita kva bonden sa til dette og han vart ikkje lite ut-av-lage.
«Å det",nno
Det var så,"Det var så tettpakket på Stortorvet lørdag ettermiddag, at det var vanskelig å bevege seg i folkemengden. Ikke overraskende trakk torgdagen mange til sentrum – både som arrangør og for publikum.
Det var imidlertid ikke bare mat som bød på underholdning under lørdagens arrangement. De store og små kunne også se dansetrinn og akrobatikk på isen.
– Det er helt herlig å få være med i dag, sier Tirill Kristiansen (10).
Hun fikk også prøve seg på isen før hun kastet seg inn i dansen sammen med de andre medlemmene i Fredrikstad Turnforenings Kompani.
Akrobatikken, som vanligvis skjer høyt oppe i luften, foregikk på samme underlag.
– Hun er veldig flink, det er gøy å se på henne, sier moren Lina Kristiansen. Jenta selv er fornøyd med å få delta i begivenheten.
Hun har turn som hovedsport, men får ikke trent like ofte som sine medturnere.
– Det blir cirka to ganger i uken, forteller hun til Fredriksstad Blad.",nno
Ja det var,"Ja det var noen som ikke likte den og sa den var et plagiat. Men det ble ikke rett, for vi har mange andre forfattere også som skriver om samme temaet, både her i Norge og i andre land. Den heter ""En sjøens helt"" og var skrevet av Jon Michelet. Og det går bra med han å! Nå er det bare å vente at han skal få den hederen han fortjener for denne sterke romanen som viser krigsseilernes hverdag under krigen. De som seilte under krigen, ble aldri hedret som de fortjener! Kanskje de som skrev om krigen, har fått en plass i solen? Håper at mange flere leser den og har det ikke vært for krigsseilerne hadde det gått mange flere liv tapt og mange hadde blitt merket for livet. Så jeg synes den boka ikke må glemmes. Mange andre forfattere har også krigsseilere i bøkene sine, men de fortjener en plass i sola synes jeg.",nno
Ja det er,"Ja det er nå du må gjøre den store innkjøpen. Den største og mest fristende kjøpmannens største dag er juledagen og du bør helst være sikker på at du får nok av hva som passer deg. Hva er det på disken i dag? Det er en fristelse for kjøpmennen som for deg i dag. Det får deg nok til å gjøre en handel du ikke har gjort før, det er det som er så forjettende og spennende. Kjøpmannens store dag er ikke bare den dagen da du må slå til overalt, og det ikke finnes noe valg, men det er også den dagen han som kan si deg nøyaktig hvor mye du skal ha for varene dine, og hvor lang betjeningstid du vil ha, det er den dagen som gir deg den store julefornemmelsen. De fleste har det som deg. Du går inn i forretningen, du er bestemt på å handle. Men det er en ting du tar deg i akt for. Kjøpmannen vil ikke ha det slik, at du får lyst til å gå inn og handle",nno
Så var det,"Så var det den tiden på året igjen. Når sola varmer og trærne får nytt liv, går man nesten til grunne i hagero mantikk.
vår er bare toppen av isfjellet.
Sånn sett er hele våren en gedi gen hyttetur for en som elsker hage.
noenlunde vettugt at hagepryd og hagegleder skal være noe man koser seg med i korte stunder, slik det meste annet er? Vi tar en råsjanse:
topps i konkurransen, en som faktisk kan gjøre litt nytte for seg til beste for fellesskapet: Gult er gult, og blir man lei av gult i det uendelige, så kan man alltids trøste seg med gult i hagen - i hagen finnes det mye mer å velge mellom. Det fine er at alt er gult. Popp! Gult er gult. Og i morgen er det på an igjen...",nno
Det var som,"Det var som vanlig en lett triumferende MIL-trener som møtte oss i klubbhuset på Tau tirsdag kveld. Med en god fotballkamp mot det laget som topper tabellen i 5. divisjon og den sterke borteseieren mot Havørn viser MILs fotballgutter at de slett ikke bare spiller for å delta. De kommer bare for å vinne\!
Nå skal det i sannhetens navn sies at Tau ikke er verdens mest behagelige sted å spille fotball. Men det er heller ingenting som tilsier at Tau i en eller annen fjern framtid skal få fotballstadion. Det vil likevel aldri komme til å bli en kamp for Tau mot Tau. Det er Strand og det er MIL. Det betyr at man i framtida kan lage de største arrangementene i verden på Tau, men det endrer ikke noe på dette faktum.
Nå har også den nye kunstgrasbanen blitt et godt trenings- og kampanlegg. Det er flott at ungdommen kan ha noe å trene og spille kamper på i nær",nno
Det er ikkje,"Det er ikkje lenger noko stort tabu å snakka om seksualitet blant ungdom, meiner helsesøster på Nordhordland helsestasjon, Elisabeth Tufta Olsen. - Ein kan jo ikkje gjenta kor viktig det er med grensesetjing og prevensjon heile tida, det er sjølvsagt ein fordel å kunne snakke med ungdommane om dette temaet ut frå kva dei har behov for å snakka om. Mange synest det er vanskeleg å finna dei rette orda om seksualitet, men eg opplever at dei tek til å snakke, og då vert det meir eit samtaletema der dei kan finne sin eigen identitet, seier ho. Når det gjeld ungdom som treng nokon å snakke med om seksualitet, er Olsen opptatt av at dei skal få den hjelpa dei treng. Samstundes er det eit stort behov for helsesøsterressursar til å jobbe med ungdom som har utfordringar både i møte med eigen identitet, og å snakke om tema som samliv og seksualitet. - Ungdom er den",nno
Kor mange prosent,"Kor mange prosent av arealet i Hordaland fylke er fjell?
Kor mange prosent av arealet i Noreg er fjell? Svar:
Kor mange prosent av arealet i fylket er skog?
Svar: 0,33 prosent Kor mange prosent av arealet i Noreg er skog?
Svar: 16,5 prosent Kor mange prosent av landskapet i Finnmark består av fjell? Svar: 42,3 prosent Kor mange prosent av landskapet i Sogn og Fjordane består av fjell?
Svar: 5,5 prosent Kor mange prosent av landskapet i Rogaland består av fjell? Svar: 20,1 prosent Kor mange prosent av landskapet i Møre og Romsdal består av fjell?
Svar: 25,2 prosent Kor mange prosent av landskapet i Hordaland består av fjell? Svar: 7,1 prosent Kor mange prosent av landskapet i Aust-Agder består av fjell? Svar: 21,2 prosent Kor mange prosent av landskapet i fylket er bevokst av skog?
Kor mange prosent av landskapet i fylket består av dyrka mari og beite?
Kva prosentdel av skogen i fylket består av lauvskog?
Kva",nno
Det er veldig,"Det er veldig mye å sette seg inn i når man skal ha valp. Men en god start er faktisk å starte allerede når hunden er valp. Du begynner å trene allerede når den er ett halvt år – og lærer den at det er gøy å være med og øve på små triks som du kan gjøre sammen med den. Dette kan du også bruke med din litt eldre hund, siden de aller fleste hunder synes det er morsommere å gjøre deg fornøyd, enn bare å jage fuglene.
til å øve inn en rekke triks, som en del av belønningssystemet. Så kan det være lurt å tenke langsiktig, slik at når valpen blir ett år gammel, så er det allerede en godt miljøtrent og sosial hund. Det vil si at den har vært med på mye sosialt på flere steder, at den har erfart at den ikke trenger å bjeffe hele tiden, men at det er greit å gi lyd når den møter nye mennesker, i stedet for å knurre. Den kan å hilse pent og å gå pent",nno
