prompt,generated_text,language
Men det var,"Men det varte ikke lenger enn i et drøyt minutt. Med 1-8 på tavla sto det klart og tydelig at vi hadde tapt, men i stedet for å fortvile, tok gutta ansvar for å snu kampen. Først fikk Mats en gylden mulighet fra 20 meter. Skuddet gikk via målvakten slik at en FBK-spiller kunne sette returen i nettmaskene. Deretter reduserte Anders etter et herlig gjennomspill fra Markus. Vi hadde flere gode muligheter til å utligne. Etter hvert som tiden gikk ble presset fra FBK større, og med kun to ordinære minutters omganger var det naturlig å gå til pause med 1-12 til de røde, vakre på tribunen.
I andre omgang var gutta fast bestemt på å komme sterkt tilbake. Fra første spark på ballen jobbet de sammen om å få kontroll på kampen. Anders var frempå igjen og sendte et nytt langskudd som gikk i mål. Med 2-12 til oss på tavla og en enorm støtte på tribunen var det vanskelig å ikke la seg rive med. Men",nno
Det var ein,"Det var ein gong ein kar som hadde ein hest. Hesten heitte Trampe, og trampa framleis rundt på tunet. Men ein dag vart Trampe borte, og ingen visste kvar han hadde teke vegen. Medan han var borte hadde andre hestar fått overta jobben med å trampe rundt, og Trampe hadde ingen jobb lenger.
Det enda med at eit av dei andre dyra prøvde å ta over arbeidet, med det resultat at begge dyra byrja trampe rundt samstundes.
Det byrja å bli vanskeleg for både hestar og menneske å samarbeide om trampinga. Ingen skjønte korleis dei skulle drive arbeidet framover, og til slutt sådde dei eit heilt ny hest, som vart heitande Trampoline.
Om denne nye hesten er det sagt at han vart så god til å trampe at han hoppa heilt opp til månen. Det er kanskje ikkje det raraste ved han, men det er uansett Trampoline som er den eigentlege helten i denne leg",nno
Det var så,"Det var så langt tilbake som i 2015 at den nå dømte mannen ble tatt i billettkontroll. Selv hevdet han at han ikke visste at man ble avkrevd kontrollavgiften om man ikke kjøpte billett i den automaten man sto ved, og nektet derfor å sende inn kontrollseddel. Da fikk han først et forelegg for å ha nektet å betale kontrollgebyret. Dette mente han var for strengt, og nektet derfor å betale dette også. Dermed ble det tatt ut tiltale. I 2018 kom politiet igjen tilbake, og han måtte betale gebyret. Mannen nektet for å ha kjennskap til reglementet, og for ikke å ha opplyst at han ikke hadde gyldig billett i billettautomaten under kontrollen. Han erkjente ikke straffskyld for noen av punktene, og viste til at han for kort tid siden hadde lest en artikkel fra en nettavis der det sto at man ikke skal betale kontrollgebyr ved billettkontroller, og at artikkelen refererte til en endring som hadde trådt i kraft dagen før denne kontrollen. Han hevdet også at han ikke",nno
Ja det var,"Ja det var verkligen synd, har jag hört!
Jag hade velat ha en bild av en flikad halsduk från början men det har jag inte, det står nämligen i de gamla lapidarierna att den första varianten sågs som ""fullbordad"", men det är ju svårt att vara säker på det, det kan ju ha funnits variationer också. Jag kan bara jämföra med moderna varianten jag har på bilden ovan. Jag vet inte riktigt men jag tror den är mer som den ser ut nu med lite av det gamla som jag har klippt bort.
24 januari 2011 13:44:00 CET
Synd att det inte går att spara filerna större än 800x800 pixlar så att man kan ladda upp dem till bloggen. Fast man kanske skulle börja göra egna mönster om man inte har mer tid och ork att göra dem i datorn.
24 januari 2011 16:37:00 CET
Tack! Det var verkligen synd. Jag är medveten om",nno
Ja det er,"Ja det er jeg bestemt! Og det vil jeg virkelig arbejde for i fremtiden, ved ikke at tage tingene så tungt. Det bedste er jo som bekendt at lade være med at bekymre sig for meget om ting man ikke kan lave om på. Og så leve livet som det kommer 🙂
Tak for en god blog som jeg nyder at følge med i 🙂
Jeg er helt enig med dig i, at en depression ikke betyder at man er “kold”, “svag” og “faldet i et sort hul”, som man tit hører det blive beskrevet. Jeg bliver i hvert fald helt ked af det, når læger osv. siger, at depressionen “bare” er en naturlig del af at blive ældre f.eks. Og jeg selv er bare så glad for at være nået et sted i livet, hvor jeg er begyndt at have det meget bedre end for fire år siden. Det er jeg virkelig glad for, og det tror jeg alle mennesker kan genkende. Som du også selv skriver, så kan mange depressioner komme igen, men det",nno
Så var det,"Så var det fredag igjen. Helgen står for døren, og på mange mater virker den nå veldig mye nærmere. Etter nok en uke med «full spiker fra morgen til kveld». Og for mange kanskje med en noe redusert form. Har en i så måte kanskje fått en følelse av å ligge litt bak. Men trøsten ligger nær. Det er nemlig ikke lenger så lenge før en er i gang med noe mer. Noe mer, for en vil ikke være den som ligger bakpå. Snarere tvert imot. Med en følelse av å ha fått med seg en del, vil en i alle fall ha noe igjen som en kan glede seg over. I ukene fremover. Kanskje til og med også om en føler seg noe redusert. Med en følelse av at det har dukket opp en slags «buffer» som en kan strekke sin slitne kropp mot etter en hard og hektiske uke. Den som kommer om litt blir kanskje heller ikke av det verste slaget. Noen dager er det bare så deilig å komme seg frem til neste helg uten de helt",nno
Det var som,"Det var som for mange andre idrettsutøvere under denne vanskelige tiden at hun fikk en ide:
– Jeg var usikker på hvordan det skulle gå. Men så ble jeg inspirert av at det fortsatt er noen som holder på. Jeg tenkte ""herregud, det er sikkert mange som ikke er så fornøyde eller har så mye tid til å trene. Hva om jeg gjør det for dem?"", sa hun i et intervju med VG. Så hun kastet seg rundt og kjørte på med to treninger hver dag, én før jobb og én etter. Så har det vært lettere å stå opp tidligere om morgenen, og det har passet bedre. Det var fint å gjøre noe for andre som jeg brenner for. Så jeg har gått fra å tenke at jeg aldri skulle gjøre det, til å gi gass. Jeg har gått fra å tenke at det sikkert er mange som ikke orker å trene, til å faktisk gjøre det for dem. Nå har jeg jo gjort det én gang i uka, så da var det jo kanskje greit å ta det litt videre også.",nno
Det er ikkje,"Det er ikkje vanskeleg å oppdage stor forskjell på ver Øog vind gjennom denne tida av året. Det er på grunn av det er så ulikt korleis det har vore tid legare i år. Dette seier statsmeteorolog Jan Næs tr. Han driv med v ærrappor tering for dei store havom råda Øog som det meste av væ ret i Noreg, er det det storstilte Atlanterhavet som er med å påverke. Næs tr fortel at det ikkje er uvanleg med stor variasjon mellom årstala i ver Øog vind, men dette er det einaste året han har hatt med seg der det har vore så stor forskjell som i år. -Normalt ligg veret mykje meir stabilt utover året, seier han. Det er ikkje berre hav- Øog vindforholda som har variert frå årstid til årstid. Jan Næs tr fortel at det varierer mykje frå landsdel til landsdel. For skjellar frå år til år kan ein finne så tidleg som ein har starta å føre",nno
Kor mange prosent,"Kor mange prosent er den nye regjeringa på vippen?
Vinnarar av kryssord-veke 42
Vinnarar av Botnarkroken 5 sin julekalender
Vinnarar av Sogndal-koppar sin julekalender
Vinnarar av Hafslo-koppen sin julekalender
Vinnarar Luster-koppen sin julekalender
Vinnarar Lærdal-koppen sin julekalender
Vinnarar Kryssord-koppen sin julekalender
Vinnarar av Fjørevegen sin julekalender
Vinnarar av Kryssord-krinsen sin julekalender
Vinnarar av Kryssord-krinsen sin julekalender
Vinnarar av Fjordbua sin julekalender
Vinnarar av Fjordbua sin julekalender
Vinnarar av Fjordbua sin julekalender
Rett svar på kryssord-rebus veke 41
Vinnarar av Fjordbua sin julekalender",nno
Det er veldig,"Det er veldig fint når jeg tar pauser i løpet av dagen og kan lese noe annet enn pensumlitteratur. Derfor ble jeg henrykt over å oppdage en rekke nye utgivelser innenfor nordiskfaget da Universitetsforlagets vårliste kom for en tid tilbake. Av de tre nyeste er det særlig én som har fanget oppmerksomheten min. Ikke fordi den nødvendigvis gir ny informasjon som er direkte relevant for mitt fordypningsprosjekt i norsk litteratur etter 1870, men fordi den har så mye mer ved seg enn andre nordiske akademiske utgivelser. Den er i tillegg både lettlest og tilgjengelig, så jeg føler meg faktisk fristet til å prøve meg på den.
Den heter Nordiske oppdagelser: Tekster i utvalg, og er et utvalg bestående av 14 skjønnlitterære verk, fra Karen Blixen via Knut Hamsun til Merethe Lindstrøm og Per Petterson (som begge er representert med et verk hver), samt åtte sakprosabøker. De fleste verkene er hentet fra årene mellom 1850 og 1960, men jeg",nno
