tokenized_text,lix_score
"['Noen', 'beskjed', 'i', 'tilfelle', 'han', 'ikke', 'dukker', 'opp', '?', '—', 'Ja', ',', 'men', 'den', 'må', 'være', 'kort', ',', 'bare', 'sånn', 'at', 'han', 'vet', 'at', 'jeg', 'er', 'på', 'jobb', '.', '—', 'Er', 'du', 'sikker', 'på', 'at', 'jeg', 'ikke', 'kan', 'finne', 'på', 'noe', 'morsomt', 'å', 'si', 'på', 'vei', 'til', 'jobben', 'på', 'flyplassen', '?', 'sier', 'jeg', ',', 'og', 'kysser', 'ham', 'ømt', 'på', 'øret', '.', 'Så', 'ser', 'jeg', 'ut', 'av', 'vinduet', '.', '-', 'Hva', 'skal', 'jeg', 'si', 'til', 'ham', '?', 'Er', 'det', 'okay', 'om', 'jeg', 'sier', 'at', 'jeg', 'har', 'en', 'beskjed', 'fra', 'flyselskapet', ',', 'og', 'at', 'jeg', 'tar', 'kontakt', 'senere', '?', 'Eller', 'vil', 'du', 'helst', 'ikke', 'snakke', 'med', 'ham', 'i', 'det', 'hele', 'tatt', '?', 'Dette', 'er', 'det', 'mest', 'utfordrende', 'jeg', 'har', 'opplevd', ',', 'den', 'mest', 'skremmende', ',', 'men', 'samtidig', 'den', 'mest', 'magiske', 'opplevelse', '.', 'Jeg', 'har', 'sett', 'mennesker', 'gå', 'og', 'bekymre', 'seg', 'for', 'noe', 'hele', 'livet', ',', 'og', 'hele', 'livet', 'har', 'jeg', 'fått', 'høre', 'hvor', 'lite', 'jeg', 'har', 'bruk', 'for', 'å', 'bekymre', 'meg', ',', 'det', 'kan', 'da', 'ikke', 'være', 'så', 'alvorlig', '.', 'Men', 'jeg', 'kan', 'altså', 'ikke', 'ta', 'sjansen', 'på', 'å', 'miste', 'ham', '.', 'Jeg', 'setter', 'meg', 'ned', ',', 'skriver', 'i', 'all', 'hast', 'ned', 'det', 'jeg', 'har', 'bestemt', 'meg', 'for', 'å', 'si', '.', '■', '-', 'Hei', ',', 'gutten', 'min', ',', 'sier', 'jeg', '.']",25.51282051282051
"['Men', 'så', 'banket', 'jomfru', 'Hansen', 'på', 'døren', 'og', 'sa', ',', 'at', 'nu', 'var', 'det', 'kaffe', '.', 'Og', 'i', 'det', 'samme', 'hun', 'viste', 'sig', 'i', 'døren', ',', 'så', 'hun', 'på', 'sine', 'klær', ':', 'De', 'har', 'kanskje', 'noget', 'som', 'er', 'litt', 'brukt', 'og', 'verd', 'nu', ',', 'Hansen', '?', 'Har', 'vel', 'det', ',', 'svarte', 'hansen', 'likeså', 'barskt', '.', 'Men', 'hun', 'gikk', 'allikevel', 'til', 'skapet', 'og', 'tok', 'kaffeposen', 'frem', '.', 'Hun', 'hadde', 'jo', 'ingen', 'rett', 'til', 'å', 'ta', 'den', ',', 'for', 'den', 'hørte', 'jo', 'til', 'den', 'store', 'mønestues', 'møblement', ',', 'så', 'det', 'var', 'bare', 'rimelig', 'at', 'hun', 'tok', 'den', ',', 'når', 'hun', 'nu', 'bød', 'sig', 'til', 'å', 'vaske', 'i', 'jomfru', 'Bangs', 'kjøkken', '.', 'I', 'det', 'samme', 'hun', 'åpnet', 'døren', ',', 'slo', 'en', 'sterk', 'kaffeduft', 'imot', 'henne', '.', 'Den', 'kom', 'fra', 'jomfru', 'Bang', 'seiv', '.', 'Men', 'da', 'hun', 'så', 'jomfru', 'Hansens', 'fordreide', 'ansikt', ',', 'vilde', 'hun', 'ikke', 'ha', 'noget', '.', 'Hun', 'gikk', 'inn', 'igjen', 'på', 'sitt', 'værelse', ',', 'stengte', 'døren', 'og', 'sa', ',', 'at', 'hun', 'orket', 'ikke', 'mere', 'arbeide', 'den', 'dag', '.', 'Jomfru', 'Hansen', 'kom', 'op', 'på', 'hennes', 'værelse', 'og', 'vilde', 'vite', 'hvad', 'det', 'var', 'i', 'veien', '?', 'Der', 'var', 'ikke', 'nok', 'i', 'sengen']",24.841975308641974
"['Det', 'synspunkt', 'at', 'miljøskifte', 'og', 'utflytting', 'fra', 'miljøet', 'har', 'betydning', 'for', 'atferden', 'til', 'voksne', 'menneske', ',', 'og', 'da', 'først', 'og', 'fremst', 'i', 'forbindelse', 'med', 'kriminalitet', ',', 'er', 'det', 'ene', 'hovedsynspunkt', 'i', 'denne', 'artikkel', '.', 'Det', 'andre', 'gjelder', 'det', 'forhold', 'at', 'en', 'del', 'straffedømte', 'personer', 'som', 'en', 'kanskje', 'ville', 'karakterisere', 'som', 'mer', '""', 'ressurssterke', '""', 'enn', 'gjennomsnittet', 'for', 'straffedømte', ',', 'kan', 'ha', 'problemer', 'av', 'en', 'annen', 'art', ',', 'som', 'har', 'sin', 'rot', 'i', 'at', 'de', 'har', 'hatt', 'en', 'oppvekst', 'hos', 'foreldrene', 'ute', 'av', 'stand', 'til', 'å', 'gi', 'de', 'betingelser', 'for', 'utvikling', 'som', 'er', 'nødvendige', '.', 'I', 'et', 'tidligere', 'arbeid', 'hvor', 'jeg', 'har', 'undersøkt', 'kriminalitet', 'hos', 'ungdom', ',', 'er', 'jeg', 'kommet', 'til', 'det', 'resultat', 'at', 'den', 'største', 'del', 'av', 'ungdomskriminaliteten', 'ikke', 'er', 'forårsaket', 'av', 'forhold', 'som', 'en', 'ville', 'betrakte', 'som', 'uheldige', 'omstendigheter', 'i', 'barnas', 'utvikling', 'i', 'hjemmet', ',', 'men', 'er', 'det', 'man', 'kalte', '""', 'familiære', 'miljøfaktorer', '""', '(', 'Qvigstad', ',', '1951', ')', '.', 'Det', 'var', 'især', 'den', 'mangel', 'på', 'stimulering', 'og', 'følelsesmessig', 'varme', 'som', 'barn', 'får', 'i', 'sine', 'første', 'leveår', ',', 'og', 'som', 'de', 'burde', 'ha', 'fått', 'med', 'seg', 'fra', 'hjemmet']",76.11111111111111
"['Nei', 'sa', 'Beatrice', 'Bare', 'gå', 'videre', ',', 'vær', 'så', 'snill', '.', 'Forstår', '?', 'Beatrice', 'åpnet', 'øynene', '.', 'Hun', 'stirret', 'på', 'de', 'glatte', 'ansiktene', 'i', 'speilet', 'bak', 'henne', '.', 'De', 'blinde', '.', 'Som', 'kikket', 'ned', 'på', 'henne', 'gjennom', 'sprinklene', '.', 'Munnen', 'hennes', 'åpnet', 'seg', '.', 'Hun', 'hvisket', 'noe', '.', 'Beatrice', 'så', 'ikke', 'på', 'henne', ',', 'bare', 'fortsatte', 'å', 'snakke', '.', 'Ansiktene', 'kom', 'nærmere', '.', 'Var', 'dette', 'bare', 'et', 'mareritt', '?', 'Var', 'det', 'virkelig', 'Beatrice', 'som', 'snakket', '?', 'Hun', 'hvisket', 'fremdeles', 'ordene', '.', 'Ordene', 'kom', 'så', 'fort', 'ut', 'at', 'det', 'var', 'som', 'om', 'hun', 'ikke', 'greide', 'å', 'vente', 'med', 'å', 'si', 'dem', '.', 'Så', 'stanset', 'hun', 'å', 'snakke', '.', 'Hun', 'trakk', 'opp', 'det', 'tykke', 'ullteppet', ',', 'ristet', 'det', 'og', 'ristet', 'det', 'igjen', '.', 'Hun', 'sa', 'igjen', 'og', 'igjen', ':', 'Hun', 'skalv', 'som', 'om', 'noen', 'hadde', 'satt', 'tennene', 'i', 'henne', ',', 'og', 'fait', 'så', 'langsomt', 'til', 'ro', '.', 'Hun', 'lå', 'så', 'stille', 'som', 'om', 'hun', 'sov', '.', 'Men', 'Beatrice', 'sa', 'ikke', 'mer', '.', 'Etter', 'en', 'liten', 'stund', 'reiste', 'hun', 'seg', 'fra', 'sengen', 'og', 'gikk', 'noen', 'skritt', ',', 'som', 'om', 'hun', 'var', 'en', 'vanlig', 'kvinne']",24.728774490971954
"['For', '2', 'av', 'elevene', 'har', 'vi', 'få', 'resultater', 'fra', 'prøvene', '.', 'Dette', 'kommer', 'av', 'at', 'disse', 'elevene', 'ikke', 'har', 'deltatt', 'på', 'alle', 'prøvene', ',', 'dvs.', 'minst', '15', 'dager', 'hver', '.', 'Dessuten', 'var', 'det', '2', 'elever', 'som', 'ikke', 'var', 'med', 'under', 'siste', 'prøvetaking', ',', 'disse', 'resultatene', 'kommer', 'også', 'inn', 'under', 'de', 'tall', 'i', 'Tab', '.', 'A.', 'II', ',', 'som', 'viser', 'hvor', 'mange', 'dager', 'som', 'var', 'gått', 'siden', 'eleven', 'var', 'med', 'på', 'forrige', 'prøve', '.', 'Vi', 'må', 'for', 'hver', 'elev', 'i', 'hver', 'klasse', 'finne', 'den', 'laveste', 'og', 'den', 'høyeste', 'verdi', 'av', 'resultatene', 'som', 'de', 'har', 'hatt', 'i', 'løpet', 'av', 'prøvens', 'løp', '.', 'Resultatene', 'for', 'hver', 'elev', 'settes', 'opp', 'i', 'kolonner', 'under', 'hverandre', 'og', 'tilslutt', 'legges', 'sammen', 'som', 'vist', 'i', 'Fig', '.', '2.', 'Fig', '.', '2', '.', 'Eksempel', 'på', 'hvordan', 'middelverdi', 'og', 'standardavvik', 'for', 'hver', 'elev', ',', 'og', 'for', 'de', '3', 'grupper', 'summeres', '.', 'For', 'videre', 'beregninger', ',', 'som', 'korrelasjonskoeffisienten', 'r', ',', 't-verdien', 'm.fl', ',', 'må', 'bare', 'de', 'individuelle', 'middelverdier', 'brukes', '.', 'Middelverdiene', 'er', 'da', 'bare', 'den', 'ene', 'av', 'gruppene', 'delt', 'på', 'den', 'andre', ',', 'og', 'korrelasjonen', 'er', 'bare', 'r', 'delt', 'pd', 't', '.', 'For', 'å', 'få', 'grupp']",34.48035914702581
"['Utover', 'høsten', '1987', 'vil', 'det', 'bli', 'arrangert', 'en', 'utstillingsserie', 'for', 'skulpturer', 'på', 'Tromsø', 'Museum', '.', 'Utstillingen', 'av', 'disse', 'er', 'et', 'samarbeid', 'med', 'Universitetet', 'og', 'Tromsø', 'Kunstforening', '.', 'På', 'utstillingen', 'vil', 'vi', 'vise', 'skulpturarbeider', 'som', 'er', 'en', 'gave', 'til', 'Universitetet', '.', 'Skulpturene', 'er', 'laget', 'av', 'følgende', 'personer', '/', 'institusjoner', ':', 'Per', 'Inge', 'Bjørlo', 'og', 'Skule', 'Waksvik', '(', 'tidligere', 'ved', 'Universitetet', ')', 'I', 'løpet', 'av', 'høsten', 'vil', 'det', 'også', 'bli', 'arrangert', 'en', 'separatutstilling', 'med', 'skulpturarbeider', 'laget', 'av', 'en', 'student', 'ved', 'Universitetet', 'i', 'Tromsø', '.', 'Rådet', 'for', 'humanistisk', 'forskning', 'vedtok', 'våren', '1986', 'at', 'skulpturprosjekter', 'ville', 'bli', 'gitt', 'en', 'høyere', 'prioritet', 'enn', 'tidligere', '.', 'En', 'del', 'av', 'den', 'ledige', 'kapasiteten', 'i', 'formingsseksjonen', 'ble', 'satt', 'av', 'til', 'arbeidet', 'med', 'skulpturene', '.', 'Det', 'ble', 'dannet', 'en', 'komite', 'som', 'skal', 'vurdere', 'arbeidene', 'og', 'arrangere', 'utstillingene', '.', 'I', 'komiteen', 'har', 'følgende', 'personer', '/', 'institusjoner', 'vært', 'representert', ':', 'Skulpturene', 'er', 'oppstilt', 'på', 'et', 'eget', 'område', 'av', 'museets', 'nordvestlige', 'fløy', '.', 'Det', 'er', 'lagt', 'vekt', 'på', 'plasseringen', 'i', 'forhold', 'til', 'utstillingstemaet', ',', 'og', 'ikke', 'minst', 'lysforholdene', '.']",48.372549019607845
"['Personell', 'og', 'organisering', 'av', 'sekretariatet', 'i', 'perioden', '01.01', '.', '-', '31.08', '.', 'Vi', 'har', 'vurdert', 'alle', 'sekretariatets', 'saker', 'for', 'prosjektperioden', '01.01', '.', '-', '31.08', '.', '2000.', 'Dokumenterte', 'er', 'gjennomgått', 'av', 'to', 'referenter', '.', 'Sammenstilling', 'og', 'sluttvurdering', 'er', 'forfattet', 'av', 'en', 'tredje', 'og', 'referent', '.', 'Prosjektleder', 'vurderte', 'seiv', 'at', 'han', 'burde', 'vært', 'med', 'på', 'referatskrivingen', '.', 'Brev', '01.10.00', 'fra', 'Miljøverndepartementet', 'om', 'forlengelse', 'av', 'prøveperioden', ',', 'ble', 'tatt', 'til', 'orientering', 'av', 'arbeidsgruppen', '.', 'D.1', '.', 'Brev', '01.10.00', 'fra', 'Norges', 'vassdrags-', 'og', 'energiverk', '(', 'NVE', ')', 'med', 'anmodning', 'om', 'forlenget', 'prosjektperiode', 'utover', '31.', 'august', '2000', ',', 'ble', 'ikke', 'behandlet', 'i', 'møtene', 'i', 'juni', 'og', 'august', '.', 'Brev', 'ble', 'likevel', 'sendt', ',', 'som', 'referert', 'i', 'innkallingen', 'som', 'ble', 'utsendt', '19.08.00', '.', 'Protokollen', 'fra', 'møtet', ',', 'sak', '7', '/', '2000', ',', 'ble', 'også', 'sendt', 'fra', 'sekretariatet', 'til', 'Arbeidsgruppen', 'i', 'forbindelse', 'med', 'møteinnkalling', '02.06.00', '.', 'Saken', 'om', 'forlengelse', 'av', 'prosjektperioden', ',', 'var', 'ikke', 'oppført', 'på', 'saklisten', 'til', 'Arbeidsgruppens', 'møte', '02.06.00', '.', 'For', 'å', 'imøte']",45.95478567234292
"['De', 'nevnte', 'artiklene', 'i', 'FNLs', 'avis', 'gir', 'noen', 'hovedpoeng', 'angående', 'hvordan', 'en', 'gruppe', 'av', 'den', 'øverste', 'politiske', 'ledelse', 'i', 'Nord-Vietnam', 'tok', 'sikte', 'på', 'å', 'påvirke', 'opinionen', 'utenfor', 'landet', '.', 'La', 'oss', 'gå', 'ut', 'fra', 'at', 'vår', 'informasjonskilde', 'bare', 'inneholder', 'deler', 'av', 'disse', 'opplysningene', '.', 'Hva', 'har', 'vi', 'å', 'bygge', 'på', '?', 'Kan', 'vi', 'vite', 'at', 'det', 'han', 'forteller', 'er', 'sannheten', ',', 'eller', 'er', 'det', 'bare', 'rykter', 'han', 'vil', 'fremme', '?', 'Og', 'hva', 'er', 'hans', 'kilde', '?', 'Kan', 'det', 'være', 'han', 'selv', '?', 'Er', 'han', 'ikke', 'en', 'av', 'Nord-Vietnams', 'dyktigste', 'foruten', 'å', 'være', 'en', 'idealist', ',', 'som', 'uten', 'tanke', 'på', 'egen', 'vinning', 'prøver', 'å', 'spre', 'sine', 'tanker', 'om', 'hvordan', 'han', 'mener', 'verden', 'bør', 'organiseres', '?', '—', 'Vi', 'skal', 'i', 'dette', 'avsnitt', 'se', 'på', 'de', 'opplysninger', 'vi', 'har', 'om', 'vår', 'informasjonskilde', ',', 'på', 'hans', 'motiver', 'og', 'på', 'hvem', 'som', 'finansierer', 'prosjektet', 'hans', '.', '2', '.', 'Han', 'bruker', 'uttrykk', 'som', 'han', 'bare', 'kan', 'bruke', 'overfor', 'en', 'vennligsinnet', 'gruppe', '.', 'Han', 'hevder', 'selv', 'at', 'han', 'har', 'skrevet', 'for', 'å', 'få', 'utgitt', 'bøkene', 'sine', 'i', 'utlandet', 'og', 'få', 'dem', 'oversatt', '.', 'I', 'en', 'av', 'artiklene', 'sier', 'han', ':', '«', 'Jeg', 'henvender']",36.37549407114625
"['Bør', 'minimum', 'være', '10', 'av', '11', 'eller', '15', 'av', '17', 'for', 'å', 'kunne', 'vurdere', 'i', 'hvilken', 'grad', 'kriteriene', 'er', 'oppfylt', '.', 'Oppnådd', 'poengsum', 'på', 'skalaen', 'må', 'ses', 'i', 'sammenheng', 'med', 'poengsum', 'på', 'andre', 'del', 'av', 'skalaen', 'for', 'hvert', 'kriterium', '.', 'Maksimalpoengsum', 'ved', 'del', '2', 'er', '15', '.', 'Maksimalpoengsum', 'totalt', 'er', '35', '.', 'Dersom', 'maksimalt', 'poengsum', 'ikke', 'oppnås', 'eller', 'minimumspoengsum', 'er', 'lavere', ',', 'regnes', 'kriteriet', 'som', 'ikke', 'oppfylt', '.', 'Bør', 'minimum', 'være', '10', 'av', '10', 'eller', '15', 'av', '20', 'for', 'å', 'kunne', 'vurdere', 'i', 'hvilken', 'grad', 'kriteriene', 'er', 'oppfylt', '.', 'Oppnådd', 'poengsum', 'på', 'skalaen', 'må', 'ses', 'i', 'sammenheng', 'med', 'poengsum', 'på', 'andre', 'del', 'av', 'skalaen', 'for', 'hvert', 'kriterium', '.', 'Maksimalpoengsum', 'ved', 'del', '2', 'er', '20', '.', 'Maksimalpoengsum', 'totalt', 'er', '35', '.', 'Dersom', 'maksimalt', 'poengsum', 'ikke', 'oppnås', 'eller', 'minimumspoengsum', 'er', 'lavere', ',', 'regnes', 'kriteriet', 'som', 'ikke', 'oppfylt', '.', '(', 'Hvis', 'mer', 'enn', '6', 'kriterier', 'for', 'hvert', 'kriterium', 'oppfylles', ',', 'avgjøres', 'om', 'kriteriet', 'er', 'oppfylt', 'ved', 'å', 'summere', 'antall', 'oppnåtte', 'maksimumspoeng', 'som', 'kriteriene', 'til', 'sammen', '.']",45.88697788697789
"['Artikkel', '3', 'tar', 'opp', 'Kommisjonens', 'forslag', 'om', 'en', 'såkalt', '""', 'prohibition', 'mechanism', '""', '.', 'Med', 'dette', 'forslaget', 'forsøker', 'Kommisjonen', 'å', '""', 'immunisere', '""', 'nye', 'handelsledd', 'mot', 'ansvar', 'for', 'overtredelser', 'av', 'EFs', 'konkurranseregler', '.', 'Men', 'hvis', 'det', 'ikke', 'kan', 'forventes', 'at', 'EF-domstolen', 'opprettholder', 'Kommisjonens', 'rettsoppfatning', 'i', 'praksis', ',', 'er', 'det', 'desto', 'større', 'grunn', 'til', 'at', 'nasjonale', 'domstoler', 'gjør', 'dette', '-', 'ellers', 'ender', 'man', 'opp', 'med', 'en', '""', 'internal', 'market', 'without', 'an', 'international', 'justice', '""', '.', 'Artikkelen', 'tar', 'på', 'generelt', 'grunnlag', 'for', 'seg', 'hvilken', 'betydning', 'det', 'bør', 'ha', 'for', 'den', 'nasjonale', 'rettstilstanden', 'at', 'EF-domstolen', 'har', 'en', 'helt', 'annen', 'rettsoppfatning', 'enn', 'Kommisjonen', '.', 'På', 'dette', 'punkt', 'har', 'EF-domstolen', 'nå', 'gitt', 'helt', 'entydige', 'signaler', 'i', 'det', 'sjette', 'handlingsprogrammet', 'for', 'håndhevelse', 'av', 'EFs', 'konkurranseregler', ',', 'i', 'retning', 'av', 'en', 'mer', 'apen', 'og', 'generell', 'ansvarslære', '.', 'Artikkelen', 'er', 'tidligere', 'publisert', 'i', 'Lov', 'og', 'Rett', '1999', ',', 's', '.', 'Rådets', 'ret', '.', 'Heri', 'ligger', 'ingen', '""', 'automatik', '""', '.', 'Hvis', 'EF-domstolen']",52.10606060606061
