prompt,generated_text,language
Men det var,"Men det var ikke bare det at han hadde mistet noe av verdigheten. Han var fornedret og redusert, noe av det mest patetiske en mann kunne bli utsatt for.
«Livet har vært en eneste lang lidelse inntil du kom, Terese. Du har gitt meg mer enn du aner.
Han tidde litt, så sa han:
«Når jeg kommer med dette brevet, er det fordi jeg vil du skal vite at hvis det verste skulle skje, kommer jeg og ber om forlatelse på mine knær. Jeg har ikke ønsket å bli din mann siden du kom til Oslo. Men nå orker jeg ikke mer. Jeg orker ikke denne pinlige ydmykelsen lenger.
Så hadde det ikke skjedd likevel, men han hadde sagt det. Han visste ikke hvordan, han hadde bare sagt det, og det hadde vært så usselt, Tereses øyne hadde vært store og tårefylte, leppene var tynne og hvite mens hun leste hans brev som var blitt skrevet i sinne.
«Jeg kan være død når du kommer ut av",nno
Det var ein,"Det var ein del uklarheitar rundt den økonomiske situasjonen i Tessand Grendalag, men ved ei ny røysting kom alle med glede i mål.
få på plass. Ei slik oppslutning trur eg aldri eg har opplevd i mi tid som styreleiar, sa leiar i laget Nils Rogn.
Den store hendinga fredag var då Tessand Grendalag tok i bruk eige kjøken. Det skjedde under eit fellesmåltid for rundt 60 gjester ved skulen på Tessand. Der var fleire gjester. Ordførar Iselin Jonas sen var blant dei som hadde møtt opp, og fleire til av grendas eigne. Sjølv hadde Rogn ikkje vore ein aktiv på drivar for å ta i bruk grenda huset, men no var han glad for at prosessen endeleg var i hamn.
Parallelt med at kjøkkenet vart flytta frå grendahuset og ned i ny kjellaren på skulen, vart også grendehuset rehabili tert. Arbeidet omfatta nytt golv, tak",nno
Det var så,"Det var så mye som skulle gjøres. Hun ble utålmodig og rastløs, ville være sammen med barna. Tråkket over det hun måtte gjøre, hadde altfor liten tid. Hun begynte å se seg rundt. Kikket på alt hun ikke fikk tid til. Det som hopet seg opp. Hun kjente at hun ble oppgitt av det.
Det var da hun fant den lille, gode følelsen igjen.
Barna ble født i 1993. Det var så vidt vi fant tid til å se dem. Så var det bare å gjøre så godt man kunne de ukene og månedene de var små. Ingen av barna var planlagt, men de var fantastiske. Jeg har fire barn. Den mellomste er to år eldre enn min eldste.
Da jeg hadde to barn, oppdaget jeg at vi ikke trengte å ha det samme mønsteret på hjemmebane ellers. Den mellomste ble mer lik meg seiv. Han begynte å snakke og gikk, i motsatt rekkefolge som min yngste gjorde. Det er jeg glad for. Hun var så utrolig glad og fornøyd. Kunne sitte i ro og",nno
Ja det var,"Ja det var en gang. Og det virker å være en stund siden. Et år kanskje, eller tre eller mer. Ikke lenge i hver fall, tenkte jeg da jeg fikk den første eposten om den planlagte og lenge imøtesette utgivelsen av bok nummer to. På det tidspunkt hadde boken kun vært tilgjengelig på engelsk under tittelen «The Saga of a Scandalous Fashion Queen», men både på det norske og det utenlandske markedet håpet jeg at de norske leserne også var klar for mer om det samme emnet. Så jeg svarte tilbake og forklarte at det kunne stemme, men at det nok tok sin tid før det ble oversatt til norsk i form av en ny bok. Og så hørte jeg ikke noe mer før jeg så navnet mitt i tittelen på et e-brev som hadde dumpet inn i innboksen en av de første fredagene i mai. Det var forfatteren av den forrige boken som hadde gått i baret med sin norske oversettelse - trodde jeg, men i e-brevet sto det at oversettelsen hun hadde brukt i sin bok dessverre",nno
Ja det er,"Ja det er vel en god vits som jeg ikke helt skjønner, men jeg skjønner det ikke fordi jeg ikke synes den er morsom når man tenker etter.
Det er så lett å komme inn på noe alvorlig når man skal si sin mening, det er så lett å komme inn på noe som opprører en, når man skal si sin mening. Dette skjønner jeg og det skremmer meg.
Jeg mener det er viktig at vi tar vare på hverandre, tar vare på dem som sliter og ikke kan bidra med så mye, og ikke minst barna og barnebarna våre.
Vi må ta vare på de unge, det er viktig at vi bryr oss, det er de unge som bygger framtiden vår, jeg kan bli for tung til å løfte på dem og jeg tror de unge kan bli for tunge å løfte på de eldre.
Jeg savner også at vi tar vare på hverandre og er snille, omtenksomme og gode på våre arbeidsplasser i forhold til kolleger og folk vi møter i løpet av en dag. ",nno
Så var det,"Så var det et nytt år, ja, da må man begynne med blanke ark, men det er ikke bare lett å begynne på nytt igjen. Nytt år er jo en stor anledning, så man må gjøre alt som gjø res kan for at det skal bli så vellykket som mulig. For noen uker siden var vi på besøk på føde- og barselavdelingen på Hammerfest sykehus.
som var et veldig hyggelig opphold. Jeg er stolt over å kjenne en som jobber der, ei som jeg kjenner godt. Jeg vil hilse til alle de som job ber der, og ønsker de godt nytt år! .
Klem fra Elisabeth.
Begravelse fra Hammerfest kirke fredag 11. januar 2008 kl. 11.00.
Vår kjære far, svigerfar, farfar, oldefar, bror, svoger og onkel Nils Magnus Nilsen født 4. september 1920 døde plutselig fra oss i troen på sin Frelser. Hammerfest, 7.
Et hjerte av godhet har sluttet å slå, en gavmild hand har dovnet, vond å miste, vondt å forstå, hvorfor så brått vi skille",nno
Det var som,"Det var som vanlig mange som deltok på den populære sykkeldagen i Lyngdal. Men med den voldsomme varmen ble det likevel en tøff utfordring for de drøyt 200 som tråkket av gårde fra rådhuset i sør.
\-Men det gikk veldig fint. Folk syklet jevnt og trutt hele ruta, forteller leder Per Helge Skoland. Det var ikke så høy solfaktor som han hadde håpet på, men det stoppet ikke publikum i å møte opp. \-Vi er uansett fornøyde med dagens oppmøte, sier lederen som hadde håpet på enda flere deltakere. \-Det kom en del flere enn vi hadde regnet med, kanskje er det ferie som gjør at det var så få syklister fra de indre Lyngdalsbygdene. Men uansett så var det nok en del i dag, sier han. -Vi hadde mange nye deltakere, både i voksenløypa og i barnerittet. Flere av ungdommene syklet opp til Naglestad for å delta i rittet, mens de voksne syklet opp bakken langs Vemestad",nno
Det er ikkje,"Det er ikkje vanskeleg å forstå at vi i Ap i Nordfjord er opptekne av E 39, og eg føler at Høgre og Frp gjer det same. Når ein ser dei fram lagde tala for trafikktryggleik som Statens vegvesen opererer med kan ein sjå at den dårlegaste vegen er den som ikkje har fått pengar.
E39 gjennom Nordfjord vart bygd ferdig etter at tunnelen mellom Lote og Volda kom. Då måtte trafik ken ta omvegen om Stigedalen for å kome seg mot Sunnmøre, før E 39 vart bygd ut til to og trefelts veg. Når ein tenkjer på at regjeringa har eit tydeleg ønske om å få større bo og arbeidsmarknadsregionar, kan det vere verdt å ha i minne at den gamle vegen gjennom Stigedalen tok noko av trykket frå E 39 mellom Volda og Bergen. Dette er den mest samfunnsøkonomiske strekninga i Norge fordi det bidreg til å danne eit heilheitleg bu- og arbeidsområde, både på S",nno
Kor mange prosent,"Kor mange prosent av dei som står i kø og ventar på å koma fram til skranken, som bruker nettportalen, finst det ingen tal på frå andre fylke.
- Men det ville overraska meg om me ikkje nærmar oss 20 prosent. Me veit at kundar som har vore hos andre Nav-kontor, brukar nettet mykje, seier Tveita. .
For to år sidan vart det innført digitale søknadsskjema for barnehageplassar. Desse vart utvida i fjor. Men det var fyrst i år at Nav fekk full nytte av det.
- Dette er eit stort steg vidare. Det går lett for foreldra å laga ein digital søknad, dei treng berre litt hjelp til å lasta han opp. Deretter kan dei leggja ved alle vedlegg, seier Tveita.
Stadig nye bruksområde for di gital kommunikasjon, i alle fall med Nav som døme, gjer at dette kan bli ein god framtidig måte for både foreldra og Nav å kommunisera på. - Det handlar om det å vera meir brukarvenleg og lettare",nno
Det er veldig,"Det er veldig hyggelig at så mange har ønsket å bidra på en eller annen måte, sier prosjektleder for Arendalsuka Geir Sme bye til Agderposten.
Smebye har som oppgave å skaffe deltakere til de forskjellige arrangementene, og han anslår at mellom 10 og 15 prosent av ar rangementene nå er finansiert. I tillegg er det også blitt innkrevd en deltakeravgift på flere tusen kroner pr. deltaker på et par av arrangementene. .
Det er Arendalsuka AS som står bak det hele med støtte fra det offentlige og det private. Totalt har det kostet 3 millioner kro ner å arrangere uka fram til nå. Selve programmet varer i åtte dager og arrangørene har en pott på om lag 1,5 millioner kroner som skal fordeles. .
Foruten Smebye er det blant annet varaordfører Terje Eikin i Arendal som jobber for å få på plass programmet. I tillegg har flere private kommet med. Blant annet har Norges Bank bidratt med en halv milhon til ar rangementet. ",nno
