prompt,generated_text,language
Men det var,"Men det var før hun ble kjent med det å jobbe. For som 18- åring kom hun for første gang i lønnet ar beid.
- Det var på Grand Hotel, forteller hun. - Jeg skulle ta imot telefoner og passe sentralen. -Hvor lenge jobbet du der?
- Det var som en slags hushjelparbeid fra halv ni om morgenen når mor kom fra nattevakt til halv ti om kvelden.
Bodde hjemme Dette synes hun var i meste laget. Så hun hadde heller aldri fritid. Det hun gledet seg til var at ferien skulle komme. - Men da kom vi jo hjem til oss seiv. Så vi var faktisk i to ulike verdener.
11957 begynte Marit på lærerutdanning. - Hvorfor?
-Jeg hadde lyst å bli lærer, og jeg gikk i to klasseer på lærerskolen før jeg begynte å jobbe.
11960 hadde de fått ny bolig. - Det var en to-etasjes kommunal bolig og den var ferdig til å flytte inn i. Det var flott å bo der",nno
Det var ein,"Det var ein strålande nøgd prosjektleiar, Magne Kjerpeseth, Firdaposten møtte på parkeringsplassen ved Svelgen stadion.
– Det har vore nokre utfordrande månader sidan dei opna opp bana for aktivitet og vi ikkje kunne spele kampar etter korona, men no ser vi lyset i enden av den tunellen, seier Kjerpeseth.
– Vi har hatt litt av kvart å tenke på og ta stilling til med tanke på korona. I tillegg til restriksjonane har vi tatt oss av dugnadsarbeidet, fått kjøpt inn alt av utstyr, søkt om tippemidlar og ikkje minst fått bana på plass. Det har vore ein travel prosess, men den har gått svært bra, slår han fast.
Kjerpeseth trekk fram mange som har gjort ein formidabel jobb for å realisere bana.
– Vi har eit styre i fotballgruppa som har jobba hardt og lenge. I tillegg til dei har den harde kjernen som har vore med på dugnad hatt ein stor innverknad. Dei har stått på i alt",nno
Det var så,"Det var så mange som 211 av dei frammøtte i Siddisstovå som røysta for at det skal opnast for ein bybane. Berre tre stemte mot, då styret i Hafrsfjord Rotary hadde møte for vel ein månad sidan. Det vart sett ned ein eigen komité som har arbeidd grundig og seriøst. – Me har gått gjennom mykje dokumentasjon, og har snakka med mange personar om både fordelar og ulemper ved ein bybane. Den siste tida har me berre jobba med denne saka. Konklusjon vår er at me no må finna fram pengar som det siste forslaget på bybanen kostar, seier president i Rotaryklubben, Toralf Espedal. Det er vel 5 milliardar kroner, inkludert opparbeiding av bussystem som ei løysing der det ikkje kan koma ein bane.
Fleire moment På møtet hadde politikarane Martin S. Håland, Arne B. Espedal (begge Sandnes Ap), Dag Mossige og Rune Askeland (begge Stavanger) innlegg",nno
Ja det var,"Ja det var vel ikke så meget at blive overrasket over, vel? Det viste sig bare at hun havde ret. Med en vis stolthed tog han hendes hånd og førte hende hen til deres værelse. I stedet for at skynde sig at lukke døren og slå hende om som han havde plejet at gøre, skød han selv døren til og låste efter dem og vendte sig så om mod hende. Han så kort efter at hun fik åbnet den og gik så hen mod ham. Påklædt. Det var en overraskelse.
""Hey. Hvor har du dit tøj henne? Der kan ikke være sket noget med det."" Han holdt blikket på hende og håbede at han ikke havde overrasket eller forskrækket hende for meget. ""You didn't think I would abandon you did you? You must be pretty cute to think that. Even when I can't remember anything about you in my own mind. It's a great feeling to someone who have not had it for a while to know that some",nno
Ja det er,"Ja det er det mange som gjør. Det er noen som sier at de har prøvd å finne slike i butikker, men at de aldri hadde funnet det. Men på denne siden finnes slike stativ for salg til en rimelig pris. Mange liker å vise fram sine frimerker og da er dette en fin måte å gjøre dette på.
ScaleMinis – Små miniaryrbiler.
Små små fine miniatyrbiler 1:43 skala til utstillingsbruk. Disse er ikke så dyre og egner seg godt for mindre frimerkesamlere. Det er mye å utforske med disse bilene. Kanskje de små får mer lyst til å lese bøker når de leker med disse.
Frimerkesiden her har noen eksemplarer for salg til en rimelig pris.
Små pinsett
Små gode pinsetter for frimerkebruk. Disse kan legges i smykkeskrinet til dine smykker. Disse er laget ut fra hvor mange frimerker man tar fram på en gang. Den store pinsetten har plass til 7 frimerker og 2 frimerker på",nno
Så var det,"Så var det slutt med den politiske roen i Bergen. Mandag ble det kjent at Miljøpartiet De Grønnes Sondre Båtstrand ville bytte ut dagens byråd med et helt nytt - bestående av Ap, KrF og De Grønne. I hvert fall hvis KrF ble litt mer som de grønne. Båtstrands melding sendte sjokkbølger gjennom rådhuset. I gårsdagens BT måtte Høyres byrådsleder Martin Smith-Sivertsen innrømme overfor oss at han og resten av byrådet vil bli tatt på alvor i miljøpolitikken, men at han ikke lar seg rive med av alle utspillene den siste tiden. – Vi har ingen planer om å vike fra byrådsplattformen. Men vi er heller ikke fremmed for mer kontakt med andre partier, sier Smith-Sivertsen.
Dermed har byrådet invitert seg med på møtene med KrF denne uken. Der vil de argumentere for hvorfor KrF er best tjent med å bli der de er:",nno
Det var som,"Det var som et kåseri som ga seg ut for å være en revy. Jeg fikk ikke tid til å være med engang. Jeg hadde innstudert et num mer som ble det eneste jeg gjorde. Resten var som å overvære andres eksamensprøve. Jeg hadde en beklemmende følel se av at de som utøvde kunsten, betraktet seg seiv som om de var på teatret. De spilte teater. Nå etterpå, ser jeg det hele med et skjevt smil, sier Kjell Auk rust. Han forteller om sine førs te dager ved Chat Noir. Det var et mareritt. Han holdt på å svime av bare ved tanken på at publikum skulle le. Det var da han kom under vingene til den store revykunstneren og te atermannen Vilhelm Dybwad at han gjenvant selvtilliten og fant sin egen form. - Dyb wad var sjefen i ensemblet, en ypperlig og allsidig instruktør. Det var han som",nno
Det er ikkje,"Det er ikkje lenge til jul, derfor har vi valt litt julemat i dag. Eg har laga ein skikkeleg luksusvariant, med and og trøffel. Anda kjøper eg rå, for då veit du kva du får. Det er ikkje alltid like lett å finne fersk and i frysedisken, men det er ikkje så vanskeleg å stelle den til. Når du får litt erfaring, går det av seg sjølv. Det einaste aberet med and er at den er litt feit. Det er fordi kjøtpro dusente har avla på at skinnet skal vere tjukkt, slik at anda overlever kulda, og ikkje tørkar ut. Det er ei utfordring når du lagar mat, fordi feittet frå anda har lett for å bli mørkt når du steikjer det. Du må alltid passe ekstra godt på for å halde det lyst. Det andre problemet er at bryststykka på anda ofte er fulle av bein som krev litt jobb. Heldigvis finst det råd. Du kan bestille ferdige",nno
Kor mange prosent,"Kor mange prosent av dei som bur i Kvinnherad skal få seia si meining om kommunesamanslåing gjennom folkerøys ting?
Komiteen som arbeider med kommunesamanslåing må avklara om ein skal gjennomføra ei folkeavrøysting blant dei som bur i Kvinnhe rad, og kva spørsmål som i så fall skal vera med der. Som kjent skal dei som bur i utkantane av kommu nen få høve til å røysta ved dei lokale vallokala den 13. april. Også på valdagen 14. sep tember vert det høve til å setja seg inn i saka, då det vert høve til å førehandsrøysta.
Komiteen har vore i møte med Telemarksforskning, som har laga rapportar om kom munesamanslåinga ut frå dei ulike alternativa. Her slo for skar Audun Thorstensen fast at det som er viktig for kom munen er å få eit representa tivt samansett utval når det skal røystast.",nno
Det er veldig,"Det er veldig viktig med hygiene i stallen, både i forhold til folk og hester. Her er litt informasjon om noen sykdommer som er veldig viktige at du er 100% obs på!
Det er veldig viktig at man vasker seg, skifter å spriter hendene sine før, under og etter man har vært i stallen. Det er også viktig at du ikke tar på deg en jakke som ikke er vasket med samme dag som du skal ned igjen i stallen - det kan være at flere har tatt på den og kanskje lagt igjen smitte på den, for den går ikke bort i vask.
Vask hendene skikkelig om og om igjen, hvis hendene er tørre, tar du på det du ikke skulle tatt på og vips så har du ødelagt alt for hesten din og deg selv.
Når du skal hente hesten din i luftegården eller i paddocken er det utrolig viktig at det ikke er møkkete!
Du kan selv tenke deg at når hesten ruller seg, legger seg i gjørme, ruller seg over døde insekter eller andre ting, så er det ikke",nno
