prompt,generated_text,language
Men det var,"Men det var ikke bare det at han hadde mistet både sin hustru og sin sønn. Han var også så bunnløst fattig at han ikke visste sin arme råd, og han kjente det som om all kraft hadde forlatt ham. Det var bare viljen som tvang ham til å arbeide. Tross sin høye alder ar beidet han for to. Sent og tidlig var han i sving med rydning og tøm merhogging, men det forslo ikke, like fattig og tom var han. Han skjønte ikke sjøl hvordan han holdt ut, og han kjente det ofte som om han gikk i søvne, men han orket ikke å sitte med hendene i fanget når så mye sto på spill. Den som hadde en gard som Gro haug kunde være helt ovenpå, men når han sto der som en fattig mann, var det bare elendigheta. Det vilde være godt for Elin om hun kunde ha komrnet til Grohaug, tenkte han, for de folkene vilde nok ta seg av henne. De vilde nok hjel pe henne til å komme over sorgen, og",nno
Det var ein,"Det var ein del av avtalen at eg skulle vera med under gravinga av den hemmelege radiosendaren, fortel Thor Wara til Dag og Tid. Gravingsarbeidet, som var planlagt utført første veke i april, vart brått utsett.
som kunne hindre arbeidet til Wara. Det er ein stor fordel om slike hendingar kan verta avdekka før, meiner han.
dei planane vi hadde for grave arbeidet, seier han. —Vi såg oss litt usikre ved alle desse sperringane. —Såg du på desse vaktposta ne som noko uventa? —Det var ikkje uventa, men like fullt var det ein fordel at vi fekk avdekka det. Då vert det ein ting mindre å ta omsyn til.
arbeid med norsk overvaking steneste på førehand. —Det er vel ingen grunn til å tvile på at overvakingstenesta er orientert om kor sendarane er plasserte. Men eg vil understre ke at eg har fått klarsignal frå mine overordna frå London om dette samarbeid",nno
Det var så,"Det var så mye som skulle vært gjort før den store dagen kommer. Og tida kan bli veldig knapp. For den store dagen som vi venter på, kommer bare en gang! I morgen er det allerede første søndag i faste. Forberedelsene til påske handler om å la noe være ugjort. Det handler om å gjøre noe annet enn det vi strengt tatt må, el ler det som lønner seg best for oss seiv eller for andre.
at vi ikke trenger å gjøre alt vi har planlagt, at vi ikke trenger alt som vi eier, og at vi ikke har en masse aktiviteter i gang som gjør at vi føler at vi må haste oss videre. Det er det som skjer når tiden blir for knapp. Å leve slik handler egentlig ikke om fråvær av noe, men mer om nærvær. Vi er til stede i det som skjer. Vi ser andre og tar oss av dem. Vi ser Gud i andre. «Vi er skyldige til å bære frem for ham takk for alt», skrev Paulus (1. Tessaloni ker 5,18).",nno
Ja det var,"Ja det var en rigtig god og sjov tur og sikke skønne mennesker der var med, så kan man da kun få en god start på turen. Vejret var helt fint , så de to første dage i parken var bare helt suveræne. Vi boede ved Zara Gate, så det var dejlig let at komme til parken og ind i parken fra denne side. Dog var der ret mange sælgere udenfor parken som blev meget nærgående og skulle have penge for billeder, ture i vognene og skulle have en i hånden for at holde pladserne i køen. Det skal man lige være opmærksom på så man ikke bliver snydt i løbet af dagen, for det var ret svært at komme forbi uden at købe noget, så man er nød til at være lidt hård ved nogle af de sælgere. Parken er flot og har mange forskellige temaparker at byde på, dog anbefaler jeg ikke at man giver sig i kast med dem alle, med mindre man har lidt tid til overs, for det går rigtig stærkt i dem alle",nno
Ja det er,"Ja det er mye som er forandret siden den gang. Nå om dagen er det ikke mye å velge mellom når det gjelder ølmerker der ute på øyriket. Det er i alle fall inntrykket jeg får når jeg reiser rundt i de forskjellige fiskeværene. Når jeg nå er ferdig med sesongen på Myre så er det kun Myre brygge, Fiskeværet og Sjøanlegget igjen. I tillegg er det en kiosk som tar inn en type øl fra det lokale utestedet, men det er ikke så lett å få tak i dette ølet der. Dette er trist med tanke på at man ønsker lokale varer så langt det lar seg gjøre. I dag er det ikke mulig da det ikke leveres inn til kjeden der kiosker holder til. Den største aktøren på Myre er Myre brygge. Jeg har vært innom mange utsteder som har et lokalt fokus og det kan anbefales til alle som reiser rundt om i landet å oppleve det selv.
Håper disse stedene kan få levere varen lokalt om dere er så heldig å ha noe",nno
Så var det,"Så var det dags! Äntligen! Första riktiga skoldagen på KTHs stora campus i Flemingsberg! Så spännande, och så mycket att smälta och ta in!
Första året var jag lite nervös inför skolstarten, men det blev bara roligt. Trots att jag var ny i klassen, så var alla hjälpsamma – både lärare och kursare. Nu när jag började andra året så kände jag dock att “det blir nog ändå svårt”. Att byta från ettan till tvåan känns som att “gå från enkel till svår”, men det är väl vad jag har gjort och det känns faktiskt inte så betungande. Det var faktiskt roligare idag än igår och då kände jag att jag kunde så mycket! Så vi får se vad det blir av detta år, men hur ska jag säga det där ordspråket: “Kunskap är aldrig tungt att bära”?
Vänlig hälsning, Linn
Publicerad i Studentliv Etiketter:",nno
Det var som,"Det var som vanlig mange som deltok på skikarusel len denne gangen og spe akertjenesten i hallen kun ne stadig opplyse om re sultater og løpere. De som deltok var i klassen 2011/2012, 2009/2010, 2008/2007 og 2006/ 2005. Noen gikk også bare et par runder uten tidta king. Mange var nok ivri ge etter å teste de nye ski ene, som for mange, var kjøpt til jul.
dersen og Marie Borgen Hagerupsen fra skigrup pa i IL Forsøk var ansvar lig for tirsdagens renn. De sørget for at alt gikk som normalt, og var hele tiden tilgjengelige, om noen løpere hadde noen spørsmål. For de som ikke var fornøyd med egne resultater, kunne de også dele ut en diplom etter målpassering. Noe som alltid er like populært, og kanskje gir litt ekstra motiva sjon til å trene litt mer før neste renn.
Skikarusellen arrange res hver uke fra 16. janu ar, frem til påske, med noen",nno
Det er ikkje,"Det er ikkje alltid like godt å veta kva som er realitetar, kva som er draum, kva som er oppdikta og kva som er diktaren sitt språk. Er det diktaren eller forteljaren sin eigen «jeg» som fortel soga? Vi kan lesa den forvitnelege romanen «Sveve over vatna» av Ragnar Hovland og spørja oss sjølv. Forteljaren Ragnar Hovland er ein av desse forfattarane som har ein stil som det går an å lesa.
fengslar av handlinga og blir interessert i personane. Han ser ut til å kunna skriva om kva det skal vera. og likevel vera interessant. Det er så langt ifrå lett! Diktaren Ragnar Hovland ser og ut til å kunna skriva om kva det skal vera. og likevel vera interessant. Den som ikkje har lese noko av han for denne boka. vil i alle fall ha godt av å lese denne. Ragnar Hovland har her skrive ein roman. Boka handlar om",nno
Kor mange prosent,"Kor mange prosent av dei som står i manntallet i Bø røysta ved stortingsvalet 2013?
Markus Kaasa Borgan (9) - Eg trur at det var litt over 90 prosent.
Karine Nordbø (10) - Eg tippar at det var i alle fall 95 prosent som røysta ved stortingsvalet 2013. Eg trur at 99,9 prosent av dei vaksne røysta. Det er jo valpliktig, så då er ein nesten nøydd til å røyste.
Gunn Marit Sanden (34) - Eg tippar at rundt 90 prosent av dei i Bø som kunne stemme stemte. Då reknar eg med at også 16- og 17-åringane stemte. Eg trur ingen valkunnige lét vere å stemme.
Therese Wendt (26) - Eg håpar og trur at dei fleste i Bø har stemt ved stortingsvalet. Eg trur det er ein god del prosent fleire enn 90.
Katrine Tveitan (26)
- Eg trur og håpar det var meir enn 90 prosent som brukte stem",nno
Det er veldig,"Det er veldig hyggelig at så mange har ønsket å bidra på årets juleutstilling. For å vise dette i praksis, har vi laget et lite knippe med bilder som viser litt av det som selges. Hvis du vil titte nærmere – og kanskje kjøpe noe – har du kommet til riktig sted! Her []
I dag, mandag 10. september, starter arbeidet med å klargjøre lokalene våre i Øvre Langgate 47 til utstillingen som åpner fredag 21. september. I løpet av uken må vi lage ferdig glassdisker til å stille ut bildene i – og så må vi montere bilder der de skal stilles ut. []
Det begynner å bli en god stund siden sist vi la ut nyheter her. Sommeren kom brått og litt for tidlig, og når det i tillegg er ganske hektisk aktivitet med mye som skjer, så har det rett og slett ikke blitt tid til overs til dette. Her er i []",nno
