tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu,compression_ratio,pos_compression_ratio,3_gram_diversity_score,4_gram_diversity_score
"[ , Ja, ja, ,, de, skal, få, ., 
, Han, skok, det, av, seg, ,, gjekk, ut, i, det, heite, æsande, håballsolskinet, ., Henta, ci, øks, i, vedskjolet, ., Tunet, lukta, av, solbrann, Han, reiste, til, skogs, og, rette, opp, gjerdet, kring, hamnehagen, ., För, rundt, og, skifte, ut, rotne, stolpar, ., Trakka, i, maur, og, blekkegras, og, tørr, lyng, ., I, granskuggar, og, røysar, og, hoggorm, ., Einstapen, stod, stri, ., Konvallane, var, kvite, av, voks, ,, Marihand, greip, ut, i, lufta, ., Det, rauk, tjukt, og, gult, frå, einerbuskane, ., Brun, storfugl, sprang, framfor, ein, med, oppbrusa, fjører, :, 
, Per, sveitta, og, skifte, ut, stolpar, ., Han, kom, ut, pa, bergknattar, og, sig, ned, til, Bufast, ., 
, hans, ., Han, syntes, det, var, ei, umåteleg, stjerne, ., 
, Vardagsfolk, ., 
, Av, Kerstin, Hed, Vi, år, den, ätt, ,, som, alltid, skall, förbli, ., vi, ,, gråa]",SPACE INTJ INTJ PUNCT PRON AUX VERB PUNCT SPACE PRON VERB PRON ADP PRON PUNCT VERB ADP ADP DET ADJ ADJ NOUN PUNCT X X NOUN ADP NOUN PUNCT NOUN NOUN ADP NOUN PRON VERB ADP NOUN CCONJ ADJ ADP NOUN PROPN NOUN PUNCT VERB ADP CCONJ VERB ADP PROPN NOUN PUNCT NOUN ADP PROPN CCONJ PROPN CCONJ ADJ PROPN PUNCT ADP PROPN CCONJ PRON CCONJ NOUN PUNCT NOUN VERB NOUN PUNCT NOUN AUX ADJ ADP NOUN PUNCT PROPN VERB ADP ADP NOUN PUNCT PRON X ADJ CCONJ ADJ NOUN NOUN PUNCT ADJ NOUN VERB ADP PROPN ADP NOUN NOUN PUNCT SPACE PROPN NOUN CCONJ VERB ADP NOUN PUNCT PRON VERB ADP PROPN NOUN CCONJ ADV ADP ADP PROPN PUNCT SPACE PRON PUNCT PRON VERB PRON VERB DET ADJ NOUN PUNCT SPACE NOUN PUNCT SPACE ADP PROPN PROPN PRON NOUN PRON ADV PUNCT ADP ADV NOUN VERB PUNCT PRON PUNCT NOUN,0.06512301013024602,0.4073520249221181,151,691,0.40397350993377484,0.07330162401542407,1.419,3.128,2.756,3.756
"[ , Då, eg, fekk, høyra, at, ingen, annan, enn, matmusikken, skulle, fa, koma, inn, i, det, fyrste, laget, som, sendelaget, gjorde, for, sendelaget, frå, den, svenske, riksdagen, ,, då, sende, eg, bod, til, ordføraren, ,, om, eg, ikkje, fekk, lov, til, å, koma, inn, på, trevet, I, ein, avkrok, der, ingen, kunne, sjå, meg, ,, og, der, høyra, på, talane, ,, Men, verten, ,, kjøpmann, K., ., .., ,, svara, for, gjesten, sin, ,, han, kom, visst, i, hug, då, han, var, med, i, «, Reformforeninga, », «, Hels, Vinje, at, han, no, er, i, Trondheim, !, 
, «, Det, skal, vel, seia, ., », svara, eg, ,, eat, eg, no, er, i, den, kråkekroken, der, folk, kan, stengja, seg, inne, med, dårskapen, sin, ., 
, Eg, sende, bod, tilbake, at, eg, gjekk, med, riksens, grunnlov, I, handa, ,, og, dersom, nokon, torde, stengja, meg, ute, ,, skulle, vi, talast, med, om, den, ting, ,, for, det, var, rikskassa, som, gjorde, laget, ,, og, folk, hadde, rett, til, å, høyra, det, som, vart, sagt]",SPACE X X X PROPN SCONJ DET PROPN ADP NOUN AUX VERB NOUN ADP ADP DET ADJ NOUN PRON NOUN VERB ADP NOUN PROPN DET ADJ PROPN PUNCT X X X X ADP NOUN PUNCT ADP X X VERB NOUN SCONJ PART VERB ADP ADP NOUN ADP ADJ NOUN SCONJ PRON AUX VERB PRON PUNCT CCONJ ADV X ADP NOUN PUNCT CCONJ NOUN PUNCT NOUN PROPN PUNCT PUNCT PUNCT NOUN ADP NOUN PRON PUNCT PRON VERB ADJ ADP X X PRON AUX ADP ADP PUNCT PROPN PUNCT PUNCT PROPN PROPN SCONJ PRON X AUX ADP PROPN PUNCT SPACE PUNCT PRON AUX ADV NOUN PUNCT PUNCT X X PUNCT X X X AUX ADP DET NOUN SCONJ NOUN VERB VERB PRON ADP ADP NOUN PRON PUNCT SPACE PROPN VERB NOUN SCONJ SCONJ X VERB ADP NOUN NOUN ADP NOUN PUNCT CCONJ SCONJ PROPN VERB PROPN PRON ADP PUNCT AUX PRON ADV ADP ADP DET NOUN PUNCT CCONJ PRON AUX NOUN PRON VERB NOUN PUNCT CCONJ NOUN VERB NOUN SCONJ PART VERB PRON PRON AUX VERB,0.050518134715025906,0.37983402489626633,174,772,0.5919540229885057,0.1858746861263311,1.609,3.045,2.626,3.626
"[ , I, Aurlandselva, var, andelen, presmolt, laks, rekordhøg, mellom, toåringane, ,, dette, var, også, den, einaste, årsklassa, av, laks, som, hadde, fisk, som, blei, karakterisert, som, presmolt, ,, og, det, er, første, gong, berre, ein, årsklasse, av, laks, utgjer, presmoltproduksjonen, i, Aurlandselva, (, tabell, 3, ), ., 
, For, aure, var, 86, toåringar, presmolt, i, 2008, ,, dette, er, det, største, antalet, presmolt, som, er, registrert, for, denne, aldersgruppa, ,, andelen, var, derimot, ikkje, spesielt, stor, noko, som, skuldast, at, det, blei, fanga, rekordmange, toåringar, av, aure, i, 2008, (, tabell, 3, ), ., 
, Tabell, 3., Antal, aure, og, laks, av, den, einskilde, aldersgruppe, og, antal, av, desse, som, er, presmolt, og, andel, (, %, ), presmolt, av, kvar, aldersgruppe, som, blei, fanga, under, elektrofiske, i, Aurlandselva, i, sidan, 1995., 
, I, Vassbygdelva, var, andelen, av, presmolt, laks, og, aure, om, lag, som, gjennomsnittet, for, alle, årsklass]",SPACE ADP PROPN AUX NOUN ADJ NOUN NOUN ADP NOUN PUNCT PRON AUX ADV DET ADJ NOUN ADP NOUN PRON VERB NOUN PRON AUX VERB SCONJ NOUN PUNCT CCONJ PRON AUX ADJ X X X NOUN ADP NOUN VERB NOUN ADP PROPN PUNCT NOUN NUM PUNCT PUNCT SPACE ADP NOUN AUX NUM NOUN NOUN ADP NUM PUNCT PRON AUX DET ADJ NOUN NOUN PRON AUX VERB ADP DET NOUN PUNCT NOUN AUX ADV ADV ADJ ADJ NOUN ADP NOUN SCONJ PRON ADJ VERB ADJ NOUN ADP PROPN ADP NUM PUNCT NOUN NUM PUNCT PUNCT SPACE NOUN ADJ PROPN PROPN CCONJ NOUN ADP DET ADJ NOUN CCONJ NOUN ADP NOUN PRON AUX NOUN CCONJ NOUN PUNCT NOUN PUNCT NOUN ADP X NOUN PRON AUX VERB ADP ADJ ADP PROPN ADP NOUN NUM SPACE ADP NOUN AUX NOUN ADP ADJ NOUN CCONJ NOUN ADP NOUN ADP NOUN ADP DET NOUN,0.05276073619631902,0.3806266318537853,148,815,0.4864864864864865,0.07576815719896002,1.79,3.004,2.523,3.523
"[ , Det, vart, berre, ei, hås, kviskring, ., 
, Are, måtte, få, han, til, dokter, så, snart, som, det, let, seg, gjera, ., 
, Men, det, var, fullt, av, soldatar, i, fjellet, ., Ein, kunne, aldri, vita, kven, ein, møtte, ., 
, Her, var, både, ven, og, fiende, ., 
, Det, ville, bli, svært, vanskeleg, å, bera, Sverre, bort, til, hyttene, der, nord-mennene, heldt, til, ., Han, måtte, over, eit, høgde-drag, og, var, redd, for, at, dei, kunne, bli, plaffa, ned, før, dei, kom, fram, ., Skulle, han, ikkje, heller, prøva, å, bera, Sverre, ned, i, bygda, ?, Der, kunne, han, kanskje, få, tak, i, ein, skikkeleg, dokter, ?, 
, Are, kom, på, at, far, til, Åse, hadde, ei, hytte, ved, Bor-vatnet, ., 
, Han, måtte, i, alle, fall, prøva, ., Det, hasta, nok, med, å, få, Sverre, til, ein, kyndig, dokter, ., 
, Han, måtte, laga, ein, kjelke, av, skiene, ., Men, korleis, skulle, han, få, det, til, ?, Jau, ,, han, hadde, band, i, rygg-sekken, ., Og, der, stod, ei, einsleg, fjell-bjørk, ., 
, ein]",SPACE PRON VERB X X X NOUN PUNCT SPACE PROPN AUX VERB PRON ADP NOUN ADV ADJ ADP DET VERB PRON X PUNCT SPACE CCONJ PRON AUX ADJ ADP NOUN ADP NOUN PUNCT X AUX ADV PROPN PROPN X VERB PUNCT SPACE ADV AUX CCONJ NOUN CCONJ NOUN PUNCT SPACE PRON AUX VERB ADJ ADV PART VERB PROPN ADP ADP NOUN SCONJ NOUN ADJ ADP PUNCT PRON VERB ADP X NOUN CCONJ AUX ADJ SCONJ SCONJ PROPN AUX VERB NOUN ADP SCONJ NOUN VERB ADP PUNCT AUX PRON X ADV ADJ PART VERB PROPN ADP ADP NOUN PUNCT ADV AUX PRON ADV VERB NOUN ADP X PROPN NOUN PUNCT SPACE PROPN VERB SCONJ SCONJ NOUN ADP PROPN VERB DET NOUN ADP NOUN PUNCT SPACE PRON AUX ADP DET NOUN VERB PUNCT PRON VERB ADV SCONJ PART VERB PROPN ADP X ADJ NOUN PUNCT SPACE PRON AUX VERB X NOUN ADP NOUN PUNCT CCONJ ADV AUX PRON VERB PRON ADP PUNCT INTJ PUNCT PRON VERB NOUN ADP NOUN PUNCT CCONJ ADV VERB DET ADJ NOUN PUNCT SPACE X,0.05154639175257732,0.4001375515818416,177,776,0.6101694915254238,0.1638186552196312,1.573,3.205,2.68,3.68
"[ , Ei, lita, kjøle, av, austavind, kom, andande, da, og, da, ,, ei, venlig, lita, helsing, frå, andre, stader, i, verda, ,, der, dei, hadde, det, ansles, enn, her, ., Eller, ein, kjente, det, som, ei, hjelpande, hand, :, utpå, natta, har, vi, kanskje, austavinds-rokke, her, ., Det, tergar, opp, dønningen, kan, hende, ,, men, det, skulde, da, sette, storsjøen, på, plass, ., det, har, det, ofte, gjort, ., 
, —, Der, kjem, "", n, far, sjøl, ,, sa, eit, av, barna, da, Helmer, kom, småsyngande, ned, frå, haugen, ., Han, syng, voggevisa, si, nå, ., —, Stjernemikkelen, vår, ,, sa, den, andre, gapungen, ,, for, Helmer, såg, på, stjernene, Og, ,, sig, pd, mange, ting, han, ,, men, det, var, berre, kjærlig, sagt, av, ungen, ., -, Og, der, smatt, ', n, Roald, inn, i, bedehus-svala, ,, sa, dei, ., Det, var, ein, Mikkel, det, ,, vart, dei, einige, om, ., Mora, tok, borti, gutungen, ,, og, da, tagde, dei, ., Dei, kunde, vel]",SPACE DET PRON VERB ADP NOUN VERB ADJ ADV CCONJ ADV PUNCT DET ADJ NOUN NOUN ADP DET NOUN ADP PROPN PUNCT SCONJ PRON VERB PRON VERB ADP ADV PUNCT CCONJ PROPN VERB PRON SCONJ DET ADJ X PUNCT ADP NOUN AUX PRON ADV NOUN ADV PUNCT PRON ADJ ADP NOUN AUX VERB PUNCT CCONJ DET NOUN SCONJ VERB NOUN ADP NOUN PUNCT PRON AUX PRON ADJ VERB PUNCT SPACE PUNCT ADV VERB PUNCT PROPN NOUN DET PUNCT VERB PROPN ADP NOUN SCONJ PROPN VERB ADJ ADP NUM NOUN PUNCT PRON VERB NOUN VERB ADV PUNCT PUNCT NOUN PRON PUNCT VERB DET DET NOUN PUNCT ADP PROPN VERB ADP NOUN CCONJ PUNCT ADV VERB ADJ NOUN PRON PUNCT CCONJ PRON AUX ADV ADJ VERB ADP NOUN PUNCT PUNCT CCONJ ADV VERB PUNCT PROPN PROPN ADP ADP PROPN PUNCT VERB PROPN PUNCT PRON AUX X PROPN PRON PUNCT VERB PROPN ADJ ADP PUNCT NOUN VERB ADP NOUN PUNCT CCONJ ADV ADJ NOUN PUNCT DET NOUN ADV,0.05486968449931413,0.3877647058823525,165,729,0.5454545454545454,0.1623139024872651,1.531,3.071,2.774,3.774
"[ , Praktisk, tolka, for, skule, og, heim, ., 
, Bokreidar, Lunde, &, co., 
, I, mange, aar, hev, eg, nytta, Markusevangeliet, i, konfirmantupplæringi, ., Denne, tolkingi, er, daa, nærmast, ei, frukt, av, det, kjennskapet, til, dette, evangeliet, ,, eg, ved, det, hev, fenge, ., Eg, lærde, aa, sjaa, dei, fyremunar, ,, som, Markusevangeliet, hev, ,, naar, det, gjeld, upplæringi, ., Det, er, kort, og, dramatisk, ,, inneheld, mykje, meir, handling, enn, taler, ,, er, difor, meir, konkret, og, skynlegt, for, dei, unge, enn, noko, av, dei, andre, ., —, Fyremaalet, mitt, hev, ikkje, vore, vitskapelegt, ,, men, berre, det, aa, peika, paa, det, livande, Jesusbilæte, ,, som, Markus, gjev, ,, og, lata, dei, unge, faa, kjenna, det, livets, pulsslag, som, gjeng, gjenom, skildringarae, ., Det, er, mi, von, ,, at, tolkingi, mi, til, trass, for, dei, mange, veilor, vil, vera, til, nytte, ved, religionsupplæringi, i, folkeskul]",SPACE ADJ NOUN ADP NOUN CCONJ ADP PUNCT SPACE PROPN PROPN CCONJ NOUN SPACE ADP ADJ NOUN X X X PROPN ADP NOUN PUNCT DET NOUN AUX NOUN ADV DET NOUN ADP DET NOUN ADP DET NOUN PUNCT PRON ADP DET NUM NOUN PUNCT PROPN PROPN X PROPN PROPN PROPN PUNCT PRON PROPN VERB PUNCT X X NOUN NOUN PUNCT PRON AUX ADJ CCONJ ADJ PUNCT X PROPN PROPN NOUN ADP NOUN PUNCT AUX ADV ADJ ADJ CCONJ NOUN ADP DET ADJ ADP NOUN ADP DET DET PUNCT PUNCT PROPN PRON X X X NOUN PUNCT CCONJ ADV X X X X DET ADJ ADJ PUNCT ADP PROPN X PUNCT CCONJ NOUN DET ADJ ADV VERB DET NOUN NOUN ADP NOUN ADP NOUN PUNCT PRON AUX PRON PROPN PUNCT SCONJ NOUN NOUN ADP NOUN ADP PROPN ADJ PROPN AUX VERB ADP NOUN ADP NOUN ADP NOUN,0.05019815059445178,0.38621468926553787,146,757,0.4657534246575342,0.10694620160649468,1.614,2.824,2.693,3.693
"[ , Han, hevder, dette, blir, siste, Puls-konsert, for, en, stund, ., 
, -, Vi, har, gjort, en, god, jobb, og, vi, har, gått, i, null, .]",SPACE PRON VERB PRON VERB ADJ NOUN ADP DET NOUN PUNCT SPACE PUNCT PRON AUX VERB DET ADJ NOUN CCONJ PRON AUX VERB ADP NUM PUNCT,0.24761904761904763,0.4142857142857145,26,105,0.6153846153846154,0.07625600991232633,0.746,1.024,2.909,3.909
"[ , Kvinnheringen, har, tidlegare, skrive, om, Husnes, Utvikling, sine, planar, om, eit, badeanlegg, med, fleire, trampolinar, i, Husnesparken, ., Det, er, no, nedskalert, og, planen, er, å, få, på, plass, ein, etterlengta, leikeplass, i, tilknyting, til, Husnes, sentrum, ., 
, –, Badeanlegget, er, lagt, på, is, inntil, vidare, ., No, er, det, snakk, om, ein, familiepark, beståande, av, leikeapparat, ,, benkar, og, ei, grillhytte, ., Sånn, at, ungane, kan, kunna, leika, og, ha, det, kjekt, ,, medan, foreldra, kan, sitja, og, sjå, på, ., Det, er, ikkje, leikeplassar, i, tilknyting, til, Husnes, sentrum, i, dag, ,, så, dette, trur, vi, vil, vera, eit, kjærkome, anlegg, for, husnessamfunnet, ,, seier, Olsen, ., 
, Familieparken, er, planlagd, ved, Odin-stranda, like, ved, rohuset, ., 
, –, I, dette, området, ligg, også, den, populære, frisbeegolfbanen, ., Så, med, familieparken, på, plass, ,, så, håpar, vi, det, kan, bli, eit, rekreasjonsområde, som, mange, kan, ta, i, bruk, ,, seier, Ol]",SPACE NOUN VERB PROPN VERB ADP PROPN PROPN PRON NOUN ADP DET NOUN ADP PROPN PROPN ADP PROPN PUNCT PRON AUX X ADJ CCONJ NOUN AUX PART VERB ADP NOUN X ADJ NOUN ADP NOUN ADP PROPN NOUN PUNCT SPACE PUNCT NOUN AUX VERB ADP NOUN ADP PROPN PUNCT PROPN AUX PRON NOUN ADP PROPN NOUN ADJ ADP NOUN PUNCT NOUN CCONJ DET NOUN PUNCT ADV SCONJ PROPN AUX X PROPN CCONJ VERB PRON ADJ PUNCT ADV PROPN AUX NOUN CCONJ VERB ADP PUNCT PRON AUX ADV ADJ ADP NOUN ADP PROPN NOUN ADP NOUN PUNCT CCONJ PRON VERB PRON AUX VERB X PROPN NOUN ADP NOUN PUNCT NOUN PROPN PUNCT SPACE NOUN AUX NOUN ADP PROPN ADV ADP NOUN PUNCT SPACE PUNCT ADP DET NOUN VERB ADV DET ADJ NOUN PUNCT ADV ADP NOUN ADP NOUN PUNCT ADV VERB PRON PRON AUX VERB DET NOUN PRON ADJ AUX VERB ADP NOUN PUNCT NOUN PROPN,0.04738760631834751,0.3762273901808787,155,823,0.5612903225806452,0.1577961307174989,1.644,3.09,2.696,3.688
"[ , Undulat, med, bur, til, salgs, ,, kr, .., 40, Billett, mrk, ., «, 157, », .]",SPACE PROPN ADP NOUN ADP NOUN PUNCT NOUN PUNCT NUM PROPN NOUN PUNCT PUNCT NUM PUNCT PUNCT,0.4727272727272727,0.4633333333333333,17,55,0.11764705882352941,0.07808966656190802,0.518,1.0,3.0,4.0
"[ , Like, tydelege, har, ordførar, Jenny, Følling, (, Sp, ), og, varaordførar, Anne, Lilleaasen, (, H, ), vore, ., Dei, vil, ha, alternativ, 2, ,, sjølv, om, ein, må, finne, pengane, ein, stad, ., For, inne, i, forslaget, til, økonomiplan, for, 2024-27, ,, ligg, Sande, skule, berre, inne, med, 155, millionar, kroner, ., 
, Aller, helst, vil, Folland, sjølvsagt, ha, alternativ, 3, ,, men, «, Rolls-Royce-løysinga, », til, 264, millionar, ser, ho, ikkje, føre, seg, at, politikarane, finn, rom, til, ., 
, Alternativ, 2, til, 199, millionar, legg, opp, til, å, rive, nokre, av, fløyene, og, bygge, opp, i, høgda, ., Det, applauderer, Folland, ., 
, –, Og, då, må, det, bli, lagt, inn, pengar, for, uteområda, ., Ungane, har, ingenting, å, gjere, her, ., Det, vi, har, ,, har, FAU, skrapa, saman, pengar, til, ., 
, Etter, planen, skal, skulen, stå, klar, i, 2026., Derfor, har, ein, behov, for, å, avklare, løysing, og, sette, av, pengar, i, økonomiplanen, no., 
, –, Dei, må, for, Guds, skuld, kome, med, ei, rask]",SPACE ADV NOUN VERB NOUN PROPN PROPN PUNCT PROPN PUNCT CCONJ NOUN PROPN PROPN PUNCT PROPN PUNCT PROPN PUNCT NUM AUX VERB NOUN NUM PUNCT NOUN X PROPN AUX VERB PROPN X X PUNCT CCONJ ADP ADP NOUN ADP NOUN ADP ADJ PUNCT VERB PROPN X ADV ADP ADP NUM ADJ NOUN PUNCT SPACE ADV ADV AUX PROPN ADV VERB NOUN NUM PUNCT CCONJ PUNCT PROPN PUNCT ADP NUM NOUN VERB NOUN X VERB PRON SCONJ NOUN VERB NOUN ADP PUNCT SPACE ADJ NUM ADP NUM NOUN VERB ADP SCONJ PART VERB ADJ ADP NOUN CCONJ VERB ADP ADP NOUN PUNCT PRON VERB PROPN PUNCT SPACE PUNCT CCONJ ADV AUX PRON AUX VERB ADP NOUN ADP ADJ PUNCT PROPN VERB PRON PART VERB ADV PUNCT PRON PRON VERB PUNCT VERB PROPN PROPN PROPN PROPN ADP PUNCT SPACE ADP NOUN AUX NOUN VERB ADJ ADP NUM ADV VERB PROPN NOUN SCONJ PART VERB NOUN CCONJ VERB ADP NOUN ADP NOUN NOUN SPACE PUNCT NOUN AUX ADP PROPN X X ADP DET ADJ,0.06756756756756757,0.41631372549019563,171,814,0.47953216374269003,0.12221850488922345,1.521,3.215,2.761,3.761
