prompt,generated_text,language
Men det var,"Men det var ikke bare tilreisende som fant veien til Søre Osen denne fredagsettermiddagen og kvelden.
Allerede ved innkjøringen ved ungdomsherberget, var det lang kø for å komme utpå med båt.
– En veldig fin kveld med fint vær og masse folk. Vi selger alt vi har av middag, og i tillegg selger vi lapskaus, pølser, hamburgere, brus, kaffe, vafler og kaker, forteller Oddgeir Løvtjernet.
– Det er ikke så verst med bare én dag og én forestilling, det må gå bra, mener han.
Men mange valgte også å nyte Søre Osen-naturen fra land, og både Søre Osens sentrum og omegn var å betrakte som ei sammenhengende folkevandring ved fjorden.
Men selv den flotteste stranda i Søre Osen kan ikke bli til evig tid. Nå i sommermånedene er det lite bading, og da blir det fort til at det blir sand og stein i stedet.
Men en kveld som denne går nok likevel i minneboka",nno
Det var ein,"Det var ein tung dag for alle som har vore engasjert i pro sjektering, anbodsrunde, bygg og anlegg og fram til no som første spadetak er tatt. Det er ikkje lett å kome til eit punkt «der det skulle ha vore».
No er det berre å brette opp ermene og arbeide ufortrødent vidare med å følgje dei oppsette tidsfristar. Då trur i alle fall eg at vi kan gle oss over eit flott byggverk som vil gjere stor nyt te for seg og gje folket på Tys nes eit enda betre tilbod. At det er blitt noko billigare enn først forventa er det god grunn til å glede seg godt over.
I samband med opninga av det nye helsehuset vil det bli både kulturelle innslag og underhaldning, og for å kome inn må ein ha kort eller brikke frå kommunen eller helseforeta ket.
nen, kan dei henvende seg til kommunen.
Så er det vel slik at det er mange utfordringar når fleire skal arbeide sa man for å",nno
Det var så,"Det var så som så med forhol dene da Elverum svømmeklubb avviklet sitt klubbmesterskap i svømming på Elverum ungdoms skole onsdag. Svømmerne fikk ikke den treningstid de skulle ha, og det ble bare med en øvelse. Svømmeklubben håper også at den nye svømmehallen kan tas i bruk til det planlagte klubb mesterskap 18. desember, men det blir det opp til Norges Svøm meforbund å bestemme. Det var ikke den helt store inter esse for klubbmesterskapet, men noen fulgte med på svømmeteknik ken til instruktør Gunnar Berg (bildet) som instruerte den ene svømmeren etter den andre. Elverum videregående skole er blitt Elverum Svømmeklubbs klubbhus, så nå har klubben fått en egen og fin basis. .
Det begynner å hjelpe, men det var trangt om plassen da Elve rum Svømmeklubb hadde klubbmesterskap 1 svømming onsdag. På bildet er det Tor Åge Sveen som svømmer motstrøms. ",nno
Ja det var,"Ja det var det som var saka: At den nye skuledirektø ren ikkje kunne lesa eit stykke av Henrik Ibsen. Han hadde lese stykket som stod i leseboka på skulen, og sa sidan at det kunne han godt - og kva han hadde lært i norsk på skulen elles kunne han ikkje ha gløymt det. Om det var rett, så var det ikkje så mykje verdt, endå det var mange gode sider ved stilen. Men det var noko anna som vart klårt for meg: han var ikkje diktar av rang. Han kunne nok skriva, men ikkje skriva dikt som kunne verta klassisk dikting. Ein mann av hans støpning, måtte vera ein fin kunstnar og ein tenar av sitt kall.
Ein annan mann av hans støpning skreiv ei av dei vakraste salmane han veit, og han skreiv det på norsk. Han heitte Olaf Hillestad og diktet heiter «Fagert er lan det du oss gav.» Olaf Hille",nno
Ja det er,"Ja det er ingen tvil! I år er det 70 år siden Biri idrettslag ble stiftet og det vil bli markert ved et jubileumsstevne som arrangeres på Biri søndag av Biri IL — og Biri A.I.F. Etter hva vi har fått opplyst er det ingen direkte sammenheng mel lom disse to lagene, men vi synes likevel det ville vært naturlig om A.I.F. hadde vært med i år når det gjelder arrangement- av et slikt stevne. En god del ungdom på Biri er medlemmer av Biri A.I.F. Når så ikke er tilfelle, kan ikke vi skjønne annet enn at det må skyldes en forglemmelse fra idrettslagets side at de ikke blir med av arrangøren for dette jubileumsstevne. Vi vil så sterkt vi kan henstille til begge foreninger om at det blir tatt opp med det aller forste — slik at både Biri A.I.F og Biri IL kan bli med på et større arrangement en gang ut på forsommeren. For det er så",nno
Så var det,"Så var det klart for å få besøk. Det var nesten alltid fint vær når vi skulle på tur. Etter det de gamle fortalte, visste vi at det kom til å bli en stor dag. Alle sammen var kledd til den store dagen. Alle hadde like luer, og lik ransel på ryggen. Det var like viktig med like sko.
Jeg sto å ventet sammen med mange av vennene mine utenfor den staselige inngangsdøren til Storbukt skole. Der inne satt det en liten mann som jeg visste var ordføreren. Mannen het Helge Aslaksen. Han hadde en stor, grå dress på seg. Den hadde en rød trikot under dressen og rødt slips med hvite prikker rundt halsen. Det var det eneste ordet som jeg forsto av den lille talen som Aslaksen holdt da vi fikk komme inn å se på at klasseforstanderen, lærerinna og et par elever sto og hilste på oss. Hun som læreren og de andre elevene hadde hilst på, var ikke læreren vår, hun var søsteren til",nno
Det var som,"Det var som kjent en episode i forkant av kampen mellom Start og Strømsgodset 26. september, der det ble sagt «jævla soper» og «homse» til Godset-spiller Herman Stengel.
Strømsgodset har valgt å politianmelde dette, mens Start altså har valgt å ikke gjøre noe med hendelsene.
Helt opp til dagens situasjon har det ikke vært en intern prosess i Start, men etter de siste dagers debatt i media valgte de for noen dager siden å legge ut denne meldingen på sin hjemmeside. :
""På bakgrunn av den siste ukes skriverier knyttet til temaet diskriminering og seksuell orientering, og den manglende diskusjonen i norsk idrett generelt, ber vi om at det blir tatt initiativ til en bred diskusjon der også de øvrige idrettsforbund, særforbund, kretser og Norges idrettsforbund møtes for å utveksle synspunkter og forslag til tiltak.
Strømsgodsets trener, Ronny Deile, valgte torsdag morgen å trekke seg, og vi registrerer med glede at en rekke andre sentrale politikere har ønsket",nno
Det er ikkje,"Det er ikkje vanskeleg å skjøna at mange av dei mest utsette kom munane i Noreg har gått til det skrittet å slå seg saman med nabo kommunen. Eit slikt samarbeid vil krevja langt fleire ressursar, enn det dei fleste kommunane er i stand til å setta av til slikt ar beid.
På Vestlandet var det fire av fylka som ikkje hadde nokon samanslå ingar. Vi snakka om ein landsdel som er samansett av svært ulike kommunar. Det er til dels kom munar som har både mykje kraft og vasskraft, med få innbyggarar. Desse kommunane har valt å stå aleine, eller i kommunar med store avstandar har valt å finne sin eigen veg. Det er store forskjellar innanfor ein enkelt kommune, desse vil ein ofte ikkje sjå, når ein ser heile landet under eitt.
Kommunane har gjennom mange år slite med å halde oppe folketalet. Innanfor enkelte kommunar og lokal samfunn kan vi sjå tilbake på svært gode år med stor vekst og stor",nno
Kor mange prosent,"Kor mange prosent går til dei med høgare utdanning?
denne perioden er redusert med rundt 50 år av folk frå dei andre yrka. Desse endringane er likevel ikkje nok til å få utslag for dei med høg utdanning. Denne gruppa har dei same endringane som den lågaste utdanningsgruppa.
høgt. Likevel kan vi finne skilnader mellom dei ulike utdan ningskategoriane. Prosentdelen som brukar bil for å hente og bringe barn til barnehage, skule 0.1. aukar sterkt med aukande lågaste utdanning. Denne tendensen er sterkare når det gjeld den mest aktive bruken, der bruk av bil er dagleg eller nesten dagleg. For dei som bruker bil til rekreasjon er skilnadene relativt små mellom dei tre utdanningsgrup pene. Det er heller ikkje så store skilnader mellom dei med høg og låg utdanning i bruk av tog til og frå arbeids stad. Skilnadene er likevel større her enn for bruk av bil, noko som truleg både har med reisetida å gjere,",nno
Det er veldig,"Det er veldig bra at Høyre i sitt budsjettforslag er mer konkret og målbart i forhold til å øke innsatsen i skolen. Det er faktisk det aller viktigste i sko lebudsjettet denne gangen. Seiv om det er positivt å fokusere på viktigheten av å satse på skolen, er de konkrete tiltakene, som til gang på PC-er og gratis skole mat mangelvare.
bortsett fra «potten» til skole mat, er det ingen tallmessige endringer fra rådmannens bud sjettforslag. Det blir bare med fine ord.
Nøkkelen for å sikre at flere gjennomfører videregående, er kvaliteten på lærerne. Høyre har derfor prioritert lærerutdanningen de siste årene. Dessverre viser det seg at vi enda ikke har sett resul tater av dette arbeidet. Høyre vil derfor øremerke 15 millioner kroner for å sikre god lærerdek ning, mer ro og konsentrasjon i undervisningen og mer tilpas set opplæring i skolen. Ved å gjø re dette sikrer vi en bedre skole for elevene.
I tillegg vil vi fortsette den opptrappingen av skoletilbudet for borteboende elever",nno
