prompt,generated_text,language
Men det var,"Men det var noe annet, en dyp uro som kom dypt inne fra dypet av henne selv . Det var som om verden var hul og ikke var virkelig, bare et skall utenpå, som om det var en luftspeiling, en drømmeverden der noe annet styrte og hvor andre krefter var i spill: det onde.
Hun er selv en ånd, fanget i den onde sirkelen, fanget i spillet, fanget i mørket. Alle kan se at hun er et annet sted. Om hun var den hun virkelig var, kunne hun rive seg vekk og slutte seg til lyset, hun også. Hva er det som hindrer henne?
De andre åndene har gjennomskuet henne for lengst. Hun er ond, og hun vet det selv. Hun har valgt mørket. Hva er det som får henne til å forbli der? Hun er sterk nok til å dra, men det er en tiltrekningskraft som trekker henne ned, et tomrom som er så svart at hun blir svart innvendig. Hun ser rundt seg, og de ser på henne. De ser det",nno
Det var ein,"Det var ein gong to ungar som budde i same hus. Ho lika å leika med ballar. Det same gjorde han. Ho trudde han likte å leika med henne òg.
Av og til var han ikkje å sjå, då visste ho at han leika med ho. Det gjorde at ho tok fleire baller enn ho skulle.
Same om han spelte eller leika med han, ho. Han syntest at det var så morosamt. Difor gjekk det ikkje so bra med han. Han fekk mange ballar i hovudet. Om han hadde spela sjølv, hadde dei sikkert gått betre.
Stakkar guten som spela ball med ho der som trudde ho ikkje ville vera i lag med han. Han syntest det var morosamt. Guten haldt det ikkje ut, for ho slo hardt, so hardt at han fekk vondt i hovudet. Han fekk til slutt ein ball i hovudet, og han døydde. Men ho gav seg ikkje, ho held fram med å spela ball.
Eg trudde at alle",nno
Det var så,"Det var så mye å like med dette stedet at jeg hadde ikke forventet at det kommer dårlig. Men da dette skjedde til oss en ettermiddag. Maten var ok, men servicen var rett og slett dårlige. De var åpenbart underbemannet ... som de ansatte hadde ikke...en anelse om hva som foregikk. Ikke engang kunne fortelle meg om de kan levere en burger som jeg bestilte ikke kjøtt lenger. Etter å ha fortalt dem at de ikke var riktig svar når en annen ansatt kom og fortalte meg at de hadde ingen kjøttfri burgere ... som var ikke sant ... de gjorde! De kunne ikke få ting ordnet. Og dette er hvor de virkelig falt kort: det var andre i etableringen kan gjøre noe for dem hvis de ba om eller gitt et tips som til sine misnøye! De var ikke ute etter noen tips så bare fortsatte å spørre og gjør ting vanskelig for sine gjester. Maten var god, ja, men opplevelsen var forferdelig og definitivt vil ikke komme tilbake!!Mer",nno
Ja det var,"Ja det var en helt fantastisk dag og aften :D - det er et sted jeg vil anbefale alle at komme forbi. Selv er jeg vild med Tivoli - jeg har så mange gode minder fra den gamle have. Både dengang jeg som lille kravlede rundt mellem bedene eller var til jazzkoncerter på Plænen og senere til koncerter med vennerne. Jeg har været til koncert med både John Mayer, Prince, G-Eazy og mange andre. Derudover har jeg også siddet og ventet på min kæreste kom tilbage efter han havde skudt med bue og pil. Så ja jeg har nydt Tivoli på mange forskellige måder. Det må du ikke snyde dig selv for :)
Min favorit er blevet TikTok-kaffe – en latte med et strejf af kaffelikør, amarettolikør og lidt vaniljeessens. Men så heller ikke mere. Vi vil nemlig ikke ødelægge den gode smag af kaffe med alle de andre tilsatte sm",nno
Ja det er,"Ja det er noget skravl man ikke kan få lavet et ordentligt regnskab. Så man kan ikke se om regnskabet er korrekt - ej heller om det er revideret. Den der med at vi skal alle betale mere i skat, den er så helt på vildspor. Det kunne jo let være at bankerne ikke vil låne mere til bil til dem der har den dårligste privat økonomi.
Desuden så skal der ikke betales arbejdsmarkedsbidrag - der skal betales ATP og feriegodtgørelse og det er ikke det samme som AM bidrag.
Så selv efter min udregning hvor der er sat 38,7% i fradrag så er tallene ikke de samme. Så det må jo betyde en difference på over 20% bare der.
Jeg undre mig over at de bruger deres tid på at kigge dette efter i sømmene. Der har ingen konsekvenser været ved at ""snyde"" i deres system - hvorfor så ikke rette det ind og give alle samme beskatning - så kan ingen snyde, og der er",nno
Så var det,"Så var det duket for premiere på revyen ""Syv Søskena"", opp følgeren til fjorårets store slek streunion. Og til tross for at mange av skuespillerne i år har byttet roller, er det ingen som sier noe. Kanskje det er den økte sceneerfaringa som snakker her? Men det er ikke slik at de nye skuespillerne går i de gamles fotspor og kopierer deres opptreden på scenen. De har på en måte funnet en perfekt opp skift på hvordan man skal under holde et publikum, og det er bare å følge den. De har klart det, og det er helt sikkert ingen grunn til å endre på måten de underholder på. Et kjent og kjært show Både åpningsnummeret og det påfølgende nummeret er basert på det aller meste fra den første revyen. Det som er forskjellen er bare at mange av skuespillerne er de samme. Ikke at det er så rart. Revyen ""Syv Søskenbarn"" som ble spilt i fjor ble vist hele åtte ganger. Når",nno
Det var som,"Det var som å ha en ekstra voksenperson i livet - adressa.no
Mens de fleste andre på den alderen var opptatt med konfirmasjonsundervisning og fotball, brukte jeg mye tid på å lese om verdens elendighet. Jeg visste så mye om alt det vonde og håpløse i verden, og det gav meg en følelse av at denne verden var ikke laget for meg.
Jeg vet ikke hva som skjedde i livet til min «bestevenn». Jeg bare vet at det ikke gikk bra med han senere i livet.
Publisert: 12.06.2020 15:42 Sist oppdatert: 12.06.2020 15:42
Da jeg var liten hadde jeg en person som alltid hjalp meg og alltid var der når jeg trengte det. Han kom rett og slett inn i livet mitt og gjorde tilværelsen litt bedre. Hva gjør du når ditt nærmeste familiemedlem dør brått? Det er vel ingen oppskrift på det. Sorg kan uttrykkes på mange forskjellige måter, og en av de mer sjeldne måtene å sørge på som jeg har kommet borti, er ved å få seg en ny venn.
Da",nno
Det er ikkje,"Det er ikkje første gong dei to har samarbeida. I 2004 gav dei ut boka «Slik kan det også gjerast» saman med Arne Hjeltnes.
Dei tre var saman på bokmessa i Frankfurt og las opp den gongen, og var ikkje vonde å be då Jarl Øvstedal også i år var på bokmessa i Frankfurt som representant for Bergen og Hordaland Turlag.
- Me får mykje merksemd for desse korte stykka våre i boka. Og det har noko for seg. Du hugsar mykje betre når det vert servert så kortfatta og på rim som det vert gjort her, seier Jon Eikemo.
Han og Toralv Maurstad har begge ei lang teaterkarriere bak seg. Maurstad vert nok også huska best frå rolla som Peer Gynt.
På spørsmål om han kan hugsa noko frå den bokmessa, svarer han som så:
Toralv Maurstad har sjølv jobba i mange år med bokomsetning, og seier at bokmessa i",nno
Kor mange prosent,"Kor mange prosent vatn er det i menneskekroppen
% vatn på menneskekroppen
% vatn på menneskekroppen. Menneskekroppen består av rundt 65 prosent vatn. Vatn held oss avkjølt og gir oss energi. Det er viktig for at næringsstoff og avfallsprodukt kan fraktast til og frå cellene, regulerer pH-verdien i blodet og er eit viktig transportmiddel for kjemikalia kroppen har bruk for I menneskekroppen så utgør blod den totale sirkulerende mengde av blod som passerer gjennom blodkar fra hjertet og kommer tilbake til hjertet. Blodet består av plasma (blodvæske), og celler med flytende cytoplasma og med membran rundt. Det totale volumet på blod er avhengig av cellenes størrelse og dermed cellesammensetningen I menneskekroppen så utkjør blod den totale sirkulerende mengde av blod som passerer gjennom blodkar fra hjertet og kommer tilbake til hjertet. Blodet består av plasma (blodvæske), og celler med flytende cytop",nno
Det er veldig,"Det er veldig lenge siden det ble drevet jordbruk på de arealene som inngår i det verne forlaget for Øra naturreservat, men at det for eksempel foregår litt nydyrking på østsiden av veien som går inn til Frevar, er vanskelig å tenke seg.
– I gamle dager, til langt opp på 1960-tallet, ble det tatt opp ny jord i områdene mellom fyllings-området og bekkene. Dette var områder som var så sumpete at det passet best å bruke hest når man skulle pløye markene på gårdene på østsiden.
Den store endringen kom etter åpningen av brua over nedre Glomma i 1957:
– Da ble områdene på vestsiden av Seut-elva, Øra-kanalen, oppdemt og fylt opp av masse fra gravearbeidene på den nye veitraséen, forteller han og legger til at han har vært på Gretnes og tatt noen bilder i forbindelse med vernet som skal ut på høring, og sett på det han kaller et trist skue av bra",nno
Det er ein,"Det er ein fantastisk dugnadsinnsats som er gjennomført og eit enormt arbeid som er lagt ned. Resultatet er eit imponerande bygg med topp fasilitetar. – No håpar me og at idretten sjølv kan tenkja nytt, seier Jostein By som er prosjektleiar. Som til dømes ny isflate ved skulen og andre tilbod. – Her ligg alt til rette og det har vist seg at ein i Sogndal har hatt det i tankane ei stund at det kan bli ny bane i kommunen. Men me er klare til å hjelpa til når dei ønskjer å få det til, seier By.
Ting har skjedd fort etter at dei sette i gang og no er det to isflater som blir nytta aktivt heile døgnet, av skular på dagtid og skøyting på ettermiddagar og helger. Frå nyttår og til no har Skøytehallar AS teke vekk 60.000 tonn med snø og fått på plass alt det tekniske med vatn, straum, ventilasjon og ikkje minst is. – Det ligg mykje arbeid",nno
Det er eit,"Det er eit variert og rikhaldig program som er sett saman når Midsund Musikklubb for første gong inviterer til blues- og rock fest for vaksne over 16 år. I alle år sidan starten i 1999 har klubben stelt i stand med jam med ulike kjende musikarar frå inn- og utland på scena. Dei siste åra har det vore ar rangert ein slik kveld i året. Det har blitt den einaste gongen i året der klubbmedlemmar og det danseglade publikumet får an ledning til å vere med og «lufta seg».
Det spesielle med bluesfesten er at Midsund Musikklubb steller i stand eit liknande opplegg der alle far ut på golvet. Ein slik fest som dette er ein god kombinasjon for dei danse glade og dei som lyttar og er meir opptekne av musikken.
- Vi vil gjerne få til eit opplegg der vi blandar begge desse delane. Det blir litt for mange år mellom kvar «dansekveld», meiner",nno
Det er viktig,"Det er viktig å være klar over at det er et krav at du som arbeidsgiver selv fyller ut og sender inn skjemaet. NAV vil ikke foreta seg noe på bakgrunn av meldinger som blir sendt inn fra andre enn deg. Dette gjelder også for sykemeldinger som blir sendt inn i din eller den ansattes navn. Du må være klar over at du har et eget ansvar i henhold til personvernreglene, for eksempel med hensyn til informasjon og sletting.
Det er viktig med god tilrettelegging på arbeidsplassen din, slik at du skal kunne komme raskest mulig tilbake i jobb. Derfor er det slik at du som arbeidsgiver må betale full lønn de første 16 dagene av sykefraværet, hvor det deretter er mulig å søke NAV om refusjon for sykepenger i arbeidsgiverperioden.
De 16 første fraværsdagene, også kjent som arbeidsgiverperioden, medfører ikke lenger risiko for at arbeidsgiver må dekke lønn i lenger tid enn dette. Dette ble endret i 2020, slik at de 16 dagene starter å løpe fra første hele fraværsdag, som i de fleste tilfeller betyr at arbeidsgiver må betale sykelønn i en",nno
Men det er,"Men det er bare å se på statistikken deres så ser vi også et lag og en kamp der Real Madrid er klart sterkest både offensivt og defensivt. Det gjør at vi mener at dette er et bedre spill enn den første singelen, og at vi holder oss til to i dobbeltipset.
Tottenham – Manchester United vises på TV 2 Sport Premium 2 og Viaplay 1. Kampstart er klokken 20.45. Kampen kan også spilles som singel. Oddsen på det er 2,25. Viasport-kunder ser kampen på Viaplay. Viasport-kunder kan allerede nå se kampen i opptak. Klikk her for å se kampen. (Obs: For å se direktesendt Viasport hos Viaplay kreves det et Viasport-abonnement. Live streaming av sport hos Viaplay (Premier League, Bundesliga, La Liga) er normalt kun tilgjengelig med Viaplay Total.",nno
Han fortel at,"Han fortel at han oppdaga dei nye skilta langs vegen ved ei rein slump i samband med at han skulle kjøra opp frå Skjoldastraumen torsdag ettermiddag. Medan han venta på at det skulle bli grønt i rundkjøringa, las han av namnet til firmaet som er ansvarleg for prosjektet.
– Sidan eg såg at firmaet held til her i Haugesund tenkte eg at eg kunne jo like godt svinga bortom og fortelja dei at det i alle fall var ein feil med eit av skilta. Og det ville dei veldig gjerne at eg skulle gjera, humrar Valen.
Han fortel at det ikkje er så nøye kven som tar skulda for feilen. – Alle kan jo bomma litt ein gong i blant. Eg har i alle fall eit ganske avslappa forhold til dette, humrar han.
– Har du sjølv lagt merke til at det har blitt færre skilt langs vegane dei siste åra? – Eg synst i grunnen det er fint at vi får vekk nokre av desse skilta som berre",nno
Eg har ikkje,"Eg har ikkje gått av vegen for å kritisera styresettet i Kina, men har også skrive at eg set pris på at alle millionar av kinesarar har kome seg ut av fattigdomen.
Men kva vil Kina gjera med sine eigne fangar i Xinjiang? Fangane har fått ein dom på vilkår, og vert utsette for hjernevask og tortur, dei er fråtekne rørslefridom, og får det umenneskeleg hardt.
Det har vore fleire døme på at dødsdømde fangar har forsvunne, og ingen av dei er funne. Er det slik dei er kvitt dei, og kva slag rettstryggleik er det i Kina?
Har ikkje styresmaktene i Kina noko medvit om korleis fangane deira har det? Det kan verka som at det ikkje eksisterer ein einaste rettstat i Kina. Dei har ein lovgjevande og dømande makt, men den utøvande makta har overteke styringa med heile rettsv",nno
Det er mykje,"Det er mykje som tyder på at Jondal kjem til å få eit nytt bu stadfelt i nær framtid, og at den framtidige bustadbyggin ga ikkje skal konsentrera seg om Jondal sentrum og Tors nes, men og spreiast til andre stadar rundt i kommunen. Det er snakk om eit byggjefelt som skal vera på Torsnes vegen, og det er alt kome i gang arbeid med reguleringa av feltet.
Bergtun til Jondal formannskap. Det er også laga framlegg til ein reguleringsplan på Kysnes. Denne skal no opp i bygnings rådet saman med dei andre sakene dei skal handsama. På bakgrunn av tidlegare ved tak og signal har bygningsrådet sendt ut planen til uttale i kom munale nemnder og til ei rekkje lag og organisasjonar. Det har også vore halde eit folkemøte på Kysnes for å få uttalelsar frå folk på Kysnes.
gje grunn til eit slikt felt. Det er også ei rekkje instan",nno
Vi har ikkje,"Vi har ikkje lagt så stor vekt på å lage eigen innhaldsliste. Det gjer at lista til tider ser litt rar ut; t.d. viser tala at vi har fleire sider av ein artikkel enn av neste. Det er ikkje slik; ein artikkel som t.d. har to sider, har også to sidetal (neste har ei). Men innhaldet i lista er altså korrekt. Klikk på sidetala i den raude tekstboksen ovanfor, og du får opp den artikkelen der sidetalet står. Elles er innhaldsregisteret tilgjengeleg som ein klikkbar menyknapp over den raude tekstboksen. Der er det eit alfabetisk register over emne og sidetal i bøkene. Klikk på ønska emneord, og du får opp sida der det emnet står i boka. Du kan også få opp innhaldsregisteret frå hovudsida i boka ved å klikke på dei raude tekstboksane øvst til høgre på sidene.
Her blir det vist fram eksempel på",nno
Ei stund etter,"Ei stund etter fekk dei vita at det var kome til eit sjøslag mellom ein engelsk flote og russarane ut med Stråholmen. Dei hadde drive russarane føre seg heilt inn på byhamni. Men daudt og stilt, so nær som kanondunderet ein gong imillom. Eit par skip hadde fenge stygge skadar, og sume av folkt um bord i russefloten var komne vekk, hadde dei høyrt. Bumba skulde vera på sin plass til noko kom til å skje. Kjeftamentet var i stand. So var det ingen ting å venta etter lenger. Dei fekk ta ut og gjera sitt.
Rett som det var kom ein mann ruslande med ein hund i band. Det var den nye lensmannen i bygdi. Han såg seg ikring, og rusla so framom og uppover til Håviskeland. Der hadde han vel eitkvart å ta seg av.
Folk fekk anna å tenkja på ei stund, fekk",nno
Hans og Knut,"Hans og Knut var ute pd en sykkeltur. Idet de kom til en lang slette langs elva, møtte de et ungt par som gikk hand i hand.
-Hi, hvor langt skal dere? sa Knut til ham.
-Jeg vetikke ennå, svarte han, men jeg håper dere har et godt forslag!
De to vennene så forskrekket på hverandre uten å si noe.
Så var det den nye lærerinnen som sa: -Kan du si meg, hvor kommer den lyden fra? -Den lyden i den andre klassen? Sa den Ulle eleven -Det erjeg som lager den. -Og her som vi har jobbet hele dagen med å holde ro og orden. -Er du aldeles gått fra forstanden?sa den Ulle eleven.
En mann som besøkte sin svigersønn, sa: -Du har en god svigerfar...
-Selvfølgelig, sa svigersøn nen, -det er derfor jeg har en så god svigersønn.",nno
Eg veit ikkje,"Eg veit ikkje korleis ting er hos alle andre no. Men her vert det jammen mykje godt lesestoff til helga. Påskeferien vert jo ikkje den samme utan aviser, magasiner eller blad. Eg har tatt med lesestoff til heile familien. Pappa og jentene har med seg blad, medan eg og mannen får avisa på døra i morgon tidleg. No er eg snart ferdig med dette bladet, og skal straks pakke det ned i bagen. Eg og søster`n kjøpte like blad tidlegare, og då ho fann ut at vi like godt berre kunne bytte blad var eg ikkje sein om å seie JA! Det syns eg var ein utrulig lur ide`og kjekt å bytte blad syns eg. Og sidan ingen av oss har sagt noko om det, reknar eg med at vi framleis kan dele på alle bladene vi har med oss?! Eller kva seier du søster`n? ;)
I dag er eg på jobb for å få unna litt før påske. I går baka eg litt kaker, bol",nno
