prompt,generated_text,language
Men det var,"Men det var ikke bare de nye statene som kjempet mot kommunismen. Også mellomkrigstidens gamle stormakter forsøkte å stanse den nye verdensrevolusjonen.
nomførte et storstilt statskupp.
til det kommunistiske Sovjetunionen for å støtte dets sak mot den voksende kommunistfrykten i de kapitalistiske landene.
etterlot et dypt inntrykk i Vest-Europa.
For en gangs skyld var de enige i alt det Adolf Hitler hadde fått til, og de hadde for lengst lært seg at det gjaldt å finne frem til svakhetene i et diktatur.
Det var den britiske statsministeren Stanley Baldwin som for alvor tok til orde mot de farene Hitlers Tyskland representerte. «Hvor langt hans Tyskland enn utvikler seg, er det likevel bare et lite land», sa Baldwin. En annen politiker som delte dette synet, var USAs utenriksminister Frank Kellogg. En gang hadde han vært med på å forhandle frem Versaillestraktaten i 1918. Den gang hadde han",nno
Det var ein,"Det var ein gong ein konge som var så gjerrig at dei ikkje trudde det fanst ein matbit i kongsgarden anna enn eit stykke tørrfisk til kvar mann kvar dag. Dei svalt så det reint skreik gjennom heile bygda, og kongen hadde ingen annan utveg enn å la brennevinsdisken gå så langt og så lenge dei hadde ein dråpe igjen på lageret. Då slo folk seg saman, bad om skjenk kvar gong dei gjekk forbi brennevinsutsalet og tok seg ein tørstedram for tørsten, så dei kunne bli mette med ein gong.
Kongen var likeglad, og ein dag sa han at frå no av skulle det vere slutt med tørrfisken og brennevinsdrammen hans: «for heretter skal alle drikke øl til kvardags!» og dei som stod for skjenkjestovene skulle få ei bot på tusen dalar kvar om dei ikkje heldt det han hadde sagt.
Kongen, storbøndene og handelsmennene diskuter",nno
Det var så,"Det var så vidt jeg klarte å skrive dette sluttkapitlet om Kaja, og det var fordi jeg var nødt til å gå i de gamle tomtene med det formål å intervjue bestemoren. Hun hadde fortalt meg om barndommen sin, så det skulle vel være mulig å huske, tenkte jeg.
En dag gikk jeg den vante veien til Ryenbergveien, og der hadde jeg ikke vært siden hun gikk ut av porten for siste gang. Det var med et stikk i hjertet at jeg nærmet meg de gamle husene. Nå måtte jeg se om jeg husket de gode menneskene der med glede i blikket i det lille værelset. Da jeg hadde banket på, åpnet en liten gutt døren. «Hvem er det?» spurte han, og før jeg fikk svart, banket det på nok en gang.
Nå måtte jeg gi meg helt over. «Jeg tror jeg vil gå opp og se dem på sengen,» sa jeg. Og da jeg hadde banket på enda en gang, åpnet de døren igjen.
Gledestårefyl",nno
Ja det var,"Ja det var et stort øyeblikk da vi fikk innta det aller helligste. På et stort bord fullt av papirer. I bakgrunnen kikket en smilende rektor ned på oss, og ropte et begeistret HEI!. Bordet var dekket med et digert fat med frukt og sjokolade til alle. Jeg husker ennå den gleden og takknemligheten vi følte da vi så denne store feststunden. Dette er det aller nærmeste vi kom «the real world» den gangen. Og på samme måte var det med lærerstaben. Vi var overveldet over deres holdninger og åtferd.
Og vi trivdes så godt at lærerne hadde en egen evne til å gjøre skoledagen helt spesiell for oss. Og de var som regel kledd som lærerne i The Kelly Family. De var alle kledd i grått, gjerne med blått i halsen. Vi tenkte ikke over dette med klær i det hele tatt. Det var bare noe helt naturlig for oss.
Jim kikket på meg litt forvirret.
- Vi får gå ned nå, vi har ikke så mye",nno
Ja det er,"Ja det er et spørsmål for de uinnvidde som gjerne vil vite hvordan den moderne storindustrien med de store og kolossale anleggene har tatt form. Fra midten av forrige århundre er det for alvor utviklingen av industrien er skutt fart i vårt land. Her må en imidlertid ta hele perioden fra 1850—75 med; for anleggene fra den første industri-tekniske perioden — da f. eks. spinnerier, veverier og bryggerier var forholdsvis mindre — var kommet opp i årene før og i årene under og etter år 1850.
Storindustrien er altså i vårt land av relativ ny dato, og ennå i dag er vi et av de industrielt underutviklede land i Europa. Det er først i de siste årtier at industrien har fått en større betydning, og at den har kunnet måle seg med de andre gamle hovednæringsveiene — jordbruk og fiske — som i dag gir levebrød for godt over halvannen million mennesker. Industrien har altså bare hatt halvhundre år på å utvikle seg fra",nno
Så var det,"Så var det atter ein gong, på tide å koma med ei ny utgåve av boka om Strandbuen. Denne gongen heiter boka ""Om alt er gløymt og borte er det lite å skriva"". Ikkje det at eg trur at alt er gløymt og at vi treng skriva om alt som før har kome på prent. Det er ei kjensgjerning at mange av dei gamle tekstane våre i stor grad har gått i gløymeboka. Nokre personar i dag hugsar nok mange vers, men ikkje alle er i stand til å sei kvifor dei hugsar noko. Så det står nok ein del att å gjera. Men noko av det vil nok bli gjort til ei eventuelt framtidig bok med tittelen: ""Om alle andre gløymde."" Eg har i alle fall bestemt meg for ikkje å prøva å få alt med, og dei vil då vel og minnast det dei les. Boka er ikkje meint å vera noko slags littereert",nno
Det var som,"Det var som sagt ved disse tider, i september måned, at jeg hadde den uforglemmelige opplevelsen, der oppe ved Varangerf jorden og i Bugøyfjord.
Den siste uken før jeg gikk på bærtur til Nordsiden, hadde jeg bodd i en leir for evakuerte oppe i Bugøyfjord. Det er nu det tredje stedet jeg bor — og det er alltid spennende om det blir for trangt, når man skal huse seg seiv og en hel del utstyr for en sommer og en vinter. Det går an å pakke en del på en bil som en har stående i nærheten av leiren, men det er ikke alltid det går så bra. Det er ikke hyggelig når man har liten plass og alt en eier, kofferter, ryggsekker og telt, ligger og ligger spredt mellom kofferter og ryggsekker, og ikke finner så svært meget av det man skal ha opp i hvert værelse eller på hvert rom i leiren.
Dette hendte meg på flere steder, og jeg kom til å tenke på den",nno
Det er ikkje,"Det er ikkje tvil om at når det gjeld tilhøvet mellom språk og politikk, er Norden særmerkt ved at vi finn sterk kontinuitet og lange linje. Det gjeld tilhøvet språk/politikk med ei historie som går tilbake til 1500-talet, og vi finn det også når det gjeld tilhøvet mellom språk og litteratur. Den tradisjonelle språklege og litterære identiteten er halden ved lag, trass i at dei nordiske språka har utvikla seg til å bli moderne skrift- eller talespråk. Men samtidig har vi også i Norden hatt eit anna syn enn i Vest- Europa elles når det gjeld forholdet mellom språk og politikk. Som vi skal sjå, gjeld det ikkje berre tilhøvet mellom språk og politikk, men også tilhøvet mellom språk og litteratur.
Den historiske bakgrunnen for utviklinga av tilhøvet mellom språk og litteratur, og dermed for språkkampen i Vest-Europa, er av særleg interesse som grunnlag for å forstå det skandinaviske tilhøvet.
Sosialdarwinisme",nno
Kor mange prosent,"Kor mange prosent er tre tiarar?
3.17 Kor mange prosent er 20 sjuarar? 3.18 Kor mange prosent manglar i dette desimaltalet?
Korleis vil du rekne ut 20 % av 8 000 kr?
3.22 Martin kjøper fire is for 72 kr. Kor mykje betaler han til saman?
3.23 Ida har spart 12 000 kr. Ho vil kjøpe eit nytt dataspel. Kor mange prosent av sparepengane kan vere miniski? Lag to eksempel.
3.25 I kantina på ein skule kostar ein liten ci heilskrive to små kaffi og eit stort glas mjølk er ein heil karamell to små kr, medan eit stort kostar fire heile karamellar og ein full kara. Mjølka kostar fire heile karamellar og har ein halv karamell og to store cin halv karamell og to fulle kara kaffi?
kr per liten.
kr per stor.
3 Kva for skilnad er det på desse prisane?
Når vi",nno
Det er veldig,"Det er veldig nyttig og enkelt å sjekke et dokument. Man kan sjekke staving, grammatikk, grammatikk eller bare sjekk om dokumentet har rett staving. Man kan også lese ordene og ordene i dokumentet høyt. Man kan sjekke om dokumentet er grammatisk og kan eventuelt redigere det til du er fornøyd.
I denne boken er det ingen avanserte funksjoner og man vil ikke merke noen forbedring når du skal sjekke tekst.
Jeg anbefaler at dere lærer litt av grammatikk gjennom grammatikk-bøkene som jeg har laget. Denne boken vil jeg bruke på grunnkurs i tekstbehandling og i grunnskolen eller videregående skole.
Det er veldig enkelt å sjekke og endre tekst i Microsoft Word. Jeg har lært at når brukeren klikker på en meny og velger f.eks. Formater, så vises det en undermeny. Ved valg av Formater, vises det en ny undermeny. Denne menyen kommer frem til brukeren, som nå kan velge f.eks. stavekontroll. Etter det blir ordet kontrollert automatisk og brukeren kan enkelt rette opp ordet.
/ denne måten sjekker",nno
