prompt,generated_text,language
Men det var,"Men det var ikke bare det at han hadde mistet både sin hustru og sin sønn. Han var også så bunn ulykkelig at han nektet både å synge og spise på denne jord, og den eneste lyd han hørte var en sår mumling og sukk fra den andre siden av veggen. Men så en vakker dag skjedde det endelig, hun kom tilbake og var med ett som om hun aldri hadde vært borte, hun hadde gått inn gjennom døren like fra den andre siden og inn i farmen til Romeo, hun hadde ikke hatt en tanke for å være redd, bare gledet seg over å være hjemme igjen. Og hele dagen satt hun så vakkert i solen på farmen og sang de gamle visene, men om kvelden da solen gladde så kom hun og la seg ved siden av ham i sengen. Han forsøkte å slå armene om hennes skul drer, men hun skjøv ham lempelig fra seg. «Du skal ikke ha armene omkring meg, jeg blir svimmel av det». «Det kan være det samme», sa hun og",nno
Det var ein,"Det var ein del av avtalen at eg skulle vera med under årets jordbruksforhandlingar på Statsministerens kontor (SMK), dersom regjeringa tok over den 10. mai. Eg har skrive under på avtalen. Difor var det litt synd at Bondeopprøret ikkje hadde fått til meir enn vi fekk til. Men det er bra med eit fokus på bondens vilkår. Det gir oss ein anledning til å oppmoda regjering og stortingsfleirtalet om å ta meir ansvar for norsk landbruk. – Regjeringserklæringa gir eit tydeleg handlingsrom for å føre ein meir landbruksvenleg politikk enn kva den avtropande regjeringa har gjort, skriv bonde- og småbrukarlaget på nettsidene sine. – Men handlingsrommet kan utnyttast enda betre enn kva som er tilfellet i dag. No i opptrappinga til årets jordbruksforhandlingar er det viktig å vere oppmerksame på korleis denne regjeringa vil styrke norsk landbruk. For det er ei mindretalsregjering som skal forhand",nno
Det var så,"Det var så mye som ikke stemte denne gangen. Jeg bommet på taktikken. Trenerne hadde valgt feil løyper. Den første dagen var vi så opp tatt av å finne ut hva vi hadde gjort galt til å begynne med. Vi måtte rett og slett starte fra begynnelsen igjen. På den måten kom vi til å tape vel dig. Dette var en typisk nybegyn nerfeil. Det sier Geir Karlstad, som måtte stå for sine feilskjær. Vi må ikke glemme at han gikk på glatte skøyter i dag, og det er uvant for ham. I tillegg har han aldri trent med snø under beina. Det var kanskje en fordel i dag, men det er ennå svært langt igjen til toppform, sier Karlstad. Han hadde ingen problemer med å innrømme feilene. I dag var det for store problemer over alt, først og fremst fordi jeg ikke hadde fått trent skikkelig siden jeg kom til Innshruck i midten av desember. Etter lørdagens 10 000 me ter er jeg bare fornøyd hvis jeg kommer med på 5.000 meter laget på 10 000.",nno
Ja det var,"Ja det var en gang. Og det virker å være en stund siden. Et år kanskje. Eller tre. Men ikke nå lenger. På en eller annen måte har tiden liksom stoppet opp. Plutselig er tiden helt som alle andre tider har vært, i hvert fall de siste ti årene.
Men jeg sier stadig vekk ordet «ungdomstid», som om jeg skulle vært 20 år for lenge siden. Det er som om alt det er som er gammelt og trist er borte, og alt er nytt og spennende.
Jeg kan ikke tenke på hvordan ungdomsårene var uten at jeg får dårlig samvittighet for hvordan jeg levde da. Samtidig har jeg ikke samvittighet til å leve livet i den perioden på nytt. Jeg var en slave. Jeg hadde ikke noe egenverdi. Jeg var bare meg selv, ingen andre. En person som konstant gikk rundt med dårlig samvittighet, fordi det var så åpenbart at andre folk ikke likte meg. Hvorfor skulle de det? Jeg var jo stygg og rar! Ingen trodde nok var bra nok, og i hvert fall ikke på det jeg ville være. De trodde jeg",nno
Ja det er,"Ja det er mye som er forandret siden den gang. Mange folk flyttet fra Finnmark etter 2. verdenskrig. Men Finnmark fikk sin egen flyplass der ruteflyene gikk ned med folk og post i 1964, noe som har vært helt nødvendig i de senere årene i samferdselsekspansjonen.
I den tiden jeg arbeidet på For svaret sin base i Porsangmoen leir, og i Banak flyplass i Lakselv med militæret, så var det en selvfølge at det skulle være folk boende på selve flyplassen, så derfor ble der bygd boliger til de ansatte med kjøkken, dusjrom og toalett og det meste.
Så fikk vi flyplassen i Alta som de har utviklet videre til et storsenter med alle offentlige tjenester, og Alta lufthavn har blitt en mellomstor flyplass der ruteflyene går ned. Alt av infrastruktur har kommunen vært ansvarlig for, og de siste utbedringene var at E 6 ble lagd på ny i det området som er ved flyplassen, for den gamle var for smal, og det var ingen ombygging der siden flyplassen ble opprettet.",nno
Så var det,"Så var det et nytt år, ja, ja hva skjer? Vi vil bare ønske dere et riktig Godt Nytt År alle sammen fra oss i NKUF. Vi håper dere får et kreativt og spennende år med mye spennende. Vi er på full fart inn mot et nytt konfirmanttids skifte. Denne høsten har vi startet med et nytt kon firmantår med en del nye ting, men vi er i full gang! Vi har også startet med trosopplæring for de som er døpt men som ikke er medlemmer fra før. Til høsten ønsker vi at enda flere skal få bli kjent med NKUF. Det er mange aktiviteter rundt her i området som vi i NKUF skal være med på. Så her er det bare å møte opp, kanskje vi ser deg der! Vi vil også være med på å markere 200 års jubileet til Ole og Karen Bjerregårds dåpsdag! Dette skal selvfølgelig feires med en sammen komst i Fjellhaug, når dette er klart kommer det mer informasjon på hva",nno
Det var som,"Det var som vanlig mange som deltok på den populære sykkeldagen i regi av Dønna kom mune og Dønna IL.
Tor Henning Jørgensen var en av de som var med på hele turen. - Det er veldig viktig å vise at Dønna skal bli sykkel kommune, sa Jørgensen under arrangementet. Mange var på sykkeltur ved kyst stien og på Bjørn for å lære seg å sykle på grus.
- Vi har et flott samarbeid med folkehelsekoordinatoren i Dønna, Bjørn Borgan som har stor tro på det vi skal jobbe med. Denne turen er en del av det te, sa Jørgensen og pekte på hele arrangementet er et samarbeid der folkehelsekoordinatoren var vertskap på Bjørn og også deltok på det meste med sykkel og i en hel del andre aktiviteten Alle som deltok på turen fikk bronsemerke for å ha fullført sykkeldagen. Tor Henning Jørgensen fikk sølvmerket og var svært for nøyd etterpå. Sykkeldagen ble avsluttet med grillfest for deltakerne.
Sykkeldag",nno
Det er ikkje,"Det er ikkje vanskeleg å forstå at det finst behov for ei fornying av dei trehusa som må fjernast når arbeidet startar. Det som er van skeleg å forstå, er korleis behovet for fornying kan vere så stort at kommunen ikkje ser ei anna løy sing enn å fjerne det opphavlege forfallet.
TILSYN. Utsikt frå bustadområde (bak skuggen) mot det rivingstruga trehuset i Furene - eit «fremmedelement» som det ikkje vil vere enkelt å få plass til på ny tomt, meiner naboane. .
Kanskje ein kan tenkje seg at ei slik løysing kan hjelpe eit par av dei eksisterande husværa? .
SKULE. Volda kommune har søkt utdanningsdirektøren i Møre og Romsdal om godkjenning av Volda ungdomsskule (biletet) til bruk som mottakss kule for einslege mindreårige asylsøkjarar. ",nno
Kor mange prosent,"Kor mange prosent av dei som står i jobb om 10 år er usikre på. I tillegg til å sjå på kva kommunen kan gjere for å hjelpe med at folk står lengre, så har han sjekka kva som skjedde i Danmark etter at dei hadde gjen nomført sin såkalla «100 åringar» kampanje.
åringar var ikkje berre å få folk til å ta betre vare på helsa si, men å få folk som var langt yngre enn 100 år til å arbeide lenger. - Effekten var fantastisk, seier han.
- Det er så viktig at vi legg til rette for aktivitet gjennom heile livet. Når ein byrjar å planlegge pensjonisttilværet, skal ikkje ein vere åleine om valet.
- Dette handlar både om pen sjonisttilvære, og korleis vi som kommunar skal gi innbyggarane dei tilboda dei har bruk for. Om vi kan gi folk gode tenester, vil den enkelte behalde helsa lenger, og bli meir aktiv, seier Støbakk.
- Men kan det ikkje lett bli slik at det berre er dei",nno
Det er veldig,"Det er veldig hyggelig at så mange har ønsket å bidra på en eller annen måte, sier prosjektleder for Arendalsuka 2023, Robert C. Nordli.
Nordli forklarer at han selv har fulgt opp alle henvendelsene. – Det skal ha tikket inn rundt 50 henvendelser i går, så har det kommet en ny i dag tidlig. Alle har blitt fulgt opp og jeg har sagt til meg selv hver dag at jeg i hvert fall skulle prøve å svare på alle. Den enorme responsen har bidratt til å bedre situasjonen for dem som har tatt kontakt: – Det gir motivasjon. Jeg blir påminnet at det betyr noe for folk, at det er mange som bryr seg.
Nordli trekker frem næringslivet som ekstra positive til de som har kontaktet Arendalsuka angående sponsing. – Næringslivet i Arendal er ganske fantastiske, sier han. – Og de er utrolig imøtekommende. Noen har ringt og spurt hvordan de kan hjelpe. Veldig mange har vært positive, og det er jeg superglad for.
– Det har vært veldig fint. Det føles mer ut som",nno
